Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11747 Ltp 2Ku0,,SkyLife,173-10,,Nagravision,,False,,5/6,23800,DVB-S2,,11747 L
11785 Ltp 4Ku0,,SkyLife,173-1,,NagravisionVideoguard,,False,,800,23,DVB-S2,,11785 L
11823 Ltp 6Ku0,,SkyLife,173-2,,NagravisionVideoguard,,False,,5/6,23800,DVB-S2,,11823 L
11862 Ltp 8Ku0,,SkyLife,173-3,,NagravisionVideoguard,,False,,5/6,23800,DVB-S2,,11862 L
11900 Ltp 10Ku0,,SkyLife,173-4,,NagravisionVideoguard,,False,,3/4,23800,DVB-S2,,11900 L
11938 Ltp 12Ku0,,SkyLife,173-5,,Nagravision,,False,,5/6,23800,DVB-S2,,11938 L
12290 Htp CS2Ku0,,SkyLife,173-16,,NagravisionVideoguard,,False,,3/4,29500,DVB-S2,,12290 H
12330 Htp CS4Ku0,,SkyLife,173-13,,NagravisionVideoguard,,False,,3/4,29500,DVB-S2,,12330 H
12370 Htp CS6Ku0,,SkyLife,173-18,,NagravisionVideoguard,,False,,3/4,29500,DVB-S2,,12370 H
12410 Htp CS8Ku0,,SkyLife,173-6,,NagravisionVideoguard,,False,,3/4,29500,DVB-S2,,12410 H
12450 Htp CS10Ku0,,SkyLife,173-7,,NagravisionVideoguard,,False,,3/4,27489,DVB-S2,,12450 H
12490 Htp CS12Ku0,,SkyLife,173-8,,NagravisionVideoguard,,False,,3/4,29500,DVB-S2,,12490 H
12530 Htp CS14Ku0,,SkyLife,173-9,,NagravisionVideoguard,,False,,3/4,27489,DVB-S2,,12530 H
12570 Htp CS16Ku0,,SkyLife,173-11,,NagravisionVideoguard,,False,,3/4,29500,DVB-S2,,12570 H
12610 Htp CS18Ku0,,SkyLife,,,NagravisionVideoguard,,False,,3/4,29500,DVB-S2,,12610 H
12650 Htp CS20Ku0,,SkyLife,173-15,,Nagravision,,False,,3/4,29500,DVB-S2,,12650 H
12690 Htp CS22Ku0,,SkyLife,173-17,,NagravisionVideoguard,,False,,3/4,29500,DVB-S2,,12690 H
12730 Htp CS24Ku0,,SkyLife,173-12,,NagravisionVideoguard,,False,,3/4,29500,DVB-S2,,12730 H
11900 Ltp 10Ku0,403.0,KBS 1 TV,MPEG-4/HD,1072.0,,,False,,3/4,23800,DVB-S2,Kor,11900 L
12523 Vtp CS13Ku0,1.0,KBS 1 TV,MPEG-4/HD,101.0,,,False,,5/6,7900,DVB-S2,Kor,12523 V
12670 Vtp CS21Ku0,10.0,KBS 1 TV,MPEG-2/SD,1391.0,Codicrypt,,False,,7/8,26700,DVB-S2,Kor,12670 V
11938 Ltp 12Ku0,521.0,Latest popular song,,,,,False,,5/6,23800,DVB-S2,Kor,11938 L
11938 Ltp 12Ku0,522.0,Is it popular?,,,,,False,,5/6,23800,DVB-S2,Kor,11938 L
11938 Ltp 12Ku0,523.0,Old Pop Song of Memories,,,,,False,,5/6,23800,DVB-S2,Eng,11938 L
