Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3720 Vtp 1Hemi C,,Edusat,,,,https://www.lyngsat.com/providers/mx/Edusat.html,True,Edusat,3/4,27000,DVB-S2,,3720 V
3720 Vtp 1Hemi C,1.0,Telesecundaria,MPEG-2/SD,33.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,2.0,Capacita TV,MPEG-2/SD,32.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,3.0,ILCE Canal 13 Innova Conocimiento,MPEG-2/SD,37.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,5.0,Espacio Universitario,MPEG-2/SD,38.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3766 Htp 4Hemi C,,Espacio Universitario,MPEG-4/HD,481.0,,,False,Edusat,3/4,5200,DVB-S2,Spa,3766 H
3720 Vtp 1Hemi C,6.0,Canal 22 Nacional,MPEG-2/SD,39.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,7.0,Telebachillerato,MPEG-2/SD,35.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,8.0,Canal Iberoamericano,MPEG-2/SD,40.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3773 Htp 4Hemi C,,Canal Iberoamericano,MPEG-4/HD,481.0,,,False,Edusat,3/4,5200,DVB-S2,Spa,3773 H
3779 Htp 4Hemi C,,Canal Iberoamericano,MPEG-2/SD,257.0,,,False,Edusat,3/4,3600,DVB-S3,Spa,3779 H
3720 Vtp 1Hemi C,9.0,Tele México,MPEG-2/SD,41.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,10.0,TV Universidad,MPEG-2/SD,42.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,11.0,Red de las Artes,MPEG-2/SD,43.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,12.0,Aprende TV,MPEG-2/SD,44.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,13.0,Canal del Congreso 45.1,MPEG-2/SD,45.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3792 Htp 4Hemi C,,Canal del Congreso 45.1,MPEG-4/HD,308.0,,,False,Edusat,3/4,4090,DVB-S2,Spa,3792 H
3720 Vtp 1Hemi C,14.0,Especiales,MPEG-2/SD,46.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,15.0,Telesecundaria +,MPEG-2/SD,36.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,16.0,TV UNAM,MPEG-2/SD,47.0,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,,Horizonte 107.9,,,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3720 Vtp 1Hemi C,,Señal 96.5 FM,,,,,False,Edusat,3/4,27000,DVB-S2,Spa,3720 V
3740 Htp 2Hemi C,,,,,,,False,Edusat,,,,,3740 H
3910 Htp 10Hemi C,,,,,,,False,Edusat,5/6,1583,DVB-S2,,3910 H
3935 Htp 12Hemi C,,,,,,,False,Edusat,,,,,3935 H
3980 Htp 14Hemi C,,,,,,,False,Edusat,5/6,832,DVB-S2,,3980 H
4002 Vtp 15Hemi C,,,,,,,False,Edusat,3/4,2250,DVB-S2,,4002 V
