Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3629 Rtp 5Global,,RSCC,,,BISS,https://www.lyngsat.com/providers/ru/RSCC.html,True,RSCC,1/2,10900,DVB-S2,,3629 R
3629 Rtp 5Global,,RSCC,,,BISS,https://www.lyngsat.com/providers/ru/RSCC.html,True,RSCC,1/2,10900,DVB-S2,,3629 R
3675 Rtp 6Global,,RSCC,4371-9,,BISS 1,https://www.lyngsat.com/providers/ru/RSCC.html,True,RSCC,3/5,35393,DVB-S2,,3675 R
3675 Rtp 6Global,,RSCC,4371-9,,BISS 1,https://www.lyngsat.com/providers/ru/RSCC.html,True,RSCC,3/5,35393,DVB-S2,,3675 R
3629 Rtp 5Global,1.0,RT News,MPEG-2/SD,201.0,BISS,,False,RSCC,1/2,10900,DVB-S2,Eng,3629 R
3675 Rtp 6Global,1.0,RT News,MPEG-4/HD,201.0,BISS 1,,False,RSCC,3/5,35393,DVB-S2,Eng Eng,3675 R
3975 Rtp 14C Fixed 2,2.0,RT News,MPEG-2/SD,481.0,,,False,RSCC,3/4,5385,DVB-S2,Eng,3975 R
11541 Htp D5Ku Fixed 248,2.0,RT News,MPEG-2/SD,481.0,,,False,RSCC,3/4,8264,DVB-S2,Eng,11541 H
3629 Rtp 5Global,2.0,RT Español,MPEG-2/SD,202.0,BISS,,False,RSCC,1/2,10900,DVB-S2,Spa,3629 R
3975 Rtp 14C Fixed 2,1.0,RT Español,MPEG-2/SD,61.0,,,False,RSCC,3/4,5385,DVB-S2,Spa,3975 R
11473 Vtp D2Ku Fixed 30,1.0,RT Español,?-?MPEG-4/HD,33.0,,,False,RSCC,3/4,3590,DVB-S2,Spa,11473 V
3629 Rtp 5Global,3.0,Perviy kanal Europa,MPEG-4/SD,203.0,BISS,,False,RSCC,1/2,10900,DVB-S2,Rus,3629 R
