Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
2334,,Sirius XM Satellite Radio,,,,,False,,PEG,,MPEG,,2334
2344,,Sirius XM Satellite Radio,,,,,False,,PEG,,MPEG,,2344
S,,Sirius XM Preview,,,,,False,,PEG,,MPEG,Eng,S
