Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11960 L,,,,,Videoguard,,False,,3/4,28800,ABS-S2,,11960 L
11960 L,,Nei Monggol TV,,,Videoguard,,False,,3/4,28800,ABS-S2,Mon,11960 L
11960 L,,Yanbian TV 1,,,Videoguard,,False,,3/4,28800,ABS-S2,Chi,11960 L
11960 L,,Xizang TV Chinese,,,Videoguard,,False,,3/4,28800,ABS-S2,Chi,11960 L
11960 L,,Xizang TV Tibetan,,,Videoguard,,False,,3/4,28800,ABS-S2,Tib,11960 L
11960 L,,Ando TV,,,Videoguard,,False,,3/4,28800,ABS-S2,,11960 L
12020 R,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/--/CCTV.html,True,CCTV,3/4,28800,ABS-S2,,12020 R
12020 R,,CCTV 1,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CCTV 2,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CCTV 7,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CCTV 10,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CCTV 12,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CCTV 13,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CCTV 14,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CCTV 17,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CETV 1,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CRI Newsradio,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
12020 R,,CNR 17 Kazakh Radio,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Kaz,12020 R
12020 R,,CNR 11 Tibetan Radio,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Tib,12020 R
12020 R,,CNR 13 Uyghur Radio,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Uig,12020 R
12020 R,,CNR 1 Voice of China,,,Videoguard,,False,CCTV,3/4,28800,ABS-S2,Chi,12020 R
