Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10955 Htp 20West,,(feeds),,,,,False,,3/4,4444,DVB-S2,,10955 H
10962 Htp 20West,,(feeds),,,,,False,,5/6,4444,DVB-S2,,10962 H
10970 Htp 20West,,(feeds),,,,,False,,5/6,6666,DVB-S2,,10970 H
10973 Vtp 8West,,(feeds),,,,,False,,5/6,3000,DVB-S2,,10973 V
10976 Htp 20West,,(feeds),,,,,False,,5/6,2500,DVB-S2,,10976 H
10978 Vtp 8West,,(feeds),,,,,False,,5/6,3333,DVB-S2,,10978 V
10982 Htp 20West,,(feeds),,,,,False,,5/6,7500,DVB-S2,,10982 H
10985 Vtp 8West,,(feeds),,,,,False,,5/6,4444,DVB-S2,,10985 V
10999 Vtp 9West,,(feeds),,,,,False,,3/4,7500,DVB-S2,,10999 V
11005 Vtp 9West,,(feeds),,,,,False,,5/6,3333,DVB-S2,,11005 V
11014 Vtp 9West,,(feeds),,,,,False,,3/4,7500,DVB-S2,,11014 V
11024 Vtp 9West,,(feeds),,,,,False,,3/4,7500,DVB-S2,,11024 V
11038 Htp 22West,,(feeds),,,,,False,,5/6,4444,DVB-S2,,11038 H
11045 Htp 22West,,(feeds),,,,,False,,3/4,5444,DVB-S2,,11045 H
11062 Htp 22West,,(feeds),,,,,False,,5/6,4444,DVB-S2,,11062 H
11065 Htp 22West,,(feeds),,,,,False,,5/6,2222,DVB-S2,,11065 H
11069 Htp 22West,,(feeds),,,,,False,,5/6,4100,DVB-S2,,11069 H
11085 Vtp 11West,,(feeds),,,,,False,,3/4,7500,DVB-S2,,11085 V
11095 Vtp 11West,,(feeds),,,,,False,,5/6,5925,DVB-S2,,11095 V
11105 Vtp 11West,,(feeds),,,,,False,,5/6,3333,DVB-S2,,11105 V
11111 Vtp 11West,,(feeds),,,,,False,,5/6,4100,DVB-S2,,11111 V
11129 Htp 24West,,(feeds),,,,,False,,3/4,5444,DVB-S2,,11129 H
11135 Htp 24West,,(feeds),,,,,False,,5/6,2962,DVB-S2,,11135 H
11142 Vtp 12West,,(feeds),,,,,False,,3/4,26200,DVB-S2,,11142 V
11144 Htp 24West,,(feeds),,,,,False,,5/6,3333,DVB-S2,,11144 H
11148 Vtp 12West,,(feeds),,,,,False,,5/6,2500,DVB-S2,,11148 V
11150 Htp 24West,,(feeds),,,,,False,,5/6,2500,DVB-S2,,11150 H
11155 Htp 24West,,(feeds),,,,,False,,5/6,5000,DVB-S2,,11155 H
11157 Vtp 12West,,(feeds),,,,,False,,2/3,2222,DVB-S2,,11157 V
11161 Vtp 12West,,(feeds),,,,,False,,5/6,5000,DVB-S2,,11161 V
11171 Vtp 12West,,(feeds),,,,,False,,3/4,3702,DVB-S2,,11171 V
11179 Vtp 12West,,(feeds),,,,,False,,5/6,5924,DVB-S2,,11179 V
11192 Vtp 12West,,(feeds),,,,,False,,5/6,3333,DVB-S2,,11192 V
11458 Htp 17West,,(feeds),,,,,False,,3/4,3333,DVB-S2,,11458 H
11460 Vtp 5West,,(feeds),,,,,False,,3/4,6800,DVB-S2,,11460 V
11462 Htp 17West,,(feeds),,,,,False,,5/6,2222,DVB-S2,,11462 H
11468 Htp 17West,,(feeds),,,,,False,,5/6,3333,DVB-S2,,11468 H
11475 Htp 17West,,(feeds),,,,,False,,5/6,2962,DVB-S2,,11475 H
11478 Vtp 5West,,(feeds),,,,,False,,3/4,6800,DVB-S2,,11478 V
11486 Htp 17West,,(feeds),,,,,False,,5/6,4100,DVB-S2,,11486 H
11487 Vtp 5West,,(feeds),,,,,False,,3/4,6800,DVB-S2,,11487 V
11495 Vtp 5West,,(feeds),,,,,False,,7/8,3032,DVB-S3,,11495 V
