Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11023 Htp 61UK0,,Freesat,2-2061,,,https://www.lyngsat.com/providers/uk/Freesat.html,True,Freesat,3/4,23000,DVB-S2,,11023 H
11023 Htp 61UK0,,Freesat,2-2061,,,https://www.lyngsat.com/providers/uk/Freesat.html,True,Freesat,3/4,23000,DVB-S2,,11023 H
11126 Vtp 68UK0,,Freesat,2-2068,,,https://www.lyngsat.com/providers/uk/Freesat.html,True,Freesat,5/6,22000,DVB-S2,,11126 V
11126 Vtp 68UK0,,Freesat,2-2068,,,https://www.lyngsat.com/providers/uk/Freesat.html,True,Freesat,5/6,22000,DVB-S2,,11126 V
11023 Htp 61UK0,8901.0,BBC One Scotland,MPEG-4/HD,5100.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11023 H
11023 Htp 61UK0,8911.0,BBC One Wales,MPEG-4/HD,5200.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11023 H
11023 Htp 61UK0,8921.0,BBC News UK,MPEG-4/HD,5000.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11023 H
11023 Htp 61UK0,8926.0,BBC Alba,MPEG-4/HD,5500.0,,,False,Freesat,3/4,23000,DVB-S2,Gla,11023 H
11023 Htp 61UK0,8941.0,BBC One West Midlands,MPEG-4/HD,5400.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11023 H
11023 Htp 61UK0,8961.0,BBC Radio 1,,,,,False,Freesat,3/4,23000,DVB-S2,Eng,11023 H
11023 Htp 61UK0,8962.0,BBC Radio 2,,,,,False,Freesat,3/4,23000,DVB-S2,Eng,11023 H
11023 Htp 61UK0,8963.0,BBC Radio 3,,,,,False,Freesat,3/4,23000,DVB-S2,Eng,11023 H
11023 Htp 61UK0,8964.0,BBC Radio 4 FM,,,,,False,Freesat,3/4,23000,DVB-S2,Eng,11023 H
11023 Htp 61UK0,8965.0,BBC Radio 5 Live,,,,,False,Freesat,3/4,23000,DVB-S2,Eng,11023 H
11023 Htp 61UK0,8966.0,BBC Radio Asian Network,,,,,False,Freesat,3/4,23000,DVB-S2,,11023 H
11038 Vtp 62Europe Ku0,,Sky UK,2-2062,,Videoguard,,False,Freesat,5/6,22000,DVB-S2,,11038 V
11053 Htp 63UK0,,Sky UK,2-2063,,,,False,Freesat,3/4,23000,DVB-S2,,11053 H
11068 Vtp 64UK0,,Sky UK,2-2064,,,,False,Freesat,3/4,23000,DVB-S2,,11068 V
11082 Htp 65Europe Ku0,,Sky UK,2-2065,,,,False,Freesat,5/6,22000,DVB-S2,,11082 H
11097 Vtp 66UK0,,Sky UK,2-2066,,,,False,Freesat,3/4,23000,DVB-S2,,11097 V
11112 Htp 67Europe Ku0,,Sky UK,2-2067,,,,False,Freesat,2/3,23000,DVB-S2,,11112 H
11141 Htp 69Europe Ku0,,Sky UK,2-2069,,Videoguard,,False,Freesat,5/6,22000,DVB-S2,,11141 H
11224 Htp 105Europe Ku0,,Sky UK,2-2105,,,,False,Freesat,2/3,27500,DVB-S2,,11224 H
11224 Vtp 106Europe Ku0,,Sky UK,2-2106,,,,False,Freesat,2/3,23000,DVB-S2,,11224 V
11264 Htp 107Europe Ku0,,Sky UK,2-2107,,,,False,Freesat,2/3,27500,DVB-S2,,11264 H
11264 Vtp 108Europe Ku0,,Sky UK,2-2108,,,,False,Freesat,2/3,27500,DVB-S2,,11264 V
11494 Htp 91Europe Ku0,,Sky UK,2-2091,,,,False,Freesat,5/6,22000,DVB-S2,,11494 H
11509 Vtp 92Europe Ku0,,Sky UK,2-2092,,Videoguard,,False,Freesat,2/3,23000,DVB-S2,,11509 V
11523 Htp 93Europe Ku0,,Sky UK,2-2093,,Videoguard,,False,Freesat,2/3,23000,DVB-S2,,11523 H
11553 Htp 95Europe Ku0,,Sky UK,2-2095,,,,False,Freesat,5/6,22000,DVB-S2,,11553 H
11568 Vtp 96Europe Ku0,,Sky UK,2-2096,,,,False,Freesat,5/6,22000,DVB-S2,,11568 V
11627 Vtp 100Europe Ku0,,Sky UK,2-2100,,Videoguard,,False,Freesat,5/6,22000,DVB-S2,,11627 V
11641 Htp 101Europe Ku0,,Sky UK,2-2101,,,,False,Freesat,2/3,23000,DVB-S2,,11641 H
11656 Vtp 102Europe Ku0,,Sky UK,2-2102,,,,False,Freesat,5/6,22000,DVB-S2,,11656 V
11671 Htp 103Europe Ku0,,Sky UK,2-2103,,,,False,Freesat,2/3,23000,DVB-S2,,11671 H
11686 Vtp 104Europe Ku0,,Sky UK,2-2104,,,,False,Freesat,2/3,23000,DVB-S2,,11686 V
11038 Vtp 62Europe Ku0,52420.0,HGTV Ireland,MPEG-2/SD,2374.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11038 V
11038 Vtp 62Europe Ku0,52440.0,DMAX Ireland,MPEG-2/SD,2335.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11038 V
11038 Vtp 62Europe Ku0,52450.0,Quest Red Ireland,MPEG-2/SD,2319.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11038 V
11053 Htp 63UK0,20710.0,ITV 2,MPEG-4/HD,2305.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11053 H
11053 Htp 63UK0,20720.0,ITV 1 Channel TV,MPEG-4/HD,2335.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11053 H
11053 Htp 63UK0,20730.0,ITV 1 Wales,MPEG-4/HD,2320.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11053 H
11053 Htp 63UK0,20740.0,ITV 1 Granada,MPEG-4/HD,2330.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11053 H
11053 Htp 63UK0,20750.0,ITV 1 Tyne Tees,MPEG-4/HD,2318.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11053 H
11053 Htp 63UK0,20760.0,ITV 1 Westcountry South West,MPEG-4/HD,2310.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11053 H
11053 Htp 63UK0,20770.0,ITV 1 Westcountry West,MPEG-4/HD,2325.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11053 H
11068 Vtp 64UK0,20800.0,STV West,MPEG-4/HD,2305.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11068 V
11068 Vtp 64UK0,20810.0,UTV,MPEG-4/HD,2312.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11068 V
11068 Vtp 64UK0,20820.0,ITV 1 Yorkshire East,MPEG-4/HD,2320.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11068 V
11068 Vtp 64UK0,20825.0,ITV 4,MPEG-4/HD,2330.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11068 V
11068 Vtp 64UK0,20835.0,ITV Be,MPEG-4/HD,2335.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11068 V
11068 Vtp 64UK0,20840.0,ITV 1 Anglia East,MPEG-4/HD,2325.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11068 V
11068 Vtp 64UK0,20850.0,ITV 1 Border England,MPEG-4/HD,2310.0,,,False,Freesat,3/4,23000,DVB-S2,Eng,11068 V
11082 Htp 65Europe Ku0,50306.0,Now 80's,MPEG-2/SD,2360.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11082 H
11082 Htp 65Europe Ku0,50321.0,Now 70's,MPEG-2/SD,2317.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11082 H
11082 Htp 65Europe Ku0,50335.0,Sikh Channel,MPEG-2/SD,2307.0,,,False,Freesat,5/6,22000,DVB-S2,Pan,11082 H
11082 Htp 65Europe Ku0,50342.0,Eman Channel,MPEG-2/SD,2325.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11082 H
11082 Htp 65Europe Ku0,50347.0,Gems TV,MPEG-2/SD,2327.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11082 H
11082 Htp 65Europe Ku0,50350.0,Blaze UK,MPEG-2/SD,2310.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11082 H
11082 Htp 65Europe Ku0,50356.0,Ideal World,MPEG-2/SD,2332.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11082 H
11082 Htp 65Europe Ku0,50365.0,ARY QTV UK,MPEG-2/SD,2312.0,,,False,Freesat,5/6,22000,DVB-S2,Pan,11082 H
11082 Htp 65Europe Ku0,50390.0,Inspiration TV,MPEG-2/SD,2315.0,,,False,Freesat,5/6,22000,DVB-S2,Eng,11082 H
11095 Vtp 708West Africa0,,SES,2-2708,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,5/6,30000,DVB-S2,,11095 V
11095 Vtp 708West Africa0,55320.0,France 24 English,MPEG-4/SD,606.0,,,False,SES,5/6,30000,DVB-S2,Eng,11095 V
11095 Vtp 708West Africa0,55325.0,I24 News Français,MPEG-4/SD,481.0,,,False,SES,5/6,30000,DVB-S2,Fre,11095 V
11097 Vtp 66UK0,21010.0,ITV 1 Meridian Thames Valley,MPEG-4/HD,2331.0,,,False,SES,3/4,23000,DVB-S2,Eng,11097 V
11097 Vtp 66UK0,21015.0,ITV 1 Meridian South Coast,MPEG-4/HD,2305.0,,,False,SES,3/4,23000,DVB-S2,Eng,11097 V
11097 Vtp 66UK0,21040.0,ITV 1 Yorkshire West,MPEG-4/HD,2310.0,,,False,SES,3/4,23000,DVB-S2,Eng,11097 V
11097 Vtp 66UK0,21050.0,ITV 3,MPEG-4/HD,2314.0,,,False,SES,3/4,23000,DVB-S2,Eng,11097 V
11097 Vtp 66UK0,21060.0,ITV 1 Border Scotland,MPEG-4/HD,2329.0,,,False,SES,3/4,23000,DVB-S2,Eng,11097 V
11097 Vtp 66UK0,21070.0,ITV 1 Anglia West,MPEG-4/HD,2315.0,,,False,SES,3/4,23000,DVB-S2,Eng,11097 V
11097 Vtp 66UK0,21080.0,ITV 1 Central East,MPEG-4/HD,2320.0,,,False,SES,3/4,23000,DVB-S2,Eng,11097 V
11112 Htp 67Europe Ku0,50400.0,Arise News,MPEG-2/SD,2605.0,,,False,SES,2/3,23000,DVB-S2,Eng,11112 H
11112 Htp 67Europe Ku0,50405.0,Geo News International,MPEG-2/SD,2341.0,,,False,SES,2/3,23000,DVB-S2,Urd,11112 H
11112 Htp 67Europe Ku0,50426.0,India Today UK,MPEG-2/SD,2308.0,,,False,SES,2/3,23000,DVB-S2,Eng,11112 H
11112 Htp 67Europe Ku0,50450.0,Faith UK,MPEG-2/SD,2322.0,,,False,SES,2/3,23000,DVB-S2,Eng,11112 H
11112 Htp 67Europe Ku0,50460.0,Brit Asia TV,MPEG-2/SD,2320.0,,,False,SES,2/3,23000,DVB-S2,Eng,11112 H
11112 Htp 67Europe Ku0,50470.0,ARY Digital UK,MPEG-2/SD,2330.0,,,False,SES,2/3,23000,DVB-S2,Urd,11112 H
11112 Htp 67Europe Ku0,50485.0,New Media TV,MPEG-4/HD,2310.0,,,False,SES,2/3,23000,DVB-S2,Eng,11112 H
11112 Htp 67Europe Ku0,50490.0,Dunya News UK,MPEG-2/SD,2305.0,,,False,SES,2/3,23000,DVB-S2,Urd,11112 H
11112 Htp 67Europe Ku0,50495.0,MATV Channel,MPEG-2/SD,2362.0,,,False,SES,2/3,23000,DVB-S2,Eng,11112 H
11112 Htp 67Europe Ku0,50497.0,ARY World,MPEG-2/SD,2326.0,,,False,SES,2/3,23000,DVB-S2,Urd,11112 H
11112 Htp 67Europe Ku0,52021.0,Islam TV,MPEG-2/SD,2325.0,,,False,SES,2/3,23000,DVB-S2,,11112 H
11112 Htp 67Europe Ku0,52023.0,Iqra Bangla,MPEG-2/SD,2328.0,,,False,SES,2/3,23000,DVB-S2,Ben,11112 H
11112 Htp 67Europe Ku0,52202.0,Iqra TV,MPEG-2/SD,2332.0,,,False,SES,2/3,23000,DVB-S2,Urd,11112 H
11126 Vtp 68UK0,21200.0,Channel 4 London,MPEG-4/HD,2305.0,,,False,SES,5/6,22000,DVB-S2,Eng Eng,11126 V
11126 Vtp 68UK0,21250.0,4Seven,MPEG-2/SD,2316.0,,,False,SES,5/6,22000,DVB-S2,Eng,11126 V
11135 Vtp 510West Africa0,,HD+ Ghana,2-2510,,,,False,SES,5/6,30000,DVB-S2,,11135 V
11224 Htp 105Europe Ku0,54211.0,PTC Punjabi,MPEG-2/SD,2312.0,,,False,SES,2/3,27500,DVB-S2,Pan,11224 H
11224 Htp 105Europe Ku0,54221.0,NTV Europe,MPEG-2/SD,2358.0,,,False,SES,2/3,27500,DVB-S2,Ben,11224 H
11224 Htp 105Europe Ku0,54223.0,Sanskar TV,MPEG-2/SD,2309.0,,,False,SES,2/3,27500,DVB-S2,,11224 H
11224 Htp 105Europe Ku0,54224.0,EuroNews English,MPEG-2/SD,2310.0,,,False,SES,2/3,27500,DVB-S2,Eng,11224 H
