Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
4104 Htp 11ANCSouth America,,TV Paranaíba,,,,https://www.lyngsat.com/providers/br/TV-Paranaiba.html,True,TV Paranaíba,2/3,5000,DVB-S2,,4104 H
4104 Htp 11ANCSouth America,,TV Paranaíba,MPEG-4/1seg,101.0,,https://www.lyngsat.com/providers/br/TV-Paranaiba.html,True,TV Paranaíba,2/3,5000,DVB-S2,Por,4104 H
4104 Htp 11ANCSouth America,,TV Paranaíba,MPEG-4/HD,1001.0,,https://www.lyngsat.com/providers/br/TV-Paranaiba.html,True,TV Paranaíba,2/3,5000,DVB-S2,Por,4104 H
4110 Htp 11ANCSouth America,,TV Guararapes,,,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,True,TV Guararapes,3/4,4780,DVB-S2,,4110 H
4110 Htp 11ANCSouth America,,TV Guararapes,MPEG-4/HD,273.0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,True,TV Guararapes,3/4,4780,DVB-S2,Por,4110 H
4110 Htp 11ANCSouth America,,TV Guararapes,MPEG-4/1seg,641.0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html,True,TV Guararapes,3/4,4780,DVB-S2,Por,4110 H
4116 Htp 11ANCSouth America,,TV Sucesso (Brazil),,,,https://www.lyngsat.com/providers/br/TV-Sucesso.html,True,TV Sucesso (Brazil),5/6,3450,DVB-S2,,4116 H
4116 Htp 11ANCSouth America,,TV Sucesso (Brazil),MPEG-4/HD,273.0,,https://www.lyngsat.com/providers/br/TV-Sucesso.html,True,TV Sucesso (Brazil),5/6,3450,DVB-S2,Por,4116 H
4116 Htp 11ANCSouth America,,TV Sucesso (Brazil),MPEG-4/1seg,641.0,,https://www.lyngsat.com/providers/br/TV-Sucesso.html,True,TV Sucesso (Brazil),5/6,3450,DVB-S2,Por,4116 H
4142 Htp 12ANCSouth America,,Transamérica,,,FlexKey,https://www.lyngsat.com/providers/br/Transamerica.html,True,Transamérica,000,8,DVB-S2,,4142 H
4142 Htp 12ANCSouth America,1.0,Transamérica Pop,,,FlexKey,,False,Transamérica,000,8,DVB-S2,Por,4142 H
4142 Htp 12ANCSouth America,3.0,Transamérica Light,,,FlexKey,,False,Transamérica,000,8,DVB-S2,,4142 H
4150 Vtp 11BNCSouth America,,Rede Brasil,MPEG-2/SD,473.0,,,False,Transamérica,3/4,2500,DVB-S2,Por,4150 V
4156 Vtp 11BNCSouth America,,Rede Brasil,MPEG-4/HD,473.0,,,False,Transamérica,5/6,5000,DVB-S2,Por,4156 V
4156 Vtp 11BNCSouth America,,Rede Brasil,MPEG-4/1seg,573.0,,,False,Transamérica,5/6,5000,DVB-S2,Por,4156 V
4156 Vtp 11BNCSouth America,,,,,,,False,Transamérica,5/6,5000,DVB-S2,,4156 V
4156 Vtp 11BNCSouth America,,RBTV,MPEG-4/HD,273.0,,,False,Transamérica,5/6,5000,DVB-S2,Por,4156 V
4156 Vtp 11BNCSouth America,,RBTV,MPEG-4/1seg,373.0,,,False,Transamérica,5/6,5000,DVB-S2,Por,4156 V
