Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3750 VC,1.0,DD Uttarakhand,?-?MPEG-2/SD,522.0,,,False,,3/4,2900,DVB-S2,Hin,3750 VC
3753 VC,,DD Chhattisgarh,MPEG-2/SD,308.0,,,False,,3/4,2900,DVB-S2,Hin,3753 VC
3757 VC,,DD Jharkhand,MPEG-2/SD,308.0,,,False,,3/4,2900,DVB-S2,Hin,3757 VC
3765 VC,,(DD feeds),,,,,False,,3/4,2900,DVB-S2,,3765 VC
3774 VC,,(DD feeds),,,,,False,,3/4,2900,DVB-S2,,3774 VC
3885 VC,12.0,(DD feeds),,523.0,,,False,,3/4,30000,DVB-S2,,3885 VC
3885 VC,13.0,(DD feeds),,524.0,,,False,,3/4,30000,DVB-S2,,3885 VC
3769 VC,1.0,DD Haryana,65535-1MPEG-2/SD,308.0,,,False,,3/4,2900,DVB-S2,Hin,3769 VC
3832 VC,,Gyandarshan 1,,,,https://www.lyngsat.com/providers/in/Gyandarshan-1.html,True,Gyandarshan 1,3/4,3000,DVB-S2,,3832 VC
3832 VC,1.0,Gyandarshan 1,MPEG-4/HD,50.0,,https://www.lyngsat.com/providers/in/Gyandarshan-1.html,True,Gyandarshan 1,3/4,3000,DVB-S2,Hin,3832 VC
3832 VC,2.0,Gyandarshan 1,MPEG-4/SD,55.0,,https://www.lyngsat.com/providers/in/Gyandarshan-1.html,True,Gyandarshan 1,3/4,3000,DVB-S2,Hin,3832 VC
3832 VC,3.0,[test card],MPEG-4/SD,258.0,,,False,Gyandarshan 1,3/4,3000,DVB-S2,,3832 VC
4073 VC,6.0,[test card],MPEG-4/SD,802.0,,,False,Gyandarshan 1,3/4,9600,DVB-S2,,4073 VC
3832 VC,4.0,Gyanvani,,,,,False,Gyandarshan 1,3/4,3000,DVB-S2,,3832 VC
3842 VC,,(feeds),,,,,False,Gyandarshan 1,3/4,1100,DVB-S2,,3842 VC
3845 VC,,(feeds),,,,,False,Gyandarshan 1,3/4,1100,DVB-S2,,3845 VC
