Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3720 Htp 1C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3720 H
3720 Htp 1C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3720 H
3720 Htp 1C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3720 H
3720 Htp 1C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3720 H
3720 Htp 1C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3720 H
3720 Htp 1C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3720 H
3720 Htp 1C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3720 H
3780 Vtp 4C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3780 V
3780 Vtp 4C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3780 V
3780 Vtp 4C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3780 V
3780 Vtp 4C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3780 V
3780 Vtp 4C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3780 V
3780 Vtp 4C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3780 V
3780 Vtp 4C0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,3780 V
3820 Vtp 6C0,,CCTV,2184-20,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,500,27,DVB-S2,,3820 V
3820 Vtp 6C0,,CCTV,2184-20,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,500,27,DVB-S2,,3820 V
3820 Vtp 6C0,,CCTV,2184-20,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,500,27,DVB-S2,,3820 V
3820 Vtp 6C0,,CCTV,2184-20,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,500,27,DVB-S2,,3820 V
3820 Vtp 6C0,,CCTV,2184-20,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,500,27,DVB-S2,,3820 V
3820 Vtp 6C0,,CCTV,2184-20,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,500,27,DVB-S2,,3820 V
3820 Vtp 6C0,,CCTV,2184-20,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,500,27,DVB-S2,,3820 V
4060 VC0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,4060 VC
4060 VC0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,4060 VC
4060 VC0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,4060 VC
4060 VC0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,4060 VC
4060 VC0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,4060 VC
4060 VC0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,4060 VC
4060 VC0,,CCTV,,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,4060 VC
4100 Vtp 20C0,,CCTV,2184-19,,Videoguard,https://www.lyngsat.com/providers/cn/CCTV.html,True,CCTV,3/4,27500,DVB-S2,,4100 V
