Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12278 Htp 13FNB,,Foxtel,,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12278 H
12278 Htp 13FNB,19001.0,Expo Channel,MPEG-2/SD,1011.0,,,False,,3/4,27800,DVB-S2,Eng,12278 H
12358 Htp 15FNB,,Foxtel,4096-2,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12358 H
12367 Vtp 3FNA,,VAST,?-6,,Irdeto,,False,,3/5,30000,DVB-S2,,12367 V
12398 Htp 16FNB,,Foxtel,4096-4,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12398 H
12407 Vtp 4FNA,,Foxtel,,,IrdetoVideoguard,,False,,3/5,30000,DVB-S2,,12407 V
12407 Vtp 4FNA,3008.0,TVSN,MPEG-2/SD,1081.0,,,False,,3/5,30000,DVB-S2,Eng,12407 V
12438 Htp 17FNB,,Foxtel,4096-17,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12438 H
12438 Htp 17FNB,17005.0,Foxtel Digital Help,MPEG-2/SD,1051.0,,,False,,3/4,27800,DVB-S2,Eng,12438 H
12447 Vtp 5FNA,,Foxtel,,,Irdeto,,False,,3/4,30000,DVB-S2,,12447 V
12478 Htp 18FNB,,Foxtel,4096-3,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12478 H
12478 Htp 18FNB,3008.0,TVSN,MPEG-2/SD,1081.0,,,False,,3/4,27800,DVB-S2,Eng,12478 H
12478 Htp 18FNB,3010.0,Aljazeera English,MPEG-2/SD,1101.0,,,False,,3/4,27800,DVB-S2,Eng,12478 H
12487 Vtp 6FNA,,VAST,?-5,,Irdeto,,False,,3/5,30000,DVB-S2,,12487 V
12518 Htp 19FNB,,Foxtel,4096-15,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12518 H
12558 Htp 20FNB,,Foxtel,4096-1,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12558 H
12567 Vtp 8FNA,,VAST,?-1,,Irdeto,,False,,3/5,30000,DVB-S2,,12567 V
12598 Htp 21FNB,,Foxtel,4096-5,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12598 H
12638 Htp 22FNB,,Foxtel,4096-12,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12638 H
12647 Vtp 10FNA,,VAST,?-3,,Irdeto,,False,,3/5,30000,DVB-S2,,12647 V
12647 Vtp 10FNA,10.0,VAST Information Channel,MPEG-4/SD,801.0,,,False,,3/5,30000,DVB-S2,Eng,12647 V
12647 Vtp 10FNA,12.0,[Optus TV info card],MPEG-4/SD,805.0,,,False,,3/5,30000,DVB-S2,Eng,12647 V
12647 Vtp 10FNA,726.0,Southern Cross Austereo Disaster Relief,,,,,False,,3/5,30000,DVB-S2,Eng,12647 V
12718 Htp 24FNB,,Foxtel,4096-22,,IrdetoVideoguard,,False,,3/4,27800,DVB-S2,,12718 H
