Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10729 Vtp 50Europe0,,,,,,,False,,,,,,10729 V
10773 Htp 53Europe0,,SES,1-1053,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10773 H
10773 Htp 53Europe0,,SES,1-1053,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10773 H
10773 Htp 53Europe0,,SES,1-1053,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10773 H
10773 Htp 53Europe0,,SES,1-1053,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10773 H
10773 Htp 53Europe0,,SES,1-1053,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10773 H
10803 Htp 55Europe0,,SES,1-1055,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10803 H
10803 Htp 55Europe0,,SES,1-1055,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10803 H
10803 Htp 55Europe0,,SES,1-1055,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10803 H
10803 Htp 55Europe0,,SES,1-1055,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10803 H
10803 Htp 55Europe0,,SES,1-1055,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,3/4,22000,DVB-S2,,10803 H
10921 Htp 63Europe0,,SES,133-15,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,7/8,22000,DVB-S2,,10921 H
10921 Htp 63Europe0,,SES,133-15,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,7/8,22000,DVB-S2,,10921 H
10921 Htp 63Europe0,,SES,133-15,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,7/8,22000,DVB-S2,,10921 H
10921 Htp 63Europe0,,SES,133-15,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,7/8,22000,DVB-S2,,10921 H
10921 Htp 63Europe0,,SES,133-15,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,7/8,22000,DVB-S2,,10921 H
11229 Vtp 2Europe0,,SES,1-1002,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,2/3,22000,DVB-S2,,11229 V
11229 Vtp 2Europe0,,SES,1-1002,,,https://www.lyngsat.com/providers/lu/SES.html,True,SES,2/3,22000,DVB-S2,,11229 V
