Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12267 Htp NZ9LNZB,,Sky New Zealand,169-9,,Videoguard,,False,,2/3,22500,DVB-S2,,12267 H
12295 Htp NZ9UNZB,,Sky New Zealand,169-10,,Videoguard,,False,,3/4,22500,DVB-S2,,12295 H
12331 Htp NZ10LNZB,,Sky New Zealand,169-7,,Videoguard,,False,,2/3,22500,DVB-S2,,12331 H
12358 Htp NZ10UNZB,,Sky New Zealand,169-8,,Videoguard,,False,,2/3,22500,DVB-S2,,12358 H
12394 Htp NZ11LNZB,,Sky New Zealand,169-13,,IrdetoVideoguard,,False,,3/4,22500,DVB-S2,,12394 H
12421 Htp NZ11UNZB,,Sky New Zealand,169-14,,Videoguard,,False,,3/4,22500,DVB-S2,,12421 H
12519 Htp NZ13LNZB,,Sky New Zealand,169-89,,,,False,,3/4,22500,DVB-S2,,12519 H
12546 Htp NZ13UNZB,,Sky New Zealand,169-4,,Videoguard,,False,,2/3,22500,DVB-S2,,12546 H
12581 Htp NZ14LNZB,,Sky New Zealand,169-1,,Videoguard,,False,,2/3,22500,DVB-S2,,12581 H
12608 Htp NZ14UNZB,,Sky New Zealand,169-2,,Videoguard,,False,,2/3,22500,DVB-S2,,12608 H
12707 Htp NZ16LNZB,,Sky New Zealand,169-11,,Videoguard,,False,,3/4,22500,DVB-S2,,12707 H
12734 Htp NZ16UNZB,,Sky New Zealand,169-12,,Videoguard,,False,,3/4,22500,DVB-S2,,12734 H
12358 Htp NZ10UNZB,1011.0,TVNZ Duke,MPEG-4/SD,1006.0,,,False,,2/3,22500,DVB-S2,Eng,12358 H
12483 Htp NZ12UNZB,1904.0,TVNZ Duke,MPEG-2/SD,520.0,,,False,,3/4,22500,DVB-S2,Eng,12483 H
12392 Htp 11NB,,(feeds),,,,,False,,500,22,DVB-S2,,12392 H
12430 Vtp 3NANZ,,(feeds),,,,,False,,111,6,DVB-S6,,12430 V
12643 Vtp 7NANZ,,(feeds),,,,,False,,3/4,7200,DVB-S7,,12643 V
12661 Vtp 7NANZ,,(feeds),,,,,False,,200,7,DVB-S7,,12661 V
12670 Vtp 7NANZ,,(feeds),,,,,False,,200,7,DVB-S7,,12670 V
12679 Vtp 7NANZ,,(feeds),,,,,False,,200,7,DVB-S7,,12679 V
12709 Htp 16NB,,(feeds),,,,,False,,000,30,DVB-S2,,12709 H
12732 Htp 16NB,,(feeds),,,,,False,,500,8,DVB-S2,,12732 H
12394 Htp NZ11LNZB,1212.0,Aljazeera English,MPEG-4/SD,1002.0,,,False,,3/4,22500,DVB-S2,Eng,12394 H
12443 Vtp 4NANZ,,ABC Sydney,,,,https://www.lyngsat.com/providers/au/ABC-Sydney.html,True,ABC Sydney,3/4,1644,DVB-S2,,12443 V
12443 Vtp 4NANZ,1200.0,ABC Radio Sydney,,,,,False,ABC Sydney,3/4,1644,DVB-S2,Eng,12443 V
12443 Vtp 4NANZ,1400.0,ABC Radio Sydney,,,,,False,ABC Sydney,3/4,1644,DVB-S2,Eng,12443 V
12443 Vtp 4NANZ,1600.0,ABC Radio Sydney,,,,,False,ABC Sydney,3/4,1644,DVB-S2,Eng,12443 V
