Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10727 Htp 111Wide44-46,,,318-11100,,IrdetoNagravisionViaccess,,False,,3/4,30000,DVB-S2,,10727 H
12245 Htp 77Wide44-46,,,,,,,False,,,,,,12245 H
10727 Htp 111Wide44-46,4602,NASA TV UHD,HEVC/UHD,357.0,,,False,,3/4,30000,DVB-S2,Eng Eng,10727 H
10727 Htp 111Wide44-46,4603,Travelxp 4K Europe,HEVC/UHD,457.0,IrdetoNagravisionViaccess,,False,,3/4,30000,DVB-S2,Eng Cze Ger Hun Fre Rus Pol,10727 H
10727 Htp 111Wide44-46,4604,Museum TV International,HEVC/UHD,6041.0,IrdetoNagravisionViaccess,,False,,3/4,30000,DVB-S2,Eng Fre Pol Rus,10727 H
10727 Htp 111Wide44-46,4605,MyZen TV 4K,HEVC/UHD,6501.0,IrdetoNagravisionViaccess,,False,,3/4,30000,DVB-S2,Spa Eng Fre Rus Tur Pol,10727 H
10853 Htp 117Wide44-46,,Kabelio,318-11700,,Panaccess,,False,,2/3,29900,DVB-S2,,10853 H
11096 Htp 129Wide44-46,,Kabelio,318-12900,,Panaccess,,False,,3/4,30000,DVB-S2,,11096 H
11526 Htp 17Wide44-46,,Kabelio,318-1700,,Panaccess,,False,,2/3,29700,DVB-S2,,11526 H
10873 Vtp 118Wide44-46,,SNRT,176-11800,,,https://www.lyngsat.com/providers/ma/SNRT.html,True,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,1,Al Maghribia,MPEG-4/HD,308.0,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,2,Laayoune TV,MPEG-4/HD,35.0,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,3,Al Aoula Inter,MPEG-4/HD,1001.0,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,5,Al Aoula Inter,MPEG-2/SD,1026.0,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,4,Athaqafia,MPEG-4/HD,46.0,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,6,Assadissa,MPEG-4/HD,1537.0,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,10,Arryadia,MPEG-4/HD,2562.0,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,241,Tamazight,MPEG-4/HD,3841.0,,,False,SNRT,3/4,27500,DVB-S2,Ber,10873 V
10873 Vtp 118Wide44-46,11,Idaa al Watania,,,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,12,Sud Radio,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,14,Chaîne Inter,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,15,Idaa al Amazighia,,,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,16,Idaa Mohammed Assadiss,,,,,False,SNRT,3/4,27500,DVB-S2,Ara,10873 V
10873 Vtp 118Wide44-46,50,Radio Agadir,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,53,Radio Oujda,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,54,Radio Casablanca,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,60,Radio Houceima,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,70,Radio Tétouan,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,80,Radio Meknes,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,90,Radio Laayoune,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,91,Radio Dakhla,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,177,Radio Tanger,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,178,Radio Fes,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
10873 Vtp 118Wide44-46,179,Radio Marrakech,,,,,False,SNRT,3/4,27500,DVB-S2,,10873 V
11096 Htp 129Wide44-46,136,Kabelio Infokanal,MPEG-4/HD,1361.0,,,False,SNRT,3/4,30000,DVB-S2,Ger,11096 H
11258 Htp 3Wide44-46,,Warner Bros. Discovery,318-300,,ConaxIrdetoNagravisionViaccessVideoguard,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11258 H
11258 Htp 3Wide44-46,,Warner Bros. Discovery,318-300,,ConaxIrdetoNagravisionViaccessVideoguard,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11258 H
11258 Htp 3Wide44-46,,Warner Bros. Discovery,318-300,,ConaxIrdetoNagravisionViaccessVideoguard,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11258 H
11258 Htp 3Wide44-46,,Warner Bros. Discovery,318-300,,ConaxIrdetoNagravisionViaccessVideoguard,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11258 H
11334 Htp 7Wide44-46,,Warner Bros. Discovery,318-700,,IrdetoViaccessVideoguardVerimatrix,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11334 H
11334 Htp 7Wide44-46,,Warner Bros. Discovery,318-700,,IrdetoViaccessVideoguardVerimatrix,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11334 H
11334 Htp 7Wide44-46,,Warner Bros. Discovery,318-700,,IrdetoViaccessVideoguardVerimatrix,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11334 H
11334 Htp 7Wide44-46,,Warner Bros. Discovery,318-700,,IrdetoViaccessVideoguardVerimatrix,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11334 H
11393 Vtp 10Wide44-46,,Warner Bros. Discovery,318-1000,,ConaxIrdetoNagravisionViaccessVideoguard,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11393 V
11393 Vtp 10Wide44-46,,Warner Bros. Discovery,318-1000,,ConaxIrdetoNagravisionViaccessVideoguard,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11393 V
11393 Vtp 10Wide44-46,,Warner Bros. Discovery,318-1000,,ConaxIrdetoNagravisionViaccessVideoguard,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11393 V
11393 Vtp 10Wide44-46,,Warner Bros. Discovery,318-1000,,ConaxIrdetoNagravisionViaccessVideoguard,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11393 V
11508 Vtp 16Wide44-46,,Warner Bros. Discovery,318-1600,,ConaxIrdetoNagravisionViaccess,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11508 V
11508 Vtp 16Wide44-46,,Warner Bros. Discovery,318-1600,,ConaxIrdetoNagravisionViaccess,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11508 V
11508 Vtp 16Wide44-46,,Warner Bros. Discovery,318-1600,,ConaxIrdetoNagravisionViaccess,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11508 V
11508 Vtp 16Wide44-46,,Warner Bros. Discovery,318-1600,,ConaxIrdetoNagravisionViaccess,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html,True,Warner Bros. Discovery,3/4,27500,DVB-S2,,11508 V
11258 Htp 3Wide44-46,15201,Real Time Italia,MPEG-4/HD,501.0,ConaxNagravisionVideoguard,,False,Warner Bros. Discovery,3/4,27500,DVB-S2,Ita Eng,11258 H
11258 Htp 3Wide44-46,15202,DMAX Italia,MPEG-4/HD,502.0,ConaxNagravisionVideoguard,,False,Warner Bros. Discovery,3/4,27500,DVB-S2,Ita Eng,11258 H
11258 Htp 3Wide44-46,15203,Food Network Italia,MPEG-4/HD,503.0,ConaxNagravisionVideoguard,,False,Warner Bros. Discovery,3/4,27500,DVB-S2,Ita Eng,11258 H
11258 Htp 3Wide44-46,15204,K2,MPEG-4/SD,504.0,ConaxNagravisionVideoguard,,False,Warner Bros. Discovery,3/4,27500,DVB-S2,Ita Eng,11258 H
11258 Htp 3Wide44-46,15205,Frisbee,MPEG-4/SD,505.0,ConaxNagravisionVideoguard,,False,Warner Bros. Discovery,3/4,27500,DVB-S2,Ita Eng,11258 H
11258 Htp 3Wide44-46,15206,Animal Planet Polska,MPEG-4/HD,506.0,ConaxIrdetoNagravisionViaccess,,False,Warner Bros. Discovery,3/4,27500,DVB-S2,Pol Eng,11258 H
11258 Htp 3Wide44-46,15207,Eurosport 1 Polska,MPEG-4/HD,507.0,ConaxIrdetoNagravisionViaccess,,False,Warner Bros. Discovery,3/4,27500,DVB-S2,Pol Qaa,11258 H
11258 Htp 3Wide44-46,15208,Eurosport 2 Polska,MPEG-4/HD,508.0,ConaxIrdetoNagravisionViaccess,,False,Warner Bros. Discovery,3/4,27500,DVB-S2,Pol Qaa,11258 H
