Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11727 Htp 1Middle East48,,OSN TV,2048-566,,Verimatrix (B),,False,,3/4,30000,DVB-S2,,11727 H
11881 Htp 9Middle East48,,OSN TV,2048-2,,Verimatrix (B),,False,,3/4,30000,DVB-S2,,11881 H
11977 Vtp 14Middle East48,,OSN TV,2048-20,,,,False,,5/6,27500,DVB-S2,,11977 V
11996 Htp 15Middle East48,,OSN TV,2048-3,,Verimatrix (B)Mediaguard,,False,,3/4,30000,DVB-S2,,11996 H
12073 Htp 19Middle East48,,OSN TV,2048-45,,Verimatrix (B),,False,,3/4,30000,DVB-S2,,12073 H
11747 Vtp 2Middle East48,,ERTU,2048-1,,,https://www.lyngsat.com/providers/eg/ERTU.html,True,ERTU,5/6,27500,DVB-S2,,11747 V
11747 Vtp 2Middle East48,,ERTU,2048-1,,,https://www.lyngsat.com/providers/eg/ERTU.html,True,ERTU,5/6,27500,DVB-S2,,11747 V
11843 Htp 7Middle East48,,ERTU,2048-6,,,https://www.lyngsat.com/providers/eg/ERTU.html,True,ERTU,5/6,27500,DVB-S2,,11843 H
11843 Htp 7Middle East48,,ERTU,2048-6,,,https://www.lyngsat.com/providers/eg/ERTU.html,True,ERTU,5/6,27500,DVB-S2,,11843 H
11747 Vtp 2Middle East48,102.0,Al Qahera News,MPEG-2/SD,1002.0,,,False,ERTU,5/6,27500,DVB-S2,Ara,11747 V
11747 Vtp 2Middle East48,105.0,Al Qahera News,MPEG-4/HD,1005.0,,,False,ERTU,5/6,27500,DVB-S2,Ara,11747 V
11747 Vtp 2Middle East48,103.0,Sudan TV,MPEG-2/SD,1003.0,,,False,ERTU,5/6,27500,DVB-S2,Ara,11747 V
11747 Vtp 2Middle East48,104.0,Yemen TV,MPEG-4/HD,1104.0,,,False,ERTU,5/6,27500,DVB-S2,Ara,11747 V
11747 Vtp 2Middle East48,106.0,Al Ahly TV,MPEG-4/HD,1006.0,,,False,ERTU,5/6,27500,DVB-S2,Ara,11747 V
11747 Vtp 2Middle East48,113.0,Al Ahly TV,MPEG-2/SD,1029.0,,,False,ERTU,5/6,27500,DVB-S2,Ara,11747 V
