Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10713 Htp 1East MENA,,(feeds),,,,,False,,5/6,23124,DVB-S2,,10713 H
10718 Htp 1East MENA,,(feeds),,,,,False,,5/6,23124,DVB-S2,,10718 H
10725 Htp 1East MENA,,(feeds),,,,,False,,5/6,26000,DVB-S2,,10725 H
10735 Htp 1East MENA,,(feeds),,,,,False,,5/6,26000,DVB-S2,,10735 H
10742 Htp 1East MENA,,(feeds),,,,,False,,5/6,3124,DVB-S2,,10742 H
10770 Htp 1East MENA,,(feeds),,,,,False,,2/3,1650,DVB-S2,,10770 H
10805 Htp 3East MENA,,(feeds),,,,,False,,5/6,3000,DVB-S2,,10805 H
10808 Htp 3East MENA,,(feeds),,,,,False,,5/6,3000,DVB-S2,,10808 H
10813 Htp 3East MENA,,(feeds),,,,,False,,5/6,3000,DVB-S2,,10813 H
10816 Htp 3East MENA,,(feeds),,,,,False,,5/6,3000,DVB-S2,,10816 H
10819 Htp 3East MENA,,(feeds),,,,,False,,5/6,3000,DVB-S2,,10819 H
10882 Htp 5East MENA,,(feeds),,,,,False,,5/6,3125,DVB-S2,,10882 H
10886 Htp 5East MENA,,(feeds),,,,,False,,5/6,3125,DVB-S2,,10886 H
10894 Htp 5East MENA,,(feeds),,,,,False,,5/6,3125,DVB-S2,,10894 H
10898 Htp 5East MENA,,(feeds),,,,,False,,5/6,3125,DVB-S2,,10898 H
10902 Htp 5East MENA,,(feeds),,,,,False,,5/6,3125,DVB-S2,,10902 H
10906 Htp 5East MENA,,(feeds),,,,,False,,5/6,3125,DVB-S2,,10906 H
10938 Htp 7East MENA,,(feeds),,,,,False,,5/6,3125,DVB-S2,,10938 H
10942 Htp 7East MENA,,(feeds),,,,,False,,5/6,3125,DVB-S2,,10942 H
12510 Vtp 10MENA,,(feeds),,,,,False,,8/9,2220,DVB-S2,,12510 V
12513 Vtp 10MENA,,(feeds),,,,,False,,5/6,2380,DVB-S2,,12513 V
12522 Vtp 10MENA,,(feeds),,,,,False,,5/6,3400,DVB-S2,,12522 V
12525 Vtp 10MENA,,(feeds),,,,,False,,5/6,1600,DVB-S2,,12525 V
12536 Vtp 10MENA,,(feeds),,,,,False,,7/8,7000,DVB-S7,,12536 V
12549 Vtp 10MENA,,(feeds),,,,,False,,3/4,4440,DVB-S2,,12549 V
12555 Vtp 10MENA,,(feeds),,,,,False,,3/4,3000,DVB-S2,,12555 V
12576 Htp 9West Africa,,(feeds),,,,,False,,3/4,2400,DVB-S2,,12576 H
12589 Htp 11East MENA,,(feeds),,,,,False,,3/4,4444,DVB-S2,,12589 H
12596 Vtp 12MENA,,(feeds),,,,,False,,7/8,1800,DVB-S1,,12596 V
12603 Vtp 12MENA,,(feeds),,,,,False,,3/4,3300,DVB-S3,,12603 V
12605 Htp 11East MENA,,(feeds),,,,,False,,2/3,5000,DVB-S2,,12605 H
12606 Vtp 12MENA,,(feeds),,,,,False,,3/4,22200,DVB-S2,,12606 V
12609 Vtp 12MENA,,(feeds),,,,,False,,3/4,22200,DVB-S2,,12609 V
12611 Htp 11East MENA,,(feeds),,,,,False,,3/4,3000,DVB-S3,,12611 H
12613 Vtp 12MENA,,(feeds),,,,,False,,3/4,1660,DVB-S2,,12613 V
12614 Htp 11East MENA,,(feeds),,,,,False,,3/4,2200,DVB-S2,,12614 H
12616 Vtp 12MENA,,(feeds),,,,,False,,7/8,1800,DVB-S2,,12616 V
12619 Vtp 12MENA,,(feeds),,,,,False,,5/6,3000,DVB-S2,,12619 V
12624 Htp 11East MENA,,(feeds),,,,,False,,3/4,4440,DVB-S2,,12624 H
12625 Vtp 12MENA,,(feeds),,,,,False,,3/4,4340,DVB-S2,,12625 V
12643 Vtp 12MENA,,(feeds),,,,,False,,5/6,1660,DVB-S2,,12643 V
12645 Vtp 12MENA,,(feeds),,,,,False,,5/6,1660,DVB-S2,,12645 V
12647 Htp 11East MENA,,(feeds),,,,,False,,3/4,2960,DVB-S2,,12647 H
12650 Vtp 12MENA,,(feeds),,,,,False,,3/4,4444,DVB-S2,,12650 V
12651 Htp 11East MENA,,(feeds),,,,,False,,3/4,3885,DVB-S3,,12651 H
12655 Htp 11East MENA,,(feeds),,,,,False,,3/4,2410,DVB-S2,,12655 H
12667 Htp 13East MENA,,(feeds),,,,,False,,3/4,4112,DVB-S4,,12667 H
12671 Vtp 14MENA,,(feeds),,,,,False,,3/4,2600,DVB-S2,,12671 V
