Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12314 HJapan,1.0,Nippon TV,?-?HEVC/HD,512.0,BISS,,False,,3/4,5180,DVB-S2,Jpn,12314 H
12319 HJapan,1.0,[NTV test card],?-?HEVC/HD,512.0,BISS,,False,,2/3,5179,DVB-S2,,12319 H
12324 HJapan,1.0,NTV News 24,?-?HEVC/HD,512.0,BISS,,False,,1/2,5179,DVB-S2,Jpn,12324 H
12348 HJapan,,(TBS feeds),,,,,False,,2/3,5179,DVB-S2,,12348 H
12354 HJapan,,(NTV feeds),,,,,False,,2/3,5179,DVB-S2,,12354 H
12395 HJapan,,(Fuji TV feeds),,,,,False,,3/4,7072,DVB-S2,,12395 H
12403 VJapan,,(feeds),,,,,False,,3/4,15150,DVB-S2,,12403 V
12419 VJapan,,(feeds),,,,,False,,3/4,11707,DVB-S2,,12419 V
12441 VJapan,,(feeds),,,,,False,,3/4,12222,DVB-S2,,12441 V
12523 HJapan,1.0,[test card],?-?HEVC/SD,1241.0,,,False,,3/4,5454,DVB-S2,,12523 H
