Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12224 Rtp 1Spot A70,,Dish USA,4100-6491,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12224 Rtp 1Spot A110,,Dish USA,4100-6401,,Nagravision,,False,,7/8,20000,DVB-S2,,12224 R
12224 Rtp 1Spot A130,,Dish USA,4100-6301,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12224 Rtp 1Spot A150,,Dish USA,4100-6501,,Nagravision,,False,,2/3,21500,DVB-S2,,12224 R
12224 Rtp 1Spot A170,,Dish USA,4100-6571,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12224 Rtp 1Spot A20,,Dish USA,4100-6391,,Nagravision,,False,,5/6,20000,DVB-S2,,12224 R
12224 Rtp 1Spot A23,,Dish USA,4100-6491,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12224 Rtp 1Spot A240,,Dish USA,4100-6101,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12224 Rtp 1Spot A270,,Dish USA,4100-6191,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12224 Rtp 1Spot B2,,Dish USA,4100-6291,,Nagravision,,False,,7/8,20000,DVB-S2,,12224 R
12224 Rtp 1Spot B3,,Dish USA,4100-6201,,Nagravision,,False,,7/8,20000,DVB-S2,,12224 R
12224 Rtp 1Spot B22,,Dish USA,4100-6001,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12239 Ltp 2Spot A20,,Dish USA,4100-6252,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12239 Ltp 2Spot A3,,Dish USA,4100-6202,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12239 Ltp 2Spot A80,,Dish USA,4100-6102,,Nagravision,,False,,7/8,20000,DVB-S2,,12239 L
12239 Ltp 2Spot A10,,Dish USA,4100-6302,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12239 Ltp 2Spot A12,,Dish USA,4100-6402,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12239 Ltp 2Spot A140,,Dish USA,4100-6352,,Nagravision,,False,,7/8,20000,DVB-S2,,12239 L
12239 Ltp 2Spot A160,,Dish USA,4100-6502,,Nagravision,,False,,7/8,20000,DVB-S2,,12239 L
12239 Ltp 2Spot A180,,Dish USA,4100-6552,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12239 Ltp 2Spot A250,,Dish USA,4102-6102,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12239 Ltp 2Spot A280,,Dish USA,4102-6152,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12239 Ltp 2Spot B8,,Dish USA,4100-6452,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12239 Ltp 2Spot B20,,Dish USA,4100-6591,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12253 Rtp 3Spot A170,,Dish USA,4100-6573,,Nagravision,,False,,2/3,21500,DVB-S8,,12253 R
12253 Rtp 3Spot A240,,Dish USA,4100-6103,,Nagravision,,False,,2/3,21500,DVB-S8,,12253 R
12253 Rtp 3Spot A270,,Dish USA,4100-6193,,Nagravision,,False,,2/3,21500,DVB-S8,,12253 R
