Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12530 Ltp 22,,DirecTV USA,?-22,,Videoguard,,False,,6/7,20000,DSS200,,12530 L
12545 Rtp 23,,DirecTV USA,?-23,,Videoguard,,False,,6/7,20000,DSS200,,12545 R
12559 Ltp 24,,DirecTV USA,?-24,,Videoguard,,False,,2/3,20000,DVB-S2,,12559 L
12574 Rtp 25,,DirecTV USA,?-25,,Videoguard,,False,,6/7,20000,DSS200,,12574 R
12588 Ltp 26,,DirecTV USA,?-26,,Videoguard,,False,,6/7,20000,DSS200,,12588 L
12603 Rtp 27,,DirecTV USA,?-27,,Videoguard,,False,,6/7,20000,DSS200,,12603 R
12618 Ltp 28,,DirecTV USA,?-28,,Videoguard,,False,,6/7,20000,DSS200,,12618 L
12632 Rtp 29,,DirecTV USA,?-29,,Videoguard,,False,,6/7,20000,DSS200,,12632 R
12647 Ltp 30,,DirecTV USA,?-30,,Videoguard,,False,,6/7,20000,DSS200,,12647 L
12661 Rtp 31,,DirecTV USA,?-31,,Videoguard,,False,,6/7,20000,DSS200,,12661 R
12676 Ltp 32,,DirecTV USA,?-32,,Videoguard,,False,,6/7,20000,DSS200,,12676 L
