Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12224 Rtp 1Canada0,,Bell TV,257-101,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12239 Ltp 2Canada0,,Bell TV,257-102,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12253 Rtp 3Canada0,,Bell TV,257-103,,Nagravision,,False,,2/3,21500,DVB-S8,,12253 R
12268 Ltp 4Canada0,,Bell TV,257-104,,Nagravision,,False,,2/3,21500,DVB-S8,,12268 L
12282 Rtp 5Canada0,,Bell TV,257-105,,Nagravision,,False,,2/3,21500,DVB-S8,,12282 R
12297 Ltp 6Canada0,,Bell TV,257-106,,Nagravision,,False,,2/3,21500,DVB-S8,,12297 L
12311 Rtp 7Canada0,,Bell TV,257-107,,Nagravision,,False,,2/3,21500,DVB-S8,,12311 R
12326 Ltp 8Canada0,,Bell TV,257-108,,Nagravision,,False,,2/3,21500,DVB-S8,,12326 L
12341 Rtp 9Canada0,,Bell TV,257-109,,Nagravision,,False,,2/3,21500,DVB-S8,,12341 R
12355 Ltp 10Canada0,,Bell TV,257-110,,Nagravision,,False,,2/3,21500,DVB-S8,,12355 L
12370 Rtp 11Canada0,,Bell TV,257-111,,Nagravision,,False,,2/3,21500,DVB-S8,,12370 R
12384 Ltp 12Canada0,,Bell TV,257-112,,Nagravision,,False,,2/3,21500,DVB-S8,,12384 L
12399 Rtp 13Canada0,,Bell TV,257-113,,Nagravision,,False,,2/3,21500,DVB-S8,,12399 R
12414 Ltp 14Canada0,,Bell TV,257-114,,Nagravision,,False,,2/3,21500,DVB-S8,,12414 L
12443 Ltp 16Canada0,,Bell TV,257-116,,Nagravision,,False,,7/8,20000,DVB-S2,,12443 L
12457 Rtp 17Canada0,,Bell TV,257-117,,Nagravision,,False,,2/3,21500,DVB-S8,,12457 R
12472 Ltp 18Canada0,,Bell TV,257-118,,Nagravision,,False,,2/3,21500,DVB-S8,,12472 L
12486 Rtp 19Canada0,,Bell TV,257-119,,Nagravision,,False,,2/3,21500,DVB-S8,,12486 R
12501 Ltp 20Canada0,,Bell TV,257-120,,Nagravision,,False,,2/3,21500,DVB-S8,,12501 L
12516 Rtp 21Canada0,,Bell TV,257-121,,Nagravision,,False,,2/3,21500,DVB-S8,,12516 R
12530 Ltp 22Canada0,,Bell TV,257-122,,Nagravision,,False,,2/3,21500,DVB-S8,,12530 L
12545 Rtp 23Canada0,,Bell TV,257-123,,Nagravision,,False,,2/3,21500,DVB-S8,,12545 R
12559 Ltp 24Canada0,,Bell TV,257-124,,Nagravision,,False,,2/3,21500,DVB-S8,,12559 L
12574 Rtp 25Canada0,,Bell TV,257-125,,Nagravision,,False,,2/3,21500,DVB-S8,,12574 R
12588 Ltp 26Canada0,,Bell TV,257-126,,Nagravision,,False,,2/3,21500,DVB-S8,,12588 L
12603 Rtp 27Canada0,,Bell TV,257-127,,Nagravision,,False,,2/3,21500,DVB-S8,,12603 R
12618 Ltp 28Canada0,,Bell TV,257-128,,Nagravision,,False,,2/3,21500,DVB-S8,,12618 L
12632 Rtp 29Canada0,,Bell TV,257-129,,Nagravision,,False,,2/3,21500,DVB-S8,,12632 R
12647 Ltp 30Canada0,,Bell TV,257-130,,Nagravision,,False,,2/3,21500,DVB-S8,,12647 L
12661 Rtp 31Canada0,,Bell TV,257-131,,Nagravision,,False,,2/3,21500,DVB-S8,,12661 R
12676 Ltp 32Canada0,,Bell TV,257-132,,Nagravision,,False,,000,20,DVB-S8,,12676 L
