Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10955 HNW Africa0,,MFM Radio,,,,https://www.lyngsat.com/providers/ma/MFM-Radio.html,True,MFM Radio,3/4,789,DVB-S2,,10955 H
10955 HNW Africa0,1000.0,MFM Radio Casablanca,,,,,False,MFM Radio,3/4,789,DVB-S2,Ara,10955 H
10955 HNW Africa0,2000.0,MFM Radio Agadir,,,,,False,MFM Radio,3/4,789,DVB-S2,Ara,10955 H
10955 HNW Africa0,3000.0,MFM Radio Marrakech,,,,,False,MFM Radio,3/4,789,DVB-S2,Ara,10955 H
10955 HNW Africa0,4000.0,MFM Radio Fes,,,,,False,MFM Radio,3/4,789,DVB-S2,Ara,10955 H
10960 HNW Africa,,(feeds),,,,,False,MFM Radio,3/4,3300,DVB-S2,,10960 H
11022 HNW Africa,,(feeds),,,,,False,MFM Radio,2/3,4435,DVB-S4,,11022 H
10970 VNW Africa0,,RCS,702-7814,,,https://www.lyngsat.com/providers/gh/RCS.html,True,RCS,2/3,27500,DVB-S2,,10970 V
10970 VNW Africa0,,RCS,702-7814,,,https://www.lyngsat.com/providers/gh/RCS.html,True,RCS,2/3,27500,DVB-S2,,10970 V
11010 VNW Africa0,,RCS,702-7815,,,https://www.lyngsat.com/providers/gh/RCS.html,True,RCS,2/3,27500,DVB-S2,,11010 V
11010 VNW Africa0,,RCS,702-7815,,,https://www.lyngsat.com/providers/gh/RCS.html,True,RCS,2/3,27500,DVB-S2,,11010 V
10970 VNW Africa0,7101.0,Gaskia TV,MPEG-4/HD,1101.0,,,False,RCS,2/3,27500,DVB-S2,Hau,10970 V
10970 VNW Africa0,7102.0,Gaskia Plus TV,MPEG-4/HD,1102.0,,,False,RCS,2/3,27500,DVB-S2,Hau,10970 V
10970 VNW Africa0,7103.0,Haske TV,MPEG-4/SD,1103.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
11010 VNW Africa0,8114.0,Haske TV,MPEG-4/SD,51.0,,,False,RCS,2/3,27500,DVB-S2,Eng,11010 V
10970 VNW Africa0,7109.0,Saha TV,MPEG-4/HD,1109.0,,,False,RCS,2/3,27500,DVB-S2,Ara,10970 V
10970 VNW Africa0,7113.0,Pan African TV,MPEG-4/HD,1113.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7115.0,MTA Ghana,MPEG-4/HD,1115.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7116.0,Khalifa TV,MPEG-4/SD,1116.0,,,False,RCS,2/3,27500,DVB-S2,,10970 V
10970 VNW Africa0,7117.0,NTA Knowledge,MPEG-4/SD,1117.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7119.0,NTA Igbo,MPEG-4/SD,1119.0,,,False,RCS,2/3,27500,DVB-S2,,10970 V
10970 VNW Africa0,7121.0,NTA 2,MPEG-4/SD,1121.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7122.0,Rahma TV (Ghana),MPEG-4/HD,1122.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7124.0,Sunna TV (Saudi Arabia),MPEG-4/HD,1124.0,,,False,RCS,2/3,27500,DVB-S2,Ara,10970 V
11230 HMENA,5602.0,Sunna TV (Saudi Arabia),MPEG-2/SD,2301.0,,,False,RCS,3/4,27500,DVB-S2,Ara,11230 H
10970 VNW Africa0,7126.0,Quran TV (Saudi Arabia),MPEG-4/HD,1126.0,,,False,RCS,2/3,27500,DVB-S2,Ara,10970 V
11230 HMENA,5601.0,Quran TV (Saudi Arabia),MPEG-2/SD,2308.0,,,False,RCS,3/4,27500,DVB-S2,Ara,11230 H
10970 VNW Africa0,7127.0,Eeman Da'wah TV,MPEG-4/SD,1127.0,,,False,RCS,2/3,27500,DVB-S2,,10970 V
10970 VNW Africa0,7128.0,AAU TV,MPEG-4/SD,1128.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7130.0,Western North TV,MPEG-4/SD,1130.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7136.0,KBTV,MPEG-4/SD,1136.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7137.0,Sunnah TV Ghana,MPEG-4/SD,1137.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7140.0,OSBC TV,MPEG-4/SD,1140.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7142.0,Al-Ansar TV,MPEG-4/SD,1142.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7146.0,Ogun State TV,MPEG-4/HD,1146.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7151.0,Peace TV English,MPEG-4/HD,1151.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7181.0,Kantanka TV,MPEG-4/SD,1181.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7193.0,Aso TV,MPEG-4/SD,1193.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7194.0,Kwara TV,MPEG-4/HD,1194.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
10970 VNW Africa0,7195.0,Ekiti State TV,MPEG-4/SD,512.0,,,False,RCS,2/3,27500,DVB-S2,Eng,10970 V
11010 VNW Africa0,8105.0,Africa TV 3,MPEG-4/SD,1298.0,,,False,RCS,2/3,27500,DVB-S2,Hau,11010 V
11010 VNW Africa0,8106.0,Africa TV 3 Qur'an,MPEG-4/HD,1206.0,,,False,RCS,2/3,27500,DVB-S2,Hau,11010 V
11010 VNW Africa0,8123.0,Wisal TV,MPEG-2/SD,1223.0,,,False,RCS,2/3,27500,DVB-S2,Hau,11010 V
11010 VNW Africa0,8125.0,Hikma TV English,MPEG-4/HD,1225.0,,,False,RCS,2/3,27500,DVB-S2,Eng,11010 V
11010 VNW Africa0,8145.0,Manara TV,MPEG-4/HD,1145.0,,,False,RCS,2/3,27500,DVB-S2,Hau,11010 V
11010 VNW Africa0,8149.0,Qausain TV,MPEG-4/SD,62.0,,,False,RCS,2/3,27500,DVB-S2,Hau,11010 V
