Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11469 HEurasia0,,Azercosmos,116-777,,Irdeto,https://www.lyngsat.com/providers/az/Azercosmos.html,True,Azercosmos,5/6,19000,DVB-S2,,11469 H
11469 HEurasia0,33.0,Perviy kanal Europa,MPEG-4/SD,33.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,440.0,Bober International,MPEG-4/SD,441.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,450.0,Dom Kino Premium International,MPEG-4/SD,451.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,460.0,Dom Kino International,MPEG-4/SD,461.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,470.0,Karusel International,MPEG-4/SD,471.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,520.0,Muzika Pervogo International,MPEG-4/SD,521.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,550.0,Telekanal O! International,MPEG-4/SD,551.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,600.0,Perviy kanal CIS,MPEG-4/SD,601.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,630.0,Pobeda International,MPEG-4/SD,631.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,640.0,Poehali! International,MPEG-4/SD,641.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,650.0,Telecafé International,MPEG-4/SD,651.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,700.0,Vremya International,MPEG-4/SD,701.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11469 HEurasia0,880.0,Lapki Live International,MPEG-4/SD,881.0,Irdeto,,False,Azercosmos,5/6,19000,DVB-S2,Rus,11469 H
11475 VEurope49.6-51.6,,Vivacom,213-6,,IrdetoVideoguard,,False,Azercosmos,5/6,30000,DVB-S2,,11475 V
11555 VEurope49.6-51.6,,Vivacom,213-3,,IrdetoVideoguard,,False,Azercosmos,5/6,30000,DVB-S2,,11555 V
12520 VEurope49.6-51.6,,Vivacom,213-1,,IrdetoVideoguard,,False,Azercosmos,5/6,30000,DVB-S2,,12520 V
12560 VEurope49.6-51.6,,Vivacom,213-2,,IrdetoVideoguard,,False,Azercosmos,5/6,30000,DVB-S2,,12560 V
12600 VEurope49.6-51.6,,Vivacom,213-4,,IrdetoVideoguard,,False,Azercosmos,5/6,30000,DVB-S2,,12600 V
11475 VEurope49.6-51.6,5001.0,TV 1 (Bulgaria),MPEG-4/SD,5101.0,,,False,Azercosmos,5/6,30000,DVB-S2,Bul,11475 V
11475 VEurope49.6-51.6,5014.0,Freedom,MPEG-4/SD,5114.0,,,False,Azercosmos,5/6,30000,DVB-S2,Rus,11475 V
11475 VEurope49.6-51.6,5034.0,TV5Monde Europe,MPEG-4/SD,5134.0,,,False,Azercosmos,5/6,30000,DVB-S2,Fre,11475 V
11510 VSri Lanka0,,Dialog TV,,,Irdeto,,False,Azercosmos,5/6,27690,DVB-S2,,11510 V
11555 VSri Lanka0,,Dialog TV,,,Irdeto,,False,Azercosmos,2/3,29900,DVB-S2,,11555 V
11592 VSri Lanka0,,Dialog TV,,,Irdeto,,False,Azercosmos,5/6,27690,DVB-S2,,11592 V
11637 VSri Lanka0,,Dialog TV,,,Irdeto,,False,Azercosmos,5/6,27690,DVB-S2,,11637 V
11675 VSri Lanka0,,Dialog TV,,,Irdeto,,False,Azercosmos,5/6,27690,DVB-S2,,11675 V
11555 VEurope49.6-51.6,8.0,City TV (Bulgaria),MPEG-4/SD,59.0,,,False,Azercosmos,5/6,30000,DVB-S2,Bul,11555 V
