Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3706 HGlobal,1,UNTV,4-4248MPEG-4/SD,36.0,,,False,,2/3,7500,DVB-S2,Tgl,3706 HG
3706 HGlobal,2,Radio La Verdad,,,,,False,,2/3,7500,DVB-S2,Tgl,3706 HG
3706 HGlobal,3,Wish 107.5,,,,,False,,2/3,7500,DVB-S2,Tgl,3706 HG
3714 HGlobal,1,Ang Dating Daan,0-1MPEG-2/SD,55.0,Viewcrypt,,False,,1/2,4287,DVB-S4,Tgl,3714 HG
3734 Vtp 1CGlobal,,(feeds),,,,,False,,255,3,DVB-S2,,3734 V
3864 VGlobal,,RTM Sabah,,,,https://www.lyngsat.com/providers/my/RTM-Sabah.html,True,RTM Sabah,2/3,4444,DVB-S2,,3864 VG
3864 VGlobal,1,(RTM Sabah feeds),,101.0,,,False,RTM Sabah,2/3,4444,DVB-S2,,3864 VG
3864 VGlobal,302,[RTM Sabah test card],MPEG-2/SD,200.0,,,False,RTM Sabah,2/3,4444,DVB-S2,,3864 VG
3864 VGlobal,302,Sabah FM,,,,,False,RTM Sabah,2/3,4444,DVB-S2,May,3864 VG
3864 VGlobal,502,Sabah FM,,,,,False,RTM Sabah,2/3,4444,DVB-S2,May,3864 VG
3880 VGlobal,1013,Sabah FM,,,,,False,RTM Sabah,2/3,12400,DVB-S2,May,3880 VG
3864 VGlobal,402,Sabah V FM,,,,,False,RTM Sabah,2/3,4444,DVB-S2,May,3864 VG
3880 VGlobal,1011,Sabah V FM,,,,,False,RTM Sabah,2/3,12400,DVB-S2,May,3880 VG
3880 VGlobal,1014,Sabah V FM,,,,,False,RTM Sabah,2/3,12400,DVB-S2,May,3880 VG
11062 Vtp A3Malaysia0,155,Sabah V FM,,,,,False,RTM Sabah,7/8,30000,DVB-S3,,11062 V
3870 VGlobal,,RTM Sarawak,,,,https://www.lyngsat.com/providers/my/RTM-Sarawak.html,True,RTM Sarawak,2/3,4444,DVB-S2,,3870 VG
3870 VGlobal,1001,(RTM Sarawak feeds),,100.0,,,False,RTM Sarawak,2/3,4444,DVB-S2,,3870 VG
3870 VGlobal,1002,[RTM Sarawak test card],MPEG-2/SD,401.0,,,False,RTM Sarawak,2/3,4444,DVB-S2,,3870 VG
3870 VGlobal,1002,Sarawak FM,,,,,False,RTM Sarawak,2/3,4444,DVB-S2,May,3870 VG
3880 VGlobal,1015,Sarawak FM,,,,,False,RTM Sarawak,2/3,12400,DVB-S2,May,3880 VG
3870 VGlobal,1003,Wai FM,,,,,False,RTM Sarawak,2/3,4444,DVB-S2,May,3870 VG
3880 VGlobal,1005,Wai FM,,,,,False,RTM Sarawak,2/3,12400,DVB-S2,May,3880 VG
3880 VGlobal,1012,Wai FM,,,,,False,RTM Sarawak,2/3,12400,DVB-S2,May,3880 VG
3880 VGlobal,1016,Wai FM,,,,,False,RTM Sarawak,2/3,12400,DVB-S2,May,3880 VG
11062 Vtp A3Malaysia0,159,Wai FM,,,,,False,RTM Sarawak,7/8,30000,DVB-S3,May,11062 V
3870 VGlobal,1004,Red FM,,,,,False,RTM Sarawak,2/3,4444,DVB-S2,Eng,3870 VG
3880 VGlobal,,RTM,,,BISSDirector,https://www.lyngsat.com/providers/my/RTM.html,True,RTM,2/3,12400,DVB-S2,,3880 VG
3880 VGlobal,1001,RTM TV 1,MPEG-4/HD,101.0,Director,,False,RTM,2/3,12400,DVB-S2,May,3880 VG
3880 VGlobal,1002,[RTM Angkasapuri test card],MPEG-4/HD,201.0,BISS,,False,RTM,2/3,12400,DVB-S2,May,3880 VG
3880 VGlobal,1003,[RTM Angkasapuri test card],MPEG-2/SD,301.0,,,False,RTM,2/3,12400,DVB-S2,,3880 VG
3880 VGlobal,1011,[RTM Angkasapuri test card],MPEG-2/SD,1101.0,,,False,RTM,2/3,12400,DVB-S2,,3880 VG
3880 VGlobal,1019,[RTM Angkasapuri test card],MPEG-2/SD,1901.0,,,False,RTM,2/3,12400,DVB-S2,,3880 VG
3880 VGlobal,1003,Radio Klasik,,,,,False,RTM,2/3,12400,DVB-S2,May,3880 VG
3880 VGlobal,1004,Nasional FM,,,,,False,RTM,2/3,12400,DVB-S2,May,3880 VG
11062 Vtp A3Malaysia0,151,Nasional FM,,,,,False,RTM,7/8,30000,DVB-S3,May,11062 V
3880 VGlobal,1006,Asyik FM,,,,,False,RTM,2/3,12400,DVB-S2,May,3880 VG
11062 Vtp A3Malaysia0,10353,Asyik FM,,,,,False,RTM,7/8,30000,DVB-S3,May,11062 V
3880 VGlobal,1007,Traxx FM,,,,,False,RTM,2/3,12400,DVB-S2,Eng,3880 VG
11062 Vtp A3Malaysia0,10350,Traxx FM,,,,,False,RTM,7/8,30000,DVB-S3,Eng,11062 V
3880 VGlobal,1008,Ai FM,,,,,False,RTM,2/3,12400,DVB-S2,Chi,3880 VG
