Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12270 VSouth America0,,TVD,1-3,,Irdeto,,False,,2/3,30000,DVB-S2,,12270 V
12270 VSouth America0,951.0,CDTV,MPEG-4/HD,911.0,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,952.0,TV Senado (Chile),MPEG-4/HD,921.0,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,1952.0,CDTV,MPEG-4/1seg,931.0,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,2053.0,TV Senado (Chile),MPEG-4/1seg,1031.0,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,3054.0,El Conquistador FM,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,4054.0,El Conquistador FM Red Norte,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5701.0,ADN 97.1,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5702.0,Los 40 Chile,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5703.0,Corazón,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5704.0,Futuro,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5705.0,RadioActiva,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5706.0,Concierto,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5707.0,FM Dos,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5708.0,Rock & Pop,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5709.0,Radio Imagina,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5710.0,Pudahuel FM,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5718.0,Radio Beethoven,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5719.0,Duna 89.7,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5720.0,Radio Elquina,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5721.0,Radio Puclaro,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5722.0,Radio Agricultura,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12270 VSouth America0,5723.0,Radio Pauta,,,,,False,,2/3,30000,DVB-S2,Spa,12270 V
12310 VSouth America0,,TVD,1-2,,Irdeto,,False,,2/3,30000,DVB-S2,,12310 V
12310 VSouth America0,351.0,Telecanal,MPEG-4/HD,311.0,,,False,,2/3,30000,DVB-S2,Spa,12310 V
12310 VSouth America0,1353.0,Telecanal,MPEG-4/1seg,331.0,,,False,,2/3,30000,DVB-S2,Spa,12310 V
12350 VSouth America0,,TVD,1-1,,Irdeto,,False,,1/2,30000,DVB-S2,,12350 V
12350 VSouth America0,32.0,La Red,MPEG-4/SD,49.0,,,False,,1/2,30000,DVB-S2,Spa,12350 V
12350 VSouth America0,5701.0,ADN 97.1,,,,,False,,1/2,30000,DVB-S2,Spa,12350 V
12350 VSouth America0,5702.0,Los 40 Chile,,,,,False,,1/2,30000,DVB-S2,Spa,12350 V
