Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3940 Htp 12North America C0,,GCI,,,PowerVu,https://www.lyngsat.com/providers/us/GCI.html,True,GCI,5/6,30000,DVB-S2,,3940 H
3940 Htp 12North America C0,,GCI,,,PowerVu,https://www.lyngsat.com/providers/us/GCI.html,True,GCI,5/6,30000,DVB-S2,,3940 H
3980 Htp 14North America C0,,GCI,,,PowerVu,https://www.lyngsat.com/providers/us/GCI.html,True,GCI,5/6,30000,DVB-S2,,3980 H
3980 Htp 14North America C0,,GCI,,,PowerVu,https://www.lyngsat.com/providers/us/GCI.html,True,GCI,5/6,30000,DVB-S2,,3980 H
3940 Htp 12North America C0,1.0,KTUU-TV (NBC - Anchorage),MPEG-4/SD,401.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,2.0,KTBY-TV (Fox - Anchorage),MPEG-4/SD,201.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,3.0,KAUU-DT 4 (My - Anchorage),MPEG-4/SD,301.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,5.0,KAUU-TV (CBS - Anchorage),MPEG-4/SD,101.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,6.0,KYUR-TV (ABC - Anchorage),MPEG-4/SD,501.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,7.0,This TV,MPEG-4/SD,701.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,8.0,KTOO 360 TV,MPEG-4/SD,601.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,101.0,History West,MPEG-4/SD,801.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,102.0,USA Network West,MPEG-4/SD,901.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,103.0,ESPN US,MPEG-4/SD,1001.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,104.0,ESPN 2 US,MPEG-4/SD,1101.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,105.0,TNT West,MPEG-4/SD,1201.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,106.0,Discovery Channel West,MPEG-4/SD,1301.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
4180 Htp 24North America C0,6.0,Discovery Channel West,MPEG-4/HD,97.0,Digicipher,,False,GCI,3/4,30000,DVB-S2,Eng Spa,4180 H
3940 Htp 12North America C0,107.0,HLN,MPEG-4/SD,1401.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,108.0,HGTV West,MPEG-4/SD,1501.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,109.0,TBS West,MPEG-4/SD,1601.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,1002.0,KAKM-TV (PBS - Anchorage),MPEG-4/SD,1801.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,1003.0,First Nations Experience,MPEG-4/SD,1901.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,1004.0,Outdoor Channel,MPEG-4/SD,2001.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,1005.0,Sportsman Channel,MPEG-4/SD,2101.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
3940 Htp 12North America C0,1009.0,People TV (USA),MPEG-4/SD,2601.0,PowerVu,,False,GCI,5/6,30000,DVB-S2,Eng,3940 H
