Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
10714 Htp 41UK0,,Sky UK,2-2041,,,,False,,5/6,22000,DVB-S2,,10714 H
10936 Vtp 56UK0,,Sky UK,2-2056,,,,False,,5/6,22000,DVB-S2,,10936 V
11386 Htp 113UK0,,Sky UK,2-2113,,Videoguard,,False,,8/9,29500,DVB-S2,,11386 H
11386 Vtp 114UK0,,Sky UK,2-2114,,Videoguard,,False,,8/9,29500,DVB-S2,,11386 V
11426 Vtp 116UK0,,Sky UK,2-2116,,,,False,,8/9,29500,DVB-S2,,11426 V
11758 Htp 3Europe Ku0,,Sky UK,2-2003,,Videoguard,,False,,2/3,27500,DVB-S2,,11758 H
11836 Htp 7Europe Ku0,,Sky UK,2-2007,,Videoguard,,False,,5/6,27500,DVB-S2,,11836 H
11856 Vtp 8Europe Ku0,,Sky UK,2-2008,,Videoguard,,False,,2/3,27500,DVB-S2,,11856 V
11914 Htp 11Europe Ku0,,Sky UK,2-2011,,Videoguard,,False,,5/6,27500,DVB-S2,,11914 H
11934 Vtp 12Europe Ku0,,Sky UK,2-2012,,Videoguard,,False,,5/6,27500,DVB-S2,,11934 V
12012 Vtp 16Europe Ku0,,Sky UK,2-2016,,Videoguard,,False,,2/3,27500,DVB-S2,,12012 V
12070 Htp 19Europe Ku0,,Sky UK,2-2019,,Videoguard,,False,,5/6,27500,DVB-S2,,12070 H
12090 Vtp 20Europe Ku0,,Sky UK,2-2020,,Videoguard,,False,,2/3,27500,DVB-S2,,12090 V
12363 Vtp 34UK0,,Sky UK,2-2034,,Videoguard,,False,,2/3,27500,DVB-S2,,12363 V
10714 Htp 41UK0,9211.0,Channel 4 London,MPEG-2/SD,2315.0,,,False,,5/6,22000,DVB-S2,Eng,10714 H
10714 Htp 41UK0,9212.0,Channel 4 South & East,MPEG-2/SD,2327.0,,,False,,5/6,22000,DVB-S2,Eng,10714 H
12363 Vtp 34UK0,5202.0,Channel 4 South & East,MPEG-4/HD,518.0,,,False,,2/3,27500,DVB-S2,Eng,12363 V
10714 Htp 41UK0,9213.0,Channel 4 Midlands,MPEG-2/SD,2332.0,,,False,,5/6,22000,DVB-S2,Eng,10714 H
