Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12224 Rtp 1Conus,,Dish USA,4102-201,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12239 Ltp 2Conus,,Dish USA,4102-202,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12253 Rtp 3Conus,,Dish USA,4102-203,,Nagravision,,False,,2/3,21500,DVB-S8,,12253 R
12282 Rtp 5Conus,,Dish USA,4102-205,,Nagravision,,False,,2/3,21500,DVB-S8,,12282 R
12297 Ltp 6Conus,,Dish USA,4102-206,,Nagravision,,False,,2/3,21500,DVB-S8,,12297 L
12311 Rtp 7Conus,,Dish USA,4102-207,,Nagravision,,False,,2/3,21500,DVB-S8,,12311 R
12326 Ltp 8Conus,,Dish USA,4102-208,,Nagravision,,False,,2/3,21500,DVB-S8,,12326 L
12341 Rtp 9Conus,,Dish USA,4102-209,,Nagravision,,False,,2/3,21500,DVB-S8,,12341 R
12341 Rtp 9Conus,500.0,Dish PPV Guide,MPEG-4/SD,,,,False,,2/3,21500,DVB-S8,Eng,12341 R
12355 Ltp 10Conus,,Dish USA,4102-210,,Nagravision,,False,,2/3,21500,DVB-S8,,12355 L
12355 Ltp 10Conus,9598.0,What's on Dish promo,MPEG-4/SD,6434.0,,,False,,2/3,21500,DVB-S8,Eng,12355 L
12370 Rtp 11Conus,,Dish USA,4102-211,,Nagravision,,False,,2/3,21500,DVB-S8,,12370 R
12399 Rtp 13Conus,,Dish USA,4102-213,,Nagravision,,False,,2/3,21500,DVB-S8,,12399 R
12414 Ltp 14Conus,,Dish USA,4102-214,,Nagravision,,False,,2/3,21500,DVB-S8,,12414 L
12428 Rtp 15Conus,,Dish USA,4102-215,,Nagravision,,False,,2/3,21500,DVB-S8,,12428 R
12443 Ltp 16Conus,,Dish USA,4102-216,,Nagravision,,False,,2/3,21500,DVB-S8,,12443 L
12486 Rtp 19Conus,,Dish USA,4102-219,,Nagravision,,False,,2/3,21500,DVB-S8,,12486 R
12516 Rtp 21Conus,,Dish USA,4102-221,,Nagravision,,False,,2/3,21500,DVB-S8,,12516 R
12530 Ltp 22Conus,,Dish USA,4102-222,,Nagravision,,False,,2/3,21500,DVB-S8,,12530 L
12559 Ltp 24Conus,,Dish USA,4102-224,,Nagravision,,False,,2/3,21500,DVB-S8,,12559 L
