Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3775 Ltp EHL2East hemi,,BFBS,19-5,,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,True,BFBS,2/3,9583,DVB-S2,,3775 L
3775 Ltp EHL2East hemi,,BFBS,19-5,,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,True,BFBS,2/3,9583,DVB-S2,,3775 L
3798 Rtp WHR3West hemi39-40,,BFBS,17-3,,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,True,BFBS,3/5,19167,DVB-S2,,3798 R
3798 Rtp WHR3West hemi39-40,,BFBS,17-3,,Irdeto,https://www.lyngsat.com/providers/uk/BFBS.html,True,BFBS,3/5,19167,DVB-S2,,3798 R
3775 Ltp EHL2East hemi,8305.0,Sky Sports Main Event UK,MPEG-4/SD,105.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Eng,3775 L
3798 Rtp WHR3West hemi39-40,8105.0,Sky Sports Main Event UK,MPEG-4/SD,105.0,Irdeto,,False,BFBS,3/5,19167,DVB-S2,Eng,3798 R
3775 Ltp EHL2East hemi,8306.0,TNT Sports 1,MPEG-4/SD,106.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Eng,3775 L
3798 Rtp WHR3West hemi39-40,8106.0,TNT Sports 1,MPEG-4/SD,106.0,Irdeto,,False,BFBS,3/5,19167,DVB-S2,Eng,3798 R
3775 Ltp EHL2East hemi,8307.0,BFBS Sport,MPEG-4/SD,107.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Eng,3775 L
3798 Rtp WHR3West hemi39-40,8107.0,BFBS Sport,MPEG-4/SD,107.0,Irdeto,,False,BFBS,3/5,19167,DVB-S2,Eng,3798 R
3775 Ltp EHL2East hemi,8308.0,Sky News UK,MPEG-4/SD,108.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Eng,3775 L
3798 Rtp WHR3West hemi39-40,8108.0,Sky News UK,MPEG-4/SD,108.0,Irdeto,,False,BFBS,3/5,19167,DVB-S2,Eng,3798 R
3775 Ltp EHL2East hemi,8311.0,BBC One Delay,MPEG-4/SD,111.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Eng,3775 L
3775 Ltp EHL2East hemi,8312.0,BBC Two Delay,MPEG-4/SD,112.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Eng,3775 L
3775 Ltp EHL2East hemi,8313.0,ITV 1 Delay,MPEG-4/SD,113.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Eng,3775 L
3775 Ltp EHL2East hemi,8314.0,BFBS Extra Delay,MPEG-4/SD,114.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Eng,3775 L
3775 Ltp EHL2East hemi,8317.0,Sky Cinema Delay,MPEG-4/SD,117.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Eng,3775 L
3798 Rtp WHR3West hemi39-40,8117.0,Sky Cinema Delay,MPEG-4/SD,117.0,Irdeto,,False,BFBS,3/5,19167,DVB-S2,Eng,3798 R
3775 Ltp EHL2East hemi,8318.0,NTV National,MPEG-4/SD,118.0,Irdeto,,False,BFBS,2/3,9583,DVB-S2,Nep,3775 L
