Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
12224 Rtp 1Conus,,Dish USA,4098-101,,Nagravision,,False,,2/3,21500,DVB-S8,,12224 R
12239 Ltp 2Conus,,Dish USA,4098-102,,Nagravision,,False,,2/3,21500,DVB-S8,,12239 L
12253 Rtp 3Conus,,Dish USA,4098-103,,Nagravision,,False,,2/3,21500,DVB-S8,,12253 R
12268 Ltp 4Conus,,Dish USA,4098-104,,Nagravision,,False,,2/3,21500,DVB-S8,,12268 L
12282 Rtp 5Conus,,Dish USA,4098-105,,Nagravision,,False,,2/3,21500,DVB-S8,,12282 R
12311 Rtp 7Conus,,Dish USA,4098-107,,Nagravision,,False,,2/3,21500,DVB-S8,,12311 R
12326 Ltp 8Conus,,Dish USA,4098-108,,Nagravision,,False,,2/3,21500,DVB-S8,,12326 L
12341 Rtp 9Conus,,Dish USA,4098-109,,Nagravision,,False,,2/3,21500,DVB-S8,,12341 R
12355 Ltp 10Conus,,Dish USA,4098-110,,Nagravision,,False,,2/3,21500,DVB-S8,,12355 L
12384 Ltp 12Conus,,Dish USA,4098-112,,Nagravision,,False,,2/3,21500,DVB-S8,,12384 L
12399 Rtp 13Conus,,Dish USA,4098-113,,Nagravision,,False,,2/3,21500,DVB-S8,,12399 R
12414 Ltp 14Conus,,Dish USA,4098-114,,,,False,,7/8,20000,DVB-S2,,12414 L
12414 Ltp 14Conus,9582.0,[You have a Dish at 61.5° info card],MPEG-2/SD,,,,False,,7/8,20000,DVB-S2,,12414 L
12428 Rtp 15Conus,,Dish USA,4098-115,,Nagravision,,False,,2/3,21500,DVB-S8,,12428 R
12457 Rtp 17Conus,,Dish USA,4098-117,,Nagravision,,False,,2/3,21500,DVB-S8,,12457 R
12472 Ltp 18Spot 500,,Dish USA,4098-1008,,Nagravision,,False,,3/4,21500,DVB-S8,,12472 L
12472 Ltp 18Spot 520,,Dish USA,4098-1518,,Nagravision,,False,,3/4,21500,DVB-S8,,12472 L
12472 Ltp 18Spot 550,,Dish USA,4098-1018,,Nagravision,,False,,3/4,21500,DVB-S8,,12472 L
12472 Ltp 18Spot 560,,Dish USA,4098-1508,,Nagravision,,False,,3/4,21500,DVB-S8,,12472 L
12472 Ltp 18Spot 570,,Dish USA,4098-1418,,Nagravision,,False,,3/4,21500,DVB-S8,,12472 L
12472 Ltp 18Spot 620,,Dish USA,4098-1318,,Nagravision,,False,,3/4,21500,DVB-S8,,12472 L
12472 Ltp 18Spot 630,,Dish USA,4098-1408,,Nagravision,,False,,3/4,21500,DVB-S8,,12472 L
12472 Ltp 18Spot 65,,Dish USA,4098-1218,,Nagravision,,False,,3/4,21500,DVB-S8,,12472 L
12472 Ltp 18Spot 660,,Dish USA,4098-1308,,Nagravision,,False,,3/4,21500,DVB-S8,,12472 L
12486 Rtp 19Spot 510,,Dish USA,4098-1519,,Nagravision,,False,,2/3,21500,DVB-S8,,12486 R
12486 Rtp 19Spot 530,,Dish USA,4098-1509,,Nagravision,,False,,3/4,21500,DVB-S8,,12486 R
12486 Rtp 19Spot 540,,Dish USA,4098-1499,,Nagravision,,False,,2/3,21500,DVB-S8,,12486 R
12486 Rtp 19Spot 580,,Dish USA,4098-1419,,Nagravision,,False,,3/4,21500,DVB-S8,,12486 R
12486 Rtp 19Spot 590,,Dish USA,4098-1599,,Nagravision,,False,,3/4,21500,DVB-S8,,12486 R
