Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3797 HC,1.0,[PANP test card],65535-1MPEG-2/SD,308.0,,,False,,3/4,1550,DVB-S1,,3797 HC
3797 HC,1.0,Radyo Pilipinas 1,,,,,False,,3/4,1550,DVB-S1,Tgl,3797 HC
12257 VKu0,1.0,[JCSAT 5A test card],176-1MPEG-2/SD,48.0,,,False,,3/4,3096,DVB-S3,,12257 V
12288 HKu,,(feeds),,,,,False,,3/4,7241,DVB-S7,,12288 H
12323 VKu0,2700.0,NTV News 24,?-?MPEG-4/SD,2048.0,,,False,,3/4,13330,DVB-S2,Jpn,12323 V
12340 HKu,,(feeds),,,,,False,,3/4,7241,DVB-S7,,12340 H
12400 VKu,,(feeds),,,,,False,,2/3,6602,DVB-S2,,12400 V
12408 HKu,,(feeds),,,,,False,,3/4,7241,DVB-S7,,12408 H
12420 HKu,,(feeds),,,,,False,,3/4,7241,DVB-S7,,12420 H
12746 HKu0,1.0,[JCSAT 5A test card],176-1MPEG-2/SD,48.0,,,False,,3/4,3096,DVB-S3,,12746 H
