Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
3712 HEast hemi41,1.0,Tchad 24,?-?MPEG-4/HD,481.0,,,False,,2/3,5165,DVB-S2,Fre,3712 HE
3942 VEast hemi41,1.0,Channels TV,?-?MPEG-2/HD,308.0,,,False,,3/4,1666,DVB-S2,Eng,3942 VE
3954 VWest hemi,,Rede Brasil de Comunicação,MPEG-4/HD,264.0,,,False,,2/3,3413,DVB-S2,Por,3954 VW
3954 VWest hemi,,RBC Rádio,,,,,False,,2/3,3413,DVB-S2,Por,3954 VW
3960 VWest hemi,,TV Assembleia Legislativa do Tocantins,MPEG-4/HD,102.0,,,False,,2/3,3750,DVB-S2,Por,3960 VW
3962 HWest hemi,,IMPD TV,,,,https://www.lyngsat.com/providers/br/IMPD-TV.html,True,IMPD TV,3/4,7200,DVB-S2,,3962 HW
3962 HWest hemi,,IMPD TV,MPEG-4/1seg,101.0,,https://www.lyngsat.com/providers/br/IMPD-TV.html,True,IMPD TV,3/4,7200,DVB-S2,Por,3962 HW
3962 HWest hemi,,IMPD TV,MPEG-4/HD,1001.0,,https://www.lyngsat.com/providers/br/IMPD-TV.html,True,IMPD TV,3/4,7200,DVB-S2,Por,3962 HW
3970 HWest hemi,,IMPD TV,MPEG-4/HD,1110.0,,https://www.lyngsat.com/providers/br/IMPD-TV.html,True,IMPD TV,3/4,5000,DVB-S2,Por,3970 HW
3972 VWest hemi,,TV Assembléia Minas Gerais,MPEG-2/SD,48.0,,,False,IMPD TV,3/4,3750,DVB-S3,Por,3972 VW
3972 VWest hemi,,Rádio Assembléia Minas Gerais,,,,,False,IMPD TV,3/4,3750,DVB-S3,Por,3972 VW
3982 HWest hemi,,IMPD TV Worldwide,,,,https://www.lyngsat.com/providers/br/IMPD-TV-Worldwide.html,True,IMPD TV Worldwide,3/4,5000,DVB-S2,,3982 HW
3982 HWest hemi,,IMPD TV Worldwide,MPEG-4/1seg,101.0,,https://www.lyngsat.com/providers/br/IMPD-TV-Worldwide.html,True,IMPD TV Worldwide,3/4,5000,DVB-S2,Por,3982 HW
3982 HWest hemi,,IMPD TV Worldwide,MPEG-4/HD,1110.0,,https://www.lyngsat.com/providers/br/IMPD-TV-Worldwide.html,True,IMPD TV Worldwide,3/4,5000,DVB-S2,Por,3982 HW
4114 VGlobal,1.0,IMPD TV Worldwide,0-1MPEG-4/SD,1110.0,,https://www.lyngsat.com/providers/br/IMPD-TV-Worldwide.html,True,IMPD TV Worldwide,3/5,3332,DVB-S2,Por,4114 VG
3987 HWest hemi,,IMPD TV Rondônia,,,,https://www.lyngsat.com/providers/br/IMPD-TV-Rondonia.html,True,IMPD TV Rondônia,5/6,3333,DVB-S2,,3987 HW
3987 HWest hemi,,IMPD TV Rondônia,MPEG-4/1seg,101.0,,https://www.lyngsat.com/providers/br/IMPD-TV-Rondonia.html,True,IMPD TV Rondônia,5/6,3333,DVB-S2,Por,3987 HW
3987 HWest hemi,,IMPD TV Rondônia,MPEG-4/HD,1001.0,,https://www.lyngsat.com/providers/br/IMPD-TV-Rondonia.html,True,IMPD TV Rondônia,5/6,3333,DVB-S2,Por,3987 HW
3991 HWest hemi,,IMPD TV Goiânia,MPEG-4/HD,1110.0,,,False,IMPD TV Rondônia,3/4,3250,DVB-S2,Por,3991 HW
3995 HWest hemi,,IMPD TV Espírito Santo,MPEG-2/SD,33.0,,,False,IMPD TV Rondônia,3/4,3330,DVB-S2,Por,3995 HW
4009 HWest hemi,,TV ALERJ,MPEG-4/HD,512.0,,,False,IMPD TV Rondônia,3/4,3350,DVB-S2,Por,4009 HW
4014 HWest hemi,1.0,RBA TV,?-?MPEG-2/SD,308.0,,,False,IMPD TV Rondônia,3/4,4166,DVB-S2,Por,4014 HW
4014 HWest hemi,1.0,Rádio Clube do Pará,,,,,False,IMPD TV Rondônia,3/4,4166,DVB-S2,Por,4014 HW
4020 HWest hemi,,TV Norte Amazonas,MPEG-4/HD,481.0,,,False,IMPD TV Rondônia,3/4,1600,DVB-S2,Por,4020 HW
4072 HWest hemi,,IMPD TV Belo Horizonte,MPEG-4/HD,101.0,,,False,IMPD TV Rondônia,2/3,3333,DVB-S2,Por,4072 HW
4130 VGlobal,,CruiseSat,,,Xcrypt,https://www.lyngsat.com/providers/us/CruiseSat.html,True,CruiseSat,3/5,22080,DVB-S2,,4130 VG
4130 VGlobal,9200.0,ESPN 2 US,HEVC/HD,7680.0,Xcrypt,,False,CruiseSat,3/5,22080,DVB-S2,Eng,4130 VG
4130 VGlobal,9201.0,ESPNU,HEVC/HD,912.0,Xcrypt,,False,CruiseSat,3/5,22080,DVB-S2,Eng,4130 VG
4130 VGlobal,9203.0,(ESPN feeds),,56.0,Xcrypt,,False,CruiseSat,3/5,22080,DVB-S2,,4130 VG
4130 VGlobal,9301.0,CNN USA,HEVC/SD,700.0,Xcrypt,,False,CruiseSat,3/5,22080,DVB-S2,Eng,4130 VG
4130 VGlobal,9302.0,CruiseSat promo,HEVC/SD,256.0,,,False,CruiseSat,3/5,22080,DVB-S2,Eng,4130 VG
4130 VGlobal,9303.0,Rai 1,HEVC,811.0,Xcrypt,,False,CruiseSat,3/5,22080,DVB-S2,Ita,4130 VG
10956 VEurope,,(feeds),,,,,False,CruiseSat,3/5,5000,DVB-S2,,10956 V
10962 VEurope,,(feeds),,,,,False,CruiseSat,3/5,5000,DVB-S2,,10962 V
10969 VEurope,,(feeds),,,,,False,CruiseSat,3/5,5000,DVB-S2,,10969 V
10975 VEurope,,(feeds),,,,,False,CruiseSat,3/5,5000,DVB-S2,,10975 V
10981 VEurope,,(feeds),,,,,False,CruiseSat,3/5,5000,DVB-S2,,10981 V
10993 VEurope,,(feeds),,,,,False,CruiseSat,3/5,5000,DVB-S2,,10993 V
10999 VEurope,,(feeds),,,,,False,CruiseSat,3/5,5000,DVB-S2,,10999 V
11009 VEurope,,(feeds),,,,,False,CruiseSat,3/5,10000,DVB-S2,,11009 V
11019 VEurope,,(feeds),,,,,False,CruiseSat,3/5,12500,DVB-S2,,11019 V
11037 VEurope,,(feeds),,,,,False,CruiseSat,3/4,5000,DVB-S2,,11037 V
11050 VEurope,,(feeds),,,,,False,CruiseSat,3/5,10000,DVB-S2,,11050 V
11062 VEurope,,(feeds),,,,,False,CruiseSat,3/5,10000,DVB-S2,,11062 V
11074 VEurope,,(feeds),,,,,False,CruiseSat,3/4,7500,DVB-S2,,11074 V
11086 VEurope,,(feeds),,,,,False,CruiseSat,3/4,7500,DVB-S2,,11086 V
11098 VEurope,,(feeds),,,,,False,CruiseSat,3/5,12500,DVB-S2,,11098 V
11125 VSAF,,(feeds),,,,,False,CruiseSat,332,3,DVB-S2,,11125 V
11506 VEurope,,(feeds),,,,,False,CruiseSat,3/5,10000,DVB-S2,,11506 V
11518 VEurope,,(feeds),,,,,False,CruiseSat,3/5,10000,DVB-S2,,11518 V
11530 VEurope,,(feeds),,,,,False,CruiseSat,3/5,10000,DVB-S2,,11530 V
12678 VEurope,,(feeds),,,,,False,CruiseSat,3/5,10000,DVB-S2,,12678 V
12690 VEurope,,(feeds),,,,,False,CruiseSat,3/5,10000,DVB-S2,,12690 V
12702 VEurope,,(feeds),,,,,False,CruiseSat,3/5,10000,DVB-S2,,12702 V
10972 VSAF0,,WiTV Africa,,,,https://www.lyngsat.com/providers/us/WiTV-Africa.html,True,WiTV Africa,000,30,DVB-S2,,10972 V
10972 VSAF0,,Preach TV,MPEG-4/SD,33.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,Rave TV,MPEG-4/SD,36.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,Bonanza Ballz,MPEG-4/SD,39.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,Live Keno Deluxe,MPEG-4/SD,45.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,BetBonanza EPL,MPEG-4/SD,48.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,BetBonanza Colour,MPEG-4/SD,51.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,Kids Zone (1),MPEG-4/SD,57.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,Zee TV Africa,MPEG-4/SD,60.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,Aljazeera English,MPEG-4/SD,63.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,Tara HD,MPEG-4/SD,84.0,,,False,WiTV Africa,000,30,DVB-S2,Yor,10972 V
10972 VSAF0,,Fox Sports News Australia,MPEG-4/SD,90.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,Beats Plus,MPEG-4/SD,92.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,3ABN Kids Network,MPEG-4/SD,96.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
10972 VSAF0,,MBC 2 (Saudi Arabia),MPEG-4/SD,98.0,,,False,WiTV Africa,000,30,DVB-S2,Ara,10972 V
10972 VSAF0,,LuckyBet EPL,MPEG-4/SD,111.0,,,False,WiTV Africa,000,30,DVB-S2,Eng,10972 V
