Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11727 Vtp E1Wide44-45,,A1 Telekom Austria,158-50010,,ConaxViaccess,https://www.lyngsat.com/providers/at/A1-Telekom-Austria.html,True,A1 Telekom Austria,3/4,30000,DVB-S2,,11727 V
11727 Vtp E1Wide44-45,867.0,Museum TV International,MPEG-4/HD,7701.0,Conax,,False,A1 Telekom Austria,3/4,30000,DVB-S2,Eng Fre Rus,11727 V
11727 Vtp E1Wide44-45,868.0,The Israeli Network,MPEG-4/SD,7801.0,Viaccess,,False,A1 Telekom Austria,3/4,30000,DVB-S2,Heb,11727 V
11727 Vtp E1Wide44-45,869.0,MyZen TV,MPEG-4/HD,7901.0,Conax,,False,A1 Telekom Austria,3/4,30000,DVB-S2,Eng Fre Rus Spa Qaa Tur,11727 V
11727 Vtp E1Wide44-45,866.0,TRT Tamil Olli,,,,,False,A1 Telekom Austria,3/4,30000,DVB-S2,Tam,11727 V
11759 Vtp E3Wide44-45,,Televisa Networks,1234-1,,Viaccess,https://www.lyngsat.com/providers/mx/Televisa-Networks.html,True,Televisa Networks,5/6,14324,DVB-S1,,11759 V
11759 Vtp E3Wide44-45,1.0,Distrito Comedia,MPEG-2/SD,4112.0,Viaccess,,False,Televisa Networks,5/6,14324,DVB-S1,Spa Qaa,11759 V
11759 Vtp E3Wide44-45,2.0,Telehit Música,MPEG-2/SD,4128.0,Viaccess,,False,Televisa Networks,5/6,14324,DVB-S1,Spa Qaa,11759 V
11759 Vtp E3Wide44-45,3.0,TeleHit,MPEG-2/SD,4144.0,Viaccess,,False,Televisa Networks,5/6,14324,DVB-S1,Spa Qaa,11759 V
11759 Vtp E3Wide44-45,4.0,De Película Europa/Australia,MPEG-2/SD,4160.0,Viaccess,,False,Televisa Networks,5/6,14324,DVB-S1,Spa Qaa,11759 V
11759 Vtp E3Wide44-45,5.0,Las Estrellas Europa,MPEG-2/SD,4176.0,Viaccess,,False,Televisa Networks,5/6,14324,DVB-S1,Spa Qaa,11759 V
11759 Vtp E3Wide44-45,6.0,Tlnovelas Europa,MPEG-2/SD,4192.0,Viaccess,,False,Televisa Networks,5/6,14324,DVB-S1,Spa Qaa,11759 V
11785 Htp E4Wide44-45,,M7 Deutschland,156-5300,,ConaxNagravisionVideoguard,,False,Televisa Networks,2/3,27500,DVB-S2,,11785 H
11861 Htp E8Wide44-45,,M7 Deutschland,156-5700,,ConaxNagravisionVideoguard,,False,Televisa Networks,2/3,27500,DVB-S2,,11861 H
11977 Htp E14Wide44-45,,M7 Deutschland,156-8500,,Conax,,False,Televisa Networks,2/3,27500,DVB-S2,,11977 H
12015 Htp E16Wide44-45,,M7 Deutschland,156-6500,,ConaxNagravisionVideoguard,,False,Televisa Networks,2/3,27500,DVB-S2,,12015 H
12245 Htp GE4Germany Ge0,,M7 Deutschland,156-7900,,ConaxNagravisionVideoguard,,False,Televisa Networks,2/3,27500,DVB-S2,,12245 H
11785 Htp E4Wide44-45,216.0,Comedy Central Deutschland,MPEG-4/SD,2209.0,,,False,Televisa Networks,2/3,27500,DVB-S2,Ger Eng,11785 H
11804 Vtp E5Wide44-45,,American Forces Network,18-101,,PowerVuVerimatrix,,False,Televisa Networks,2/3,27500,DVB-S2,,11804 V
11804 Vtp E5Wide44-45,401.0,[test card],MPEG-2/SD,1760.0,,,False,Televisa Networks,2/3,27500,DVB-S2,,11804 V
12226 Vtp IT4Italy0,11.0,[test card],MPEG-4/HD,256.0,,,False,Televisa Networks, 16,,DVB-S2,Ita,12226 V
12226 Vtp NB4Nordic & Eastern0,12.0,[test card],MPEG-4/SD,1201.0,,,False,Televisa Networks,P 0,,DVB-S2,,12226 V
12226 Vtp NB4Nordic & Eastern0,20.0,[test card],MPEG-4/SD,1209.0,,,False,Televisa Networks,P 0,,DVB-S2,,12226 V
12303 Vtp NB6Nordic & Eastern0,39.0,[test card],MPEG-4/SD,3901.0,,,False,Televisa Networks,P 0,,DVB-S2,,12303 V
12303 Vtp NB6Nordic & Eastern0,43.0,[test card],MPEG-4/SD,4301.0,,,False,Televisa Networks, 40,,DVB-S2,,12303 V
12303 Vtp NB6Nordic & Eastern0,800.0,[test card],MPEG-4/SD,5401.0,,,False,Televisa Networks, 40,,DVB-S2,,12303 V
11804 Vtp E5Wide44-45,402.0,[AFN test card],MPEG-4/HD,1860.0,,,False,Televisa Networks,2/3,27500,DVB-S2,,11804 V
11823 Htp E6Wide44-45,,Skylogic,100-1,,Xcrypt,https://www.lyngsat.com/providers/it/Skylogic.html,True,Skylogic,3/4,27500,DVB-S2,,11823 H
11823 Htp E6Wide44-45,1810.0,Sisal TV 1,MPEG-4/SD,1811.0,Xcrypt,,False,Skylogic,3/4,27500,DVB-S2,Ita,11823 H
11823 Htp E6Wide44-45,1830.0,Sisal TV 3,MPEG-4/SD,1831.0,Xcrypt,,False,Skylogic,3/4,27500,DVB-S2,Ita,11823 H
11823 Htp E6Wide44-45,1840.0,Sisal TV 4,MPEG-4/SD,1841.0,Xcrypt,,False,Skylogic,3/4,27500,DVB-S2,Ita,11823 H
11823 Htp E6Wide44-45,1850.0,Sisal TV 5,MPEG-4/SD,1851.0,Xcrypt,,False,Skylogic,3/4,27500,DVB-S2,Ita,11823 H
