Freq/beam,SID,Provider/Channel,Compression,VPID,Encryption,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Freq
11082 Htp 41Pan Europe0,,Sky Deutschland,1-1041,,IrdetoMarlinNagravisionViaccessVideoguard,,False,,3/4,22000,DVB-S2,,11082 H
11914 Htp 75Pan Europe0,,Sky Deutschland,133-6,,Videoguard,,False,,/10,75009,DVB-S2,,11914 H
12032 Htp 81Pan Europe0,,Sky Deutschland,133-4,,Videoguard,,False,,/10,75009,DVB-S2,,12032 H
12304 Htp 95Pan Europe0,,Sky Deutschland,133-12,,Videoguard,,False,,/10,75009,DVB-S2,,12304 H
12382 Htp 99Pan Europe0,,Sky Deutschland,133-11,,Videoguard,,False,,3/4,27500,DVB-S2,,12382 H
11464 Htp 17Pan Europe0,,HD+,1-1017,,IrdetoMarlinNagravisionViaccessVideoguard,https://www.lyngsat.com/providers/de/HD-.html,True,HD+,2/3,22000,DVB-S2,,11464 H
12640 Vtp 114Pan Europe0,,HD+,1-1114,,MarlinNagravisionVideoguard,https://www.lyngsat.com/providers/de/HD-.html,True,HD+,3/4,23500,DVB-S2,,12640 V
12670 Vtp 116Pan Europe0,,HD+,1-1116,,MarlinNagravisionVideoguard,https://www.lyngsat.com/providers/de/HD-.html,True,HD+,3/4,23500,DVB-S2,,12670 V
11464 Htp 17Pan Europe0,61300,Sat. 1 Deutschland,MPEG-4/HD,255.0,MarlinNagravisionVideoguard,,False,HD+,2/3,22000,DVB-S2,Ger,11464 H
11464 Htp 17Pan Europe0,61301,ProSieben Deutschland,MPEG-4/HD,511.0,MarlinNagravisionVideoguard,,False,HD+,2/3,22000,DVB-S2,Ger,11464 H
11464 Htp 17Pan Europe0,61302*,Kabel Eins Deutschland,MPEG-4/HD,767.0,MarlinNagravisionVideoguard,,False,HD+,2/3,22000,DVB-S2,Ger,11464 H
11464 Htp 17Pan Europe0,61303*,Sixx Deutschland,MPEG-4/HD,1023.0,MarlinNagravisionVideoguard,,False,HD+,2/3,22000,DVB-S2,Ger,11464 H
11464 Htp 17Pan Europe0,61304*,ProSieben Maxx Deutschland,MPEG-4/HD,1279.0,MarlinNagravisionVideoguard,,False,HD+,2/3,22000,DVB-S2,Ger,11464 H
11464 Htp 17Pan Europe0,61305*,Kabel Eins Doku Deutschland,MPEG-4/HD,1535.0,MarlinNagravisionVideoguard,,False,HD+,2/3,22000,DVB-S2,Ger,11464 H
11494 Htp 19Pan Europe0,,ARD Digital,1-1019,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,,11494 H
11494 Htp 19Pan Europe0,,ARD Digital,1-1019,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,,11494 H
11494 Htp 19Pan Europe0,,ARD Digital,1-1019,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,,11494 H
11582 Htp 25Pan Europe0,,ARD Digital,1-1025,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,,11582 H
11582 Htp 25Pan Europe0,,ARD Digital,1-1025,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,,11582 H
11582 Htp 25Pan Europe0,,ARD Digital,1-1025,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,2/3,22000,DVB-S2,,11582 H
11836 Htp 71Pan Europe0,,ARD Digital,1-1101,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,,11836 H
11836 Htp 71Pan Europe0,,ARD Digital,1-1101,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,,11836 H
11836 Htp 71Pan Europe0,,ARD Digital,1-1101,,,https://www.lyngsat.com/providers/de/ARD-Digital.html,True,ARD Digital,3/4,27500,DVB-S2,,11836 H
11494 Htp 19Pan Europe0,10301,Das Erste,MPEG-4/HD,5101.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,11494 H
11836 Htp 71Pan Europe0,28106,Das Erste,MPEG-2/SD,101.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger Ger,11836 H
11494 Htp 19Pan Europe0,10302,ARTE Deutsch,MPEG-4/HD,5111.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Fre Qaa,11494 H
11494 Htp 19Pan Europe0,10303,SWR Fernsehen Baden-Württemberg,MPEG-4/HD,5121.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,11494 H
11836 Htp 71Pan Europe0,28113,SWR Fernsehen Baden-Württemberg,MPEG-2/SD,801.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger Ger,11836 H
11494 Htp 19Pan Europe0,10304,SWR Fernsehen Rheinland-Pfalz (Mon-Sun 18-20 & Thu 20.15-21.00 & Mon-Fri 21.45-22.00 & Sun 21.45-22.45),MPEG-4/HD,5131.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,11494 H
11568 Vtp 24Pan Europe,,(feeds),,,,,False,ARD Digital,3/4,22000,DVB-S2,,11568 V
11605 Htp 27Pan Europe,,(feeds),,,,,False,ARD Digital,3/4,9874,DVB-S2,,11605 H
11618 Htp 27Pan Europe,,(feeds),,,,,False,ARD Digital,3/4,9600,DVB-S2,,11618 H
11649 Vtp 30Pan Europe,,(feeds),,,,,False,ARD Digital,3/4,7200,DVB-S2,,11649 V
11662 Vtp 30Pan Europe,,(feeds),,,,,False,ARD Digital,3/4,9874,DVB-S2,,11662 V
11582 Htp 25Pan Europe0,10325,Bayerisches Fernsehen Süd,MPEG-4/HD,5201.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,11582 H
11836 Htp 71Pan Europe0,28107,Bayerisches Fernsehen Süd,MPEG-2/SD,201.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger Ger,11836 H
11582 Htp 25Pan Europe0,10326,Bayerisches Fernsehen Nord (Mon-Fri 17.35-18.00 & Sat 18.05-18.45 & Sun 23.00-23.15),MPEG-4/HD,5211.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,11582 H
11836 Htp 71Pan Europe0,28110,Bayerisches Fernsehen Nord (Mon-Fri 17.35-18.00 & Sat 18.05-18.45 & Sun 23.00-23.15),MPEG-2/SD,501.0,,,False,ARD Digital,3/4,27500,DVB-S2,Ger,11836 H
11582 Htp 25Pan Europe0,10327,NDR Fernsehen Niedersachsen,MPEG-4/HD,5221.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,11582 H
11582 Htp 25Pan Europe0,10328,NDR Fernsehen Mecklenburg-Vorpommern (18.00-18.15 & 19.30-20.00),MPEG-4/HD,5231.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,11582 H
11582 Htp 25Pan Europe0,10329,NDR Fernsehen Hamburg (18.00-18.15 & 19.30-20.00),MPEG-4/HD,5241.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,11582 H
11582 Htp 25Pan Europe0,10330,NDR Fernsehen Schleswig-Holstein (18.00-18.15 & 19.30-20.00),MPEG-4/HD,5251.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa Ger,11582 H
11582 Htp 25Pan Europe0,10331,Phoenix,MPEG-4/HD,5261.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger Qaa,11582 H
11671 Htp 31Pan Europe0,,HD Austria,1-1031,,CryptoworksIrdetoViaccessVideoguard,,False,ARD Digital,2/3,22000,DVB-S2,,11671 H
11671 Htp 31Pan Europe0,5305,[4Mediathek info card],MPEG-4/HD,1535.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,11671 H
12663 Htp 115Pan Europe0,13112,[4Mediathek info card],MPEG-4/SD,2120.0,,,False,ARD Digital,5/6,22000,DVB-S2,Ger,12663 H
11671 Htp 31Pan Europe0,5309,Sixx Austria,MPEG-2/SD,2559.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,11671 H
11671 Htp 31Pan Europe0,5310,Sat. 1 Gold Österreich,MPEG-2/SD,2815.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,11671 H
11671 Htp 31Pan Europe0,5311,ProSieben Maxx Austria,MPEG-2/SD,3071.0,,,False,ARD Digital,2/3,22000,DVB-S2,Ger,11671 H
