Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
12363 Vtp 34UK0,DVB-S28PSK275002/3,5202,Channel 4 South & East,,MPEG-4/HD,518,652 Eng,,,12363 V,tp 34,0,,
10714 Htp 41UK0,DVB-S220005/6,9213,Channel 4 Midlands,,MPEG-2/SD,2332,2333 Eng,,,10714 H,tp 41,0,,
10714 Htp 41UK0,DVB-S220005/6,9214,Channel 4 North,,MPEG-2/SD,2337,2338 Eng,,,10714 H,tp 41,0,,
10714 Htp 41UK0,DVB-S220005/6,9216,Channel 4 Scotland,,MPEG-2/SD,2347,2348 Eng,,,10714 H,tp 41,0,,
12363 Vtp 34UK0,DVB-S28PSK275002/3,5248,Channel 4 Scotland,,MPEG-4/HD,514,649 Eng,,,12363 V,tp 34,0,,
10714 Htp 41UK0,DVB-S220005/6,9220,Film 4 UK,,MPEG-2/SD,2353,2354 Eng,,,10714 H,tp 41,0,,
10714 Htp 41UK0,DVB-S220005/6,9230,More 4 UK +1,,MPEG-2/SD,2367,2368 Eng,,,10714 H,tp 41,0,,
10714 Htp 41UK0,DVB-S220005/6,9241,E4 UK,,MPEG-2/SD,2372,2373 Eng,,,10714 H,tp 41,0,,
10773 Htp 45UK0,DVB-S28PSK230003/4,,Freesat,,2-2045,,7.9,,J Robinson231031,10773 H,tp 45,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10773 Htp 45UK0,DVB-S28PSK230003/4,,Freesat,,2-2045,,7.9,,J Robinson231031,10773 H,tp 45,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10773 Htp 45UK0,DVB-S28PSK230003/4,,Freesat,,2-2045,,7.9,,J Robinson231031,10773 H,tp 45,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10773 Htp 45UK0,DVB-S28PSK230003/4,,Freesat,,2-2045,,7.9,,J Robinson231031,10773 H,tp 45,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10773 Htp 45UK0,DVB-S28PSK230003/4,,Freesat,,2-2045,,7.9,,J Robinson231031,10773 H,tp 45,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10788 Vtp 46UK0,DVB-S28PSK230003/4,,Freesat,,2-2046,,7.9,,J RobinsonR Eckendorff231031,10788 V,tp 46,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10788 Vtp 46UK0,DVB-S28PSK230003/4,,Freesat,,2-2046,,7.9,,J RobinsonR Eckendorff231031,10788 V,tp 46,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10788 Vtp 46UK0,DVB-S28PSK230003/4,,Freesat,,2-2046,,7.9,,J RobinsonR Eckendorff231031,10788 V,tp 46,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10788 Vtp 46UK0,DVB-S28PSK230003/4,,Freesat,,2-2046,,7.9,,J RobinsonR Eckendorff231031,10788 V,tp 46,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10788 Vtp 46UK0,DVB-S28PSK230003/4,,Freesat,,2-2046,,7.9,,J RobinsonR Eckendorff231031,10788 V,tp 46,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10818 Vtp 48UK0,DVB-S28PSK230003/4,,Freesat,,2-2048,,7.9,,J RobinsonR Eckendorff231101,10818 V,tp 48,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10818 Vtp 48UK0,DVB-S28PSK230003/4,,Freesat,,2-2048,,7.9,,J RobinsonR Eckendorff231101,10818 V,tp 48,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10818 Vtp 48UK0,DVB-S28PSK230003/4,,Freesat,,2-2048,,7.9,,J RobinsonR Eckendorff231101,10818 V,tp 48,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10818 Vtp 48UK0,DVB-S28PSK230003/4,,Freesat,,2-2048,,7.9,,J RobinsonR Eckendorff231101,10818 V,tp 48,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10818 Vtp 48UK0,DVB-S28PSK230003/4,,Freesat,,2-2048,,7.9,,J RobinsonR Eckendorff231101,10818 V,tp 48,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10847 Vtp 50UK0,DVB-S28PSK230003/4,,Freesat,,2-2050,,7.9,,R Eckendorff230224,10847 V,tp 50,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10847 Vtp 50UK0,DVB-S28PSK230003/4,,Freesat,,2-2050,,7.9,,R Eckendorff230224,10847 V,tp 50,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10847 Vtp 50UK0,DVB-S28PSK230003/4,,Freesat,,2-2050,,7.9,,R Eckendorff230224,10847 V,tp 50,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10847 Vtp 50UK0,DVB-S28PSK230003/4,,Freesat,,2-2050,,7.9,,R Eckendorff230224,10847 V,tp 50,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10847 Vtp 50UK0,DVB-S28PSK230003/4,,Freesat,,2-2050,,7.9,,R Eckendorff230224,10847 V,tp 50,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10891 Htp 53UK0,DVB-S220005/6,,Freesat,,2-2053,,6.5,,J RobinsonR Eckendorff240116,10891 H,tp 53,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10891 Htp 53UK0,DVB-S220005/6,,Freesat,,2-2053,,6.5,,J RobinsonR Eckendorff240116,10891 H,tp 53,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10891 Htp 53UK0,DVB-S220005/6,,Freesat,,2-2053,,6.5,,J RobinsonR Eckendorff240116,10891 H,tp 53,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10891 Htp 53UK0,DVB-S220005/6,,Freesat,,2-2053,,6.5,,J RobinsonR Eckendorff240116,10891 H,tp 53,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10891 Htp 53UK0,DVB-S220005/6,,Freesat,,2-2053,,6.5,,J RobinsonR Eckendorff240116,10891 H,tp 53,0,,https://www.lyngsat.com/providers/uk/Freesat.html
10773 Htp 45UK0,DVB-S28PSK230003/4,6308,BBC Parliament,,MPEG-4/HD,5400,5401 Eng,,,10773 H,tp 45,0,,
10773 Htp 45UK0,DVB-S28PSK230003/4,6311,BBC One North East & Cumbria,,MPEG-4/HD,5500,5501 Eng,,,10773 H,tp 45,0,,
10773 Htp 45UK0,DVB-S28PSK230003/4,6312,BBC Two Northern Ireland,,MPEG-4/HD,5300,530. Eng,,,10773 H,tp 45,0,,
10773 Htp 45UK0,DVB-S28PSK230003/4,6331,BBC One North West,,MPEG-4/HD,5100,5101 Eng,,,10773 H,tp 45,0,,
10773 Htp 45UK0,DVB-S28PSK230003/4,6371,BBC One Yorkshire,,MPEG-4/HD,5200,5201 Eng,,,10773 H,tp 45,0,,
10773 Htp 45UK0,DVB-S28PSK230003/4,6339,BBC Radio 5 Live Sports Extra,,,,6011 Eng,,,10773 H,tp 45,0,,
10773 Htp 45UK0,DVB-S28PSK230003/4,6340,BBC Radio 1Xtra,,,,6012 Eng,,,10773 H,tp 45,0,,
10773 Htp 45UK0,DVB-S28PSK230003/4,6383,BBC Radio Cymru 2,,,,6010 Wel,,,10773 H,tp 45,0,,
10773 Htp 45UK0,DVB-S28PSK230003/4,6389,BBC Radio London,,,,6013 Eng,,,10773 H,tp 45,0,,
10788 Vtp 46UK0,DVB-S28PSK230003/4,10310,BBC One Channel Islands,,MPEG-4/HD,5300,5301 Eng,,,10788 V,tp 46,0,,
10788 Vtp 46UK0,DVB-S28PSK230003/4,10329,BBC Red Button 1,,MPEG-4/HD,5400,5401 Eng,,,10788 V,tp 46,0,,
10788 Vtp 46UK0,DVB-S28PSK230003/4,10331,BBC One West,,MPEG-4/HD,5100,5101 Eng,,,10788 V,tp 46,0,,
10788 Vtp 46UK0,DVB-S28PSK230003/4,10335,BBC Scotland,,MPEG-4/HD,5000,5001 Eng,,,10788 V,tp 46,0,,
10788 Vtp 46UK0,DVB-S28PSK230003/4,10341,BBC One South West,,MPEG-4/HD,5200,5201 Eng,,,10788 V,tp 46,0,,
10788 Vtp 46UK0,DVB-S28PSK230003/4,10332,BBC Radio Cymru,,,,6017 Wel,,,10788 V,tp 46,0,,
10788 Vtp 46UK0,DVB-S28PSK230003/4,10336,BBC Radio 6 Music,,,,6016 Eng,,,10788 V,tp 46,0,,
10788 Vtp 46UK0,DVB-S28PSK230003/4,10339,BBC Radio 4 Extra,,,,6014 Eng,,,10788 V,tp 46,0,,
10788 Vtp 46UK0,DVB-S28PSK230003/4,10340,BBC World Service UK,,,,6015 Eng,,,10788 V,tp 46,0,,
10803 Htp 47UK0,,,,,,,,,J Robinson240330,10803 H,tp 47,0,,
10906 Vtp 54UK0,,,,,,,,,J Robinson240131,10906 V,tp 54,0,,
10818 Vtp 48UK0,DVB-S28PSK230003/4,10363,BBC One London,,MPEG-4/HD,5000,5001 Eng,,,10818 V,tp 48,0,,
10818 Vtp 48UK0,DVB-S28PSK230003/4,10364,BBC Two Wales,,MPEG-4/HD,5200,5201 Eng,,,10818 V,tp 48,0,,
10818 Vtp 48UK0,DVB-S28PSK230003/4,10365,BBC Four (19-04),,MPEG-4/HD,5300,5301 Eng,,,10818 V,tp 48,0,,
10818 Vtp 48UK0,DVB-S28PSK230003/4,10366,CBeebies UK (06-19),,MPEG-4/HD,5300,5301 Eng,,,10818 V,tp 48,0,,
10818 Vtp 48UK0,DVB-S28PSK230003/4,10373,BBC One East,,MPEG-4/HD,5500,5501 Eng,,,10818 V,tp 48,0,,
10818 Vtp 48UK0,DVB-S28PSK230003/4,10374,BBC One East Midlands,,MPEG-4/HD,5600,5601 Eng,,,10818 V,tp 48,0,,
10818 Vtp 48UK0,DVB-S28PSK230003/4,10367,BBC Radio Ulster,,,,6018 Eng,,,10818 V,tp 48,0,,
10818 Vtp 48UK0,DVB-S28PSK230003/4,10368,BBC Radio Foyle,,,,6019 Eng,,,10818 V,tp 48,0,,
10818 Vtp 48UK0,DVB-S28PSK230003/4,10377,BBC Radio 4 LW,,,,6020 Eng,,,10818 V,tp 48,0,,
10847 Vtp 50UK0,DVB-S28PSK230003/4,6911,BBC One Yorkshire & Lincolnshire,,MPEG-4/HD,5800,5801 Eng,,,10847 V,tp 50,0,,
10847 Vtp 50UK0,DVB-S28PSK230003/4,6931,BBC One South East,,MPEG-4/HD,5400,5401 Eng,,,10847 V,tp 50,0,,
10847 Vtp 50UK0,DVB-S28PSK230003/4,6940,BBC Two England,,MPEG-4/HD,5500,5501 Eng5502 Eng,,,10847 V,tp 50,0,,
10847 Vtp 50UK0,DVB-S28PSK230003/4,6943,BBC One Northern Ireland,,MPEG-4/HD,5300,5301 Eng,,,10847 V,tp 50,0,,
10847 Vtp 50UK0,DVB-S28PSK230003/4,6951,BBC Three (19-04),,MPEG-4/HD,5600,5601 Eng5602 Eng,,,10847 V,tp 50,0,,
10847 Vtp 50UK0,DVB-S28PSK230003/4,6952,CBBC (07-19),,MPEG-4/HD,5600,5601 Eng5602 Eng,,,10847 V,tp 50,0,,
10847 Vtp 50UK0,DVB-S28PSK230003/4,6985,BBC Radio Scotland,,,,6007 Eng,,,10847 V,tp 50,0,,
10847 Vtp 50UK0,DVB-S28PSK230003/4,6986,BBC Radio Nan Gàidheal,,,,6008,,,10847 V,tp 50,0,,
10847 Vtp 50UK0,DVB-S28PSK230003/4,6987,BBC Radio Wales,,,,.009 Eng,,,10847 V,tp 50,0,,
10891 Htp 53UK0,DVB-S220005/6,10120,ITV 1 Central West,,MPEG-2/SD,2305,2306 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10122,ITV 1 London,,MPEG-2/SD,2310,2311 Eng,,,10891 H,tp 53,0,,
12363 Vtp 34UK0,DVB-S28PSK275002/3,5106,ITV 1 London,,MPEG-4/HD,516,650 Eng,,,12363 V,tp 34,0,,
10891 Htp 53UK0,DVB-S220005/6,10130,STV North,,MPEG-2/SD,2341,2320 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10131,STV East,,MPEG-2/SD,2346,2345 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10142,ITV 1 Granada,,MPEG-2/SD,2315,2316 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10145,ITV 1 Central West +1,,MPEG-2/SD,2358,2359 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10146,ITV 1 Meridian East +1,,MPEG-2/SD,2325,2326 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10148,ITV 1 Granada +1,,MPEG-2/SD,2322,2321 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10150,ITV 1 Meridian East,,MPEG-2/SD,3344,3345 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10152,ITV 2,,MPEG-2/SD,2330,2331 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10155,ITV 1 London +1,,MPEG-2/SD,2362,2363 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10158,ITV 3 +1,,MPEG-2/SD,2367,2335 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10165,ITV 2 +1,,MPEG-2/SD,3352,3353 Eng,,,10891 H,tp 53,0,,
10891 Htp 53UK0,DVB-S220005/6,10166,ITV 4 +1,,MPEG-2/SD,2354,2353 Eng,,,10891 H,tp 53,0,,
10936 Vtp 56UK0,DVB-S220005/6,8300,E4 UK +1,,MPEG-2/SD,2347,2348 Eng,,,10936 V,tp 56,0,,
10936 Vtp 56UK0,DVB-S220005/6,8311,Channel 4 London +1,,MPEG-2/SD,2316,2317 Eng,,,10936 V,tp 56,0,,
10936 Vtp 56UK0,DVB-S220005/6,8312,Channel 4 South & East +1,,MPEG-2/SD,2322,2323 Eng,,,10936 V,tp 56,0,,
10936 Vtp 56UK0,DVB-S220005/6,8314,Channel 4 North +1,,MPEG-2/SD,2332,2333 Eng,,,10936 V,tp 56,0,,
10936 Vtp 56UK0,DVB-S220005/6,8316,Channel 4 Scotland +1,,MPEG-2/SD,2342,2343 Eng,,,10936 V,tp 56,0,,
10936 Vtp 56UK0,DVB-S220005/6,8320,Channel 4 Northern Ireland,,MPEG-2/SD,2315,2327 Eng,,,10936 V,tp 56,0,,
10936 Vtp 56UK0,DVB-S220005/6,8340,More 4 UK,,MPEG-2/SD,2359,2360 Eng,,,10936 V,tp 56,0,,
10936 Vtp 56UK0,DVB-S220005/6,8341,Film 4 UK +1,,MPEG-2/SD,2354,2355 Eng,,,10936 V,tp 56,0,,
10936 Vtp 56UK0,DVB-S220005/6,8360,E4 Extra,,MPEG-2/SD,2371,2373 Eng,,,10936 V,tp 56,0,,
11386 Htp 113UK0,DVB-S2QPSK295008/9,53700,France 24 English,,MPEG-4/HD,2315,2316 Eng,,new,11386 H,tp 113,0,,
11386 Htp 113UK0,DVB-S2QPSK295008/9,53705,Create and Craft,,MPEG-4/HD,2314,2313 Eng,,new,11386 H,tp 113,0,,
11386 Htp 113UK0,DVB-S2QPSK295008/9,53735,Sewing Street (08-13),,MPEG-4/HD,2325,2326 Eng,,,11386 H,tp 113,0,,
11386 Htp 113UK0,DVB-S2QPSK295008/9,53735,HobbyMaker (13-20 & 23-08),,MPEG-4/HD,2325,2326 Eng,,,11386 H,tp 113,0,,
11386 Htp 113UK0,DVB-S2QPSK295008/9,53735,Gem Collector (20-22),,MPEG-4/HD,2325,2326 Eng,,,11386 H,tp 113,0,,
11386 Htp 113UK0,DVB-S2QPSK295008/9,53735,Primal Living (22-23),,MPEG-4/HD,2325,2326 Eng,,,11386 H,tp 113,0,,
11386 Vtp 114UK0,DVB-S2QPSK295008/9,50600,EarthxTV UK & Ireland,,MPEG-4/HD,2317,2318 Eng,,,11386 V,tp 114,0,,
11426 Htp 115UK0,DVB-S275002/3,10600,The Racing Partnership,,59-2315MPEG-4/HD,6001,4.46002 Eng,Conax,R Dávid200922,11426 H,tp 115,0,Conax,
11426 Vtp 116UK0,DVB-S2QPSK295008/9,52565,S4C,,MPEG-4/HD,2340,2341 Eng2342 Wel,,,11426 V,tp 116,0,,
11426 Vtp 116UK0,DVB-S2QPSK295008/9,52570,TJC,,MPEG-4/HD,2307,2308 Eng,,new,11426 V,tp 116,0,,
11426 Vtp 116UK0,DVB-S2QPSK295008/9,52580,Quest UK,,MPEG-4/HD,2305,2306 Eng,,,11426 V,tp 116,0,,
11426 Vtp 116UK0,DVB-S2QPSK295008/9,52590,Talk TV,,MPEG-4/HD,2323,2324 Eng,,,11426 V,tp 116,0,,
11798 Htp 5Europe Ku0,DVB-S2QPSK300001/2,,{},,,,1.0,,J Robinson220226,11798 H,tp 5,0,,
11836 Htp 7Europe Ku0,DVB-S275005/6,5406,Sky News Ireland,,MPEG-2/SD,512,640 Eng,,,11836 H,tp 7,0,,
11836 Htp 7Europe Ku0,DVB-S275005/6,5872,Together TV,,MPEG-2/SD,527,660 Eng,,,11836 H,tp 7,0,,
11836 Htp 7Europe Ku0,DVB-S275005/6,6031,Challenge UK,,MPEG-2/SD,522,650 Eng,,,11836 H,tp 7,0,,
11914 Htp 11Europe Ku0,DVB-S275005/6,5229,Sky Arts Ireland,,MPEG-2/SD,515,645 Eng,,,11914 H,tp 11,0,,
11914 Htp 11Europe Ku0,DVB-S275005/6,5544,RTÉ Radio 1,,,,2309 Eng,,,11914 H,tp 11,0,,
11914 Htp 11Europe Ku0,DVB-S275005/6,5545,RTÉ 2 FM,,,,2340 Eng,,,11914 H,tp 11,0,,
11914 Htp 11Europe Ku0,DVB-S275005/6,5546,RTÉ Lyric FM,,,,2341 Eng,,,11914 H,tp 11,0,,
11914 Htp 11Europe Ku0,DVB-S275005/6,5547,RTÉ Raidió na Gaeltachta,,,,2353 Gle,,,11914 H,tp 11,0,,
11934 Vtp 12Europe Ku0,DVB-S275005/6,4515,Sky Intro,,MPEG-2/SD,523,651 Eng,,,11934 V,tp 12,0,,
11934 Vtp 12Europe Ku0,DVB-S275005/6,6160,Challenge Ireland,,MPEG-2/SD,524,653 Eng,,,11934 V,tp 12,0,,
11934 Vtp 12Europe Ku0,DVB-S275005/6,5007,Sky Channel Line-up,,,,652 Eng,,,11934 V,tp 12,0,,
12070 Htp 19Europe Ku0,DVB-S275005/6,5752,Sky Arts UK,,MPEG-2/SD,526,659 Eng,,,12070 H,tp 19,0,,
12070 Htp 19Europe Ku0,DVB-S275005/6,6404,Sky News UK,,MPEG-2/SD,525,655 Eng,,,12070 H,tp 19,0,,
12070 Htp 19Europe Ku0,DVB-S275005/6,5006,Sky News Radio,,,,660 Eng,,,12070 H,tp 19,0,,
