Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
3719 Htp A25CHAmericas C0,DVB-S28PSK33335/6,,Color Visión 9,,MPEG-4/HD,512,9.44112 Spa,,MemoCabreja220413,3719 H,tp A25CH,0,,
3733 Vtp A26CVAmericas C0,DVB-S28PSK48125/6,,TV Tarobá Cascavel,,,,9.4,,Edinho fta230717,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html
3733 Vtp A26CVAmericas C0,DVB-S28PSK48125/6,,TV Tarobá Cascavel,,MPEG-4/HD,273,274 Por,,,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html
3733 Vtp A26CVAmericas C0,DVB-S28PSK48125/6,,TV Tarobá Cascavel,,MPEG-4/1seg,529,530 Por,,,3733 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Taroba-Cascavel.html
3744 Htp A25CHAmericas C0,DVB-S1546,,Cholusat Sur 36,,MPEG-2/SD,4131,4129 Spa,,PowerLat220813,3744 H,tp A25CH,0,,
3745 Vtp A26CVAmericas C0,DVB-S28PSK37503/4,,TV Gazeta Rio Branco,,MPEG-4/SD,257,7.9 258 Por,,Edinho fta230722,3745 V,tp A26CV,0,,
3745 Vtp A26CVAmericas C0,DVB-S28PSK37503/4,,Rádio Cidade 107.1 FM,,,,259 Por,,,3745 V,tp A26CV,0,,
3748 Htp A25CHAmericas C0,DVB-S19245/6,,TeleAmazonas,,MPEG-2/SD,308,6.5 255 Spa,BISS,Edinho fta230722,3748 H,tp A25CH,0,BISS,
3752 Htp A25CHAmericas C0,DVB-S28PSK45005/6,,TeleAmazonas,,MPEG-4/HD,404,9.4 100 Spa,BISS,Edinho fta230722,3752 H,tp A25CH,0,BISS,
3750 Vtp A26CVAmericas C0,DVB-S28PSK47803/4,,TV Guararapes,,,,7.9,,Wilkherdasilva190827,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html
3750 Vtp A26CVAmericas C0,DVB-S28PSK47803/4,,TV Guararapes,,MPEG-4/HD,273,274 Por,,,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html
3750 Vtp A26CVAmericas C0,DVB-S28PSK47803/4,,TV Guararapes,,MPEG-4/1seg,641,643 Por,,,3750 V,tp A26CV,0,,https://www.lyngsat.com/providers/br/TV-Guararapes.html
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,,Sertel,,,,7.9,,Edinho fta230926,3761 V,tp A28CV,0,,https://www.lyngsat.com/providers/do/Sertel.html
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,,Canal del Sol,,MPEG-4/SD,210,211 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,,Colimdo TV,,MPEG-4/SD,881,882 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,,Sport Visión 35,,MPEG-4/SD,980,990 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,,VTV 32,,MPEG-4/SD,1001,1010 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,,Carivisión,,MPEG-4/SD,4224,4240 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,,TNI Canal 51,,MPEG-4/SD,6110,180 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,,Catorce TV,,MPEG-4/SD,7545,1011 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,2,TRA Noticias,,MPEG-2/SD,100,101 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,4,RTVD 4,,MPEG-2/SD,98,99 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,17,En TV,,MPEG-4/SD,6106,6107 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,26,Cinevisión Canal 19,,MPEG-4/SD,130,146 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,37,CDN,,MPEG-2/SD,110,111 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,41,Televida,,MPEG-4/SD,90,91 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,67,CDN Deportes,,MPEG-4/SD,55,56 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,100,Cielo TV,,MPEG-4/SD,4304,6077 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,220,Teleimpacto,,MPEG-4/SD,128,144 Spa,,,3761 V,tp A28CV,0,,
3761 Vtp A28CVAmericas C0,DVB-S28PSK83323/4,,Dominicana FM,,,,1005 Spa,,,3761 V,tp A28CV,0,,
3768 Htp A27CHAmericas C0,DVB-S28PSK18322/3,,BM&C News,,MPEG-4/HD,257,6.6 256 Por,,Edinho fta230902,3768 H,tp A27CH,0,,
3768 Vtp A28CVAmericas C0,DVB-S22223/4,,Rede TV! Rondônia,,MPEG-2/SD,4194,5.5.195 Por,,Wilkherdasilva190827,3768 V,tp A28CV,0,,
3780 Vtp EF4CEurope & Africa,DVB-S90003/4,,(feeds),,,,,,Onacila110618,3780 V,tp EF4C,,,
11638 Htp UF9KUS & Europe & Africa,DVB-S56323/4,,(feeds),,,,,,DeEmEx100607,11638 H,tp UF9K,,,
11647 Htp UF9KUS & Europe & Africa,DVB-S66202/3,,(feeds),,,,,,DeEmEx100607,11647 H,tp UF9K,,,
11654 Htp UF9KUS & Europe & Africa,DVB-S2QPSK41313/4,,(feeds),,,,,,DX Bozóth160721,11654 H,tp UF9K,,,
11767 Htp AM13KAmericas Ku,DVB-S22500,,(feeds),,,,,,C de Berazategui230815,11767 H,tp AM13K,,,
11798 Htp AM11KSouth America,DVB-S22500,,(feeds),,,,,,C de Berazategui230811,11798 H,tp AM11K,,,
11803 Htp AM15KAmericas Ku,DVB-S22500,,(feeds),,,,,,C de Berazategui211207,11803 H,tp AM15K,,,
