Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
3975 H,DVB-S28PSK342843/4,,Medianet,,,,7.9,Tongfang,N Stanislav240330,3975 H,,,Tongfang,
3975 H,DVB-S28PSK342843/4,17042,Al Quran,,HEVC/SD,806,807,,new,3975 H,,,,
3975 H,DVB-S28PSK342843/4,17093,SSTV,,HEVC,634,635,,new,3975 H,,,,
3975 V,DVB-S28PSK342843/4,,Medianet,,,,7.9,Tongfang,N Stanislav240323,3975 V,,,Tongfang,
3975 V,DVB-S28PSK342843/4,17014,VFM 99,,,,82,,,3975 V,,,,
11596 V,DVB-S16007/8,,(feeds),,,,,,Bulek Sps201213,11596 V,,,,
11600 V,DVB-S16007/8,,(feeds),,,,,,Bulek Sps201211,11600 V,,,,
11658 V,DVB-S28PSK24005/6,,(feeds),,,,,,Bulek Sps201214,11658 V,,,,
