Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
12207 Htp EA26Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65425,,5.5,Irdeto,Anonymous231218,12207 H,tp EA26,0,Irdeto,
12207 Rtp ER26Fixed 10,DVB-S2QPSK275003/4,,NTV Plus,,,,4.0,CompunicateViaccess,N Stanislav230705,12207 R,tp ER26,0,"Compunicate,Viaccess",
12226 Vtp EA27Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65443,,6.6,Irdeto,Anonymous240209,12226 V,tp EA27,0,Irdeto,
12226 Ltp ER27Fixed 10,DVB-S275003/4,,Trikolor,,253-27,,5.5,ExsetDRECryptDREGuard,N Stanislav230905,12226 L,tp ER27,0,"Exset,DRECrypt,DREGuard",
12226 Ltp ER27Fixed 10,DVB-S275003/4,27000,Trikolor Infokanal,,MPEG-4/SD,271,272 Rus,,,12226 L,tp ER27,0,,
12226 Ltp ER27Fixed 10,DVB-S275003/4,27105,Promo TV,,MPEG-4/SD,1051,1052 Rus,,,12226 L,tp ER27,0,,
12226 Ltp ER27Fixed 10,DVB-S275003/4,50000,[Trikolor info card],,MPEG-4/SD,5892,5893 Rus,,,12226 L,tp ER27,0,,
12226 Ltp ER27Fixed 10,DVB-S275003/4,50001,[Trikolor info card],,MPEG-4/SD,5899,5900 Rus,,,12226 L,tp ER27,0,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,,GoTV Africa,,,,,Irdeto,Anonymous240114,12265 V,tp EA29,0,Irdeto,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,194,UBC TV,,MPEG-4/SD,2194,3194,,,12265 V,tp EA29,0,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,215,K24,,MPEG-4/SD,2215,3215 Eng,,,12265 V,tp EA29,0,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,218,KBC Channel 1,,MPEG-4/SD,2218,3218 Eng,,,12265 V,tp EA29,0,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,286,NTA International,,MPEG-4/SD,2286,3286 Eng,,,12265 V,tp EA29,0,,
12265 Vtp EA29Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,291,MBC (Malawi),,MPEG-4/SD,2291,3291 Eng,,,12265 V,tp EA29,0,,
12265 Ltp ER29Fixed 10,DVB-S275003/4,,NTV Plus,,112-10,,5.5,CompunicateViaccess,N Stanislav230719,12265 L,tp ER29,0,"Compunicate,Viaccess",
12284 Htp EA30Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65430,,6.6,Irdeto,Anonymous240221,12284 H,tp EA30,0,Irdeto,
12284 Rtp ER30Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-8,,7.9,CompunicateViaccess,N Stanislav230905,12284 R,tp ER30,0,"Compunicate,Viaccess",
12284 Rtp ER30Fixed 10,DVB-S28PSK275003/4,817,Leomax 24,,MPEG-4/SD,217,317 Rus,,,12284 R,tp ER30,0,,
12284 Rtp ER30Fixed 10,DVB-S28PSK275003/4,826,Shopping Live,,MPEG-4/SD,226,326 Rus,,,12284 R,tp ER30,0,,
12303 Vtp EA31Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65420,,5.5,Irdeto,Anonymous240114,12303 V,tp EA31,0,Irdeto,
12303 Ltp ER31Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-31,,7.9,ExsetDRECryptDREGuard,N Stanislav240301,12303 L,tp ER31,0,"Exset,DRECrypt,DREGuard",
12303 Ltp ER31Fixed 10,DVB-S28PSK275003/4,3,Soyuz,,MPEG-4/SD,303,405 Rus,,,12303 L,tp ER31,0,,
12303 Ltp ER31Fixed 10,DVB-S28PSK275003/4,4,Radio Voskresenie,,,,126 Rus,,,12303 L,tp ER31,0,,
12322 Htp EA32Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65431,,6.6,,Anonymous231121,12322 H,tp EA32,0,,
12322 Htp EA32Fixed 20,DVB-S28PSK275002/3,3110,[ODS VOD Nano test card],,MPEG-4/HD,3050,3047,,,12322 H,tp EA32,0,,
12322 Rtp ER32Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-1,,7.9,CompunicateViaccess,N Stanislav230712,12322 R,tp ER32,0,"Compunicate,Viaccess",
12341 Vtp EA33Fixed 20,DVB-S28PSK275002/3,,DSTV Africa,,878-65433,,6.6,Irdeto,Anonymous230419,12341 V,tp EA33,0,Irdeto,
12341 Ltp ER33Fixed 10,DVB-S275003/4,,NTV Plus,,112-11,,5.5,CompunicateViaccess,N Stanislav240221,12341 L,tp ER33,0,"Compunicate,Viaccess",
12341 Ltp ER33Fixed 10,DVB-S275003/4,361,Vesti FM,,,,1161 Rus,,,12341 L,tp ER33,0,,
12341 Ltp ER33Fixed 10,DVB-S275003/4,362,Radio Mayak,,,,1162 Rus,,,12341 L,tp ER33,0,,
12341 Ltp ER33Fixed 10,DVB-S275003/4,363,Radio Rossii,,,,1163 Rus,,,12341 L,tp ER33,0,,
12360 Htp EA34Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65427,,5.5,Irdeto,Anonymous231130,12360 H,tp EA34,0,Irdeto,
12360 Rtp ER34Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-34,,7.9,ExsetDRECryptDREGuard,N Stanislav230831,12360 R,tp ER34,0,"Exset,DRECrypt,DREGuard",
12380 Vtp EA35Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,,GoTV Africa,,,,,Irdeto,Anonymous240307,12380 V,tp EA35,0,Irdeto,
12380 Vtp EA35Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,272,Lagos TV,,MPEG-4/SD,2272,3272 Eng,,,12380 V,tp EA35,0,,
12380 Ltp ER35Fixed 10,DVB-S2QPSK275003/4,,Trikolor,,,,4.0,ExsetDRECryptDREGuard,N Stanislav240321,12380 L,tp ER35,0,"Exset,DRECrypt,DREGuard",
12399 Htp EA36Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65426,,5.5,Irdeto,Anonymous220925,12399 H,tp EA36,0,Irdeto,
12399 Rtp ER36Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-12,,7.9,CompunicateViaccess,N Stanislav231220,12399 R,tp ER36,0,"Compunicate,Viaccess",
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,,GoTV Africa,,,,,Irdeto,Anonymous240114,12418 V,tp EA37,0,Irdeto,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,4,GoTV Guide,,MPEG-4/SD,2004,3004 Eng,,,12418 V,tp EA37,0,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,198,Ghana Learning TV,,MPEG-4/SD,2198,3198 Eng,,,12418 V,tp EA37,0,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,214,Ghana TV,,MPEG-4/SD,2214,3214 Eng,,,12418 V,tp EA37,0,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,282,ZNBC TV 1,,MPEG-4/SD,2282,3282 Eng,,,12418 V,tp EA37,0,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,283,ZNBC TV 2,,MPEG-4/SD,2283,3283 Eng,,,12418 V,tp EA37,0,,
12418 Vtp EA37Fixed 20,DVB-S216APSK314203/4MultistreamStream 1T2-MIPLP 1,290,ENews Channel Africa,,MPEG-4/SD,2290,329. Eng,,,12418 V,tp EA37,0,,
12418 Ltp ER37Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-37,,7.9,ExsetDRECryptDREGuard,N Stanislav240119,12418 L,tp ER37,0,"Exset,DRECrypt,DREGuard",
12437 Rtp ER38Fixed 10,DVB-S28PSK275003/4,,NTV Plus,,112-4,,7.9,CompunicateViaccess,N Stanislav230712,12437 R,tp ER38,0,"Compunicate,Viaccess",
12440 Htp EA38Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65503,,5.5,Irdeto,Anonymous220915,12440 H,tp EA38,0,Irdeto,
12456 Ltp ER39Fixed 10,DVB-S2QPSK275003/4,,Trikolor,,253-39,,4.0,ExsetDRECryptDREGuard,N Stanislav240321,12456 L,tp ER39,0,"Exset,DRECrypt,DREGuard",
12476 Htp EA40Fixed 20,DVB-S275003/4,,DSTV Africa,,878-65501,,5.5,Irdeto,Anonymous240102,12476 H,tp EA40,0,Irdeto,
12476 Rtp ER40Fixed 10,DVB-S28PSK275003/4,,Trikolor,,253-40,,7.9,ExsetDRECryptDREGuard,N Stanislav240221,12476 R,tp ER40,0,"Exset,DRECrypt,DREGuard",
