Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,,UAU!TV,,1-2,,6.4,Videoguard,Anonymous231019,10975 H,tp 2K,,Videoguard,https://www.lyngsat.com/providers/ao/UAUTV.html
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,1,TPA 1,,MPEG-4/SD,1001,100. Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,2,TPA 2,,MPEG-4/SD,1011,1012 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,3,RTP África,,MPEG-4/SD,1021,1022 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,4,RTP Internacional Europa,,MPEG-4/SD,1031,1032 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,5,Record TV Europa,,MPEG-4/SD,1041,1042 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,6,Band Internacional,,MPEG-4/SD,1051,1052 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,7,TV Zimbo,,MPEG-4/SD,1061,1062 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,8,Band News,,MPEG-4/SD,1071,1072 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,9,AMC Portugal,,MPEG-4/SD,1081,1082 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,10,Afro Music Channel,,MPEG-4/SD,1091,1092 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,11,Woohoo,,MPEG-4/SD,1101,1102 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,12,Afro Music Pop,,MPEG-4/SD,1111,1112 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,13,Record News,,MPEG-4/SD,1121,1122 Por,Videoguard,,10975 H,tp 2K,,Videoguard,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,15,UAU!TV promo,,MPEG-4/SD,1141,1142 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,16,Ango TV,,MPEG-4/SD,1151,1152 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,19,Rádio Escola,,,,209 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,20,Canal A,,,,210 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,21,Rádio 5,,,,211 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,22,Luanda Antena Comercial,,,,212 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,23,FM Estéreo,,,,213 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,24,Rádio Ecclesia,,,,214 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,25,Rádio Mais,,,,215 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,26,Rádio Luanda,,,,216 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,27,Ngola Yetu,,,,217 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,28,Rádio Viana,,,,218 Por,,,10975 H,tp 2K,,,
10975 Htp 2KAfrica Ku,DVB-S2QPSK300009/10,29,Rádio Cazenga,,,,219 Por,,,10975 H,tp 2K,,,
