Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
3940 Vtp 12C0,DVB-S216APSK342865/6,6,Canal 5 +1,,HEVC/HD,2006,4062 Spa,Director,,3940 V,tp 12,0,Director,
3940 Vtp 12C0,DVB-S216APSK342865/6,7,Canal 5 +2,,HEVC/HD,2007,4072 Spa,Director,,3940 V,tp 12,0,Director,
3940 Vtp 12C0,DVB-S216APSK342865/6,8,Nu9ve +1,,HEVC/HD,2008,4082 Spa,Director,,3940 V,tp 12,0,Director,
3940 Vtp 12C0,DVB-S216APSK342865/6,9,Nu9ve +2,,HEVC/HD,2009,4092 Spa,Director,,3940 V,tp 12,0,Director,
4007 Vtp 16C,DVB-S216APSK24825/6,,(Roberts Communications Network feeds),,,,,,EnoSat240210,4007 V,tp 16,,,
4022 Vtp 16C,DVB-S216APSK24835/6,,(Roberts Communications Network feeds),,,,,,Mike 4230325,4022 V,tp 16,,,
4060 Vtp 18C,DVB-S216APSK24825/6,,(Roberts Communications Network feeds),,,,,,EnoSat240210,4060 V,tp 18,,,
4037 Vtp 16C0,DVB-S216APSK12668/9,1,Gem Shopping Network,,65535-1MPEG-4/HD,257,259 Eng,,Mike 4230703,4037 V,tp 16,0,,
4040 Htp 17C0,DVB-S264003/4,,Family Broadcasting Corporation,,65535-1,,5.5,,EnoSat240210,4040 H,tp 17,0,,https://www.lyngsat.com/providers/us/Family-Broadcasting-Corporation.html
4040 Htp 17C0,DVB-S264003/4,1,Family Entertainment TV,,MPEG-2/SD,100,101 Eng 121 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,19,Family Entertainment TV,,MPEG-2/HD,400,401 Eng 402 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,2,WHME-TV (South Bend),,MPEG-4/HD,200,201 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,3,World Harvest TV,,MPEG-2/SD,300,301 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,20,KWHE-TV (Honolulu),,MPEG-4/HD,500,501 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,22,Family Movie Classics,,MPEG-4/SD,700,701 Eng 721 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,23,Family Movie Classics,,MPEG-4/HD,800,801 Eng 821 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,4,Angel 1,,,,102 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,4,Angel 2,,,,102 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,5,Angel 3,,,,103 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,5,Angel 4,,,,103 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,7,Angel 5,,,,105 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,7,Angel 6,,,,105 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,8,T8WH,,,,106 Eng,,,4040 H,tp 17,0,,
4040 Htp 17C0,DVB-S264003/4,9,Pulse FM,,,,107 Eng,,,4040 H,tp 17,0,,
4080 Htp 19C,DVB-S28PSK312503/4,,(Fox feeds),,,,,,EnoSat240210,4080 H,tp 19,,,
11851 Htp 7Ku,DVB-S28PSK69003/4,,(Fox feeds),,,,,,E Okada211009,11851 H,tp 7,,,
4120 Htp 21C,DVB-S28PSK300009/10,,(ABC feeds),,,,,,Abbie100910,4120 H,tp 21,,,
4140 Vtp 22C0,DVB-S28PSK314503/4,,Azteca,,1-1,,7.9,,EnoSat240210,4140 V,tp 22,0,,https://www.lyngsat.com/providers/mx/Azteca.html
4140 Vtp 22C0,DVB-S28PSK314503/4,1,Azteca Uno,,MPEG-2/HD,49,52 Spa,,,4140 V,tp 22,0,,
4140 Vtp 22C0,DVB-S28PSK314503/4,2,Azteca 7 Mexico City,,MPEG-2/HD,65,68 Spa,HRT,,4140 V,tp 22,0,HRT,
4140 Vtp 22C0,DVB-S28PSK314503/4,3,ADN 40,,MPEG-2/SD,81,83 Spa,,,4140 V,tp 22,0,,
4140 Vtp 22C0,DVB-S28PSK314503/4,5,ADN 40,,MPEG-4/HD,113,115 Spa,,,4140 V,tp 22,0,,
4140 Vtp 22C0,DVB-S28PSK314503/4,4,Azteca America Pacífico,,MPEG-4/HD,97,100 Spa,,,4140 V,tp 22,0,,
4140 Vtp 22C0,DVB-S28PSK314503/4,6,Azteca America Este,,MPEG-4/HD,129,132 Spa,,,4140 V,tp 22,0,,
4140 Vtp 22C0,DVB-S28PSK314503/4,9,A Más +,,MPEG-2/SD,177,179 Spa,,,4140 V,tp 22,0,,
4144 Htp 23C0,DVB-S2QPSK24003/4,1,Victory Channel (USA),,1-0MPEG-4/SD,512,4.04112 Eng,,Mike 4221123,4144 H,tp 23,0,,
4151 Htp 23C0,DVB-S37753/4,2,WAPA America (San Juan),,1-1MPEG-2/SD,33,5.5  36 Spa  38 Spa,,EnoSat240210,4151 H,tp 23,0,,
11718 Htp 1Ku0,DVB-S28PSK23902/3,1,Montana PBS,,65535-1MPEG-4/SD,101,6.6 256 Eng,,Mike 4230518,11718 H,tp 1,0,,
11760 Htp 3Ku0,DVB-S28PSK300005/6,,NBC,,,,9.4,BISS,C K240224,11760 H,tp 3,0,BISS,https://www.lyngsat.com/providers/us/NBC.html
11760 Htp 3Ku0,DVB-S28PSK300005/6,28,Cozi TV,,MPEG-2/SD,280,281 Eng,,,11760 H,tp 3,0,,
11760 Htp 3Ku0,DVB-S28PSK300005/6,61,NBC East,,MPEG-4/HD,610,611 Eng,BISS,,11760 H,tp 3,0,BISS,
11760 Htp 3Ku0,DVB-S28PSK300005/6,62,NBC Central,,MPEG-4/HD,620,621 Eng,BISS,,11760 H,tp 3,0,BISS,
11760 Htp 3Ku0,DVB-S28PSK300005/6,63,NBC Mountain,,MPEG-4/HD,630,631 Eng,BISS,,11760 H,tp 3,0,BISS,
11760 Htp 3Ku0,DVB-S28PSK300005/6,64,NBC West,,MPEG-4/HD,640,641 Eng,BISS,,11760 H,tp 3,0,BISS,
11760 Htp 3Ku0,DVB-S28PSK300005/6,65,(NBC feeds),,,650,651,BISS,,11760 H,tp 3,0,BISS,
11760 Htp 3Ku0,DVB-S28PSK300005/6,66,(NBC feeds),,,660,661,BISS,,11760 H,tp 3,0,BISS,
11760 Htp 3Ku0,DVB-S28PSK300005/6,67,(NBC feeds),,,670,671,BISS,,11760 H,tp 3,0,BISS,
11768 Vtp 4Ku,DVB-S2QPSK8750,,(Nexstar feeds),,,,,,B Nyob231202,11768 V,tp 4,,,
11825 Htp 7Ku,DVB-S39793/4,,(Fox feeds) (1),,,,,,A Cooper080630,11825 H,tp 7,,,
11865 Htp 9Ku,DVB-S39793/4,,(Fox feeds) (1),,,,,,A Cooper080630,11865 H,tp 9,,,
11905 Htp 11Ku,DVB-S39793/4,,(Fox feeds) (1),,,,,,A Cooper080630,11905 H,tp 11,,,
11830 Htp 7Ku,DVB-S39793/4,,(Fox feeds) (2),,,,,,A Cooper080630,11830 H,tp 7,,,
11871 Htp 9Ku,DVB-S39793/4,,(Fox feeds) (2),,,,,,A Cooper080630,11871 H,tp 9,,,
11911 Htp 11Ku,DVB-S39793/4,,(Fox feeds) (2),,,,,,A Cooper080630,11911 H,tp 11,,,
11836 Htp 7Ku,DVB-S39793/4,,(Fox feeds) (3),,,,,,A Cooper080630,11836 H,tp 7,,,
11876 Htp 9Ku,DVB-S39793/4,,(Fox feeds) (3),,,,,,A Cooper080630,11876 H,tp 9,,,
11917 Htp 11Ku,DVB-S39793/4,,(Fox feeds) (3),,,,,,A Cooper080630,11917 H,tp 11,,,
11842 Htp 7Ku,DVB-S39793/4,,(Fox feeds) (4),,,,,,A Cooper080630,11842 H,tp 7,,,
11882 Htp 9Ku,DVB-S39793/4,,(Fox feeds) (4),,,,,,A Cooper080630,11882 H,tp 9,,,
11888 Htp 9Ku,DVB-S39793/4,,(Fox feeds) (5),,,,,,A Cooper080630,11888 H,tp 9,,,
11894 Htp 9Ku,DVB-S39793/4,,(Fox feeds) (6),,,,,,A Cooper080630,11894 H,tp 9,,,
11993 Vtp 14Ku0,DVB-S2QPSK10752/3,,Family Radio (USA),,,,3.1,,E Okada211009,11993 V,tp 14,0,,https://www.lyngsat.com/providers/us/Family-Radio.html
11993 Vtp 14Ku0,DVB-S2QPSK10752/3,1,Family Radio East,,,,4096 Eng,,,11993 V,tp 14,0,,
11993 Vtp 14Ku0,DVB-S2QPSK10752/3,2,Family Radio West,,,,4097 Eng,,,11993 V,tp 14,0,,
11993 Vtp 14Ku0,DVB-S2QPSK10752/3,3,Family Radio New York,,,,4098 Eng,,,11993 V,tp 14,0,,
12095 Htp 19Ku0,DVB-S2QPSK36764/5,,InfoWars,,MPEG-4/SD,4642,4.7 256 Eng,,Amperson X200330,12095 H,tp 19,0,,
12140 Vtp 22Ku0,DVB-S28PSK300003/4,,PBS,,,,7.9,,Mike 4230122,12140 V,tp 22,0,,https://www.lyngsat.com/providers/us/PBS.html
12140 Vtp 22Ku0,DVB-S28PSK300003/4,3,PBS East,,MPEG-4/HD,49,52 Eng,,,12140 V,tp 22,0,,
12140 Vtp 22Ku0,DVB-S28PSK300003/4,4,PBS West,,MPEG-4/HD,65,68 Eng,,,12140 V,tp 22,0,,
12140 Vtp 22Ku0,DVB-S28PSK300003/4,5,(PBS feeds),,,81,84,,,12140 V,tp 22,0,,
12140 Vtp 22Ku0,DVB-S28PSK300003/4,6,PBS Kids,,MPEG-4/HD,97,100 Eng,,,12140 V,tp 22,0,,
12140 Vtp 22Ku0,DVB-S28PSK300003/4,12,Create,,MPEG-4/SD,193,196 Eng 197 Spa,,,12140 V,tp 22,0,,
12140 Vtp 22Ku0,DVB-S28PSK300003/4,14,World,,MPEG-4/SD,225,228 Eng,,,12140 V,tp 22,0,,
12140 Vtp 22Ku0,DVB-S28PSK300003/4,15,First Nations Experience,,MPEG-4/SD,241,244 Eng,,,12140 V,tp 22,0,,
