Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
10960 HWest,DVB-S22201/2,1,Türksat promo,,65281-1MPEG-2/SD,1001,2.71002,,N Stanislav230819,10960 H,,,,
10995 HWest,DVB-S225005/6,,(feeds),,,,,,Stanley_cassidy211026,10995 H,,,,
11000 HWest,DVB-S28PSK25005/6,,(feeds),,,,,,DX Bozóth230304,11000 H,,,,
11004 HWest,DVB-S28PSK24905/6,,(feeds),,,,,,DX Bozóth230304,11004 H,,,,
11014 HWest,DVB-S28PSK24805/6,,(feeds),,,,,,N Stanislav220529,11014 H,,,,
11026 HWest,DVB-S28PSK24805/6,,(feeds),,,,,,Bryce230211,11026 H,,,,
11029 HWest,DVB-S28PSK25005/6,,(feeds),,,,,,Bryce230211,11029 H,,,,
11196 VWest,DVB-S22201/2,1,Türksat promo,,65281-1MPEG-2/SD,1001,2.71002,,N Stanislav230617,11196 V,,,,
