Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
11010 VNW Africa0,DVB-S28PSK275002/3,8183,NTA Yoruba,,MPEG-4/SD,1283,2283 Yor,,,11010 V,,0,,
11010 VNW Africa0,DVB-S28PSK275002/3,8184,Hadi TV 5,,MPEG-4/SD,1284,50,,new,11010 V,,0,,
11010 VNW Africa0,DVB-S28PSK275002/3,8185,Al'umma TV,,MPEG-4/SD,1285,60,,,11010 V,,0,,
11010 VNW Africa0,DVB-S28PSK275002/3,8187,AIT National,,MPEG-4/HD,1287,2287 Eng,,new,11010 V,,0,,
11010 VNW Africa0,DVB-S28PSK275002/3,8188,Unity TV,,MPEG-4/SD,1288,56 Eng,,new,11010 V,,0,,
11018 HNW Africa0,DVB-S28PSK33303/4,1,Laayoune TV,,8192-4096MPEG-4/HD,300,7.9 301,,Secastello201117,11018 H,,0,,
11018 HNW Africa0,DVB-S28PSK33303/4,2,Radio Laayoune,,,,302,,,11018 H,,0,,
11230 HMENA,DVB-S275003/4,,Saudi Broadcasting Authority,,702-26,,5.5,,R Cervi230923,11230 H,,,,https://www.lyngsat.com/providers/sa/Saudi-Broadcasting-Authority.html
11230 HMENA,DVB-S275003/4,2601,Saudi TV,,MPEG-2/SD,512,612 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,2602,Thikrayat TV,,MPEG-2/SD,513,712 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,2603,SBC,,MPEG-2/SD,514,812 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,2604,Ekhbariya TV,,MPEG-2/SD,515,912 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,2605,Saudia Alaan TV,,MPEG-2/SD,516,914 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,5603,KSA Sports 1,,MPEG-2/SD,2312,2313 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,5604,KSA Sports 2,,MPEG-2/SD,2314,2315 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,5605,KSA Sports 3,,MPEG-2/SD,2316,2317 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,2620,Quran Radio (Saudi Arabia),,,,613 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,2621,Riyadh Radio,,,,713 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,2622,Jeddah Radio,,,,813 Ara,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,2623,Saudia Radio,,,,913,,,11230 H,,,,
11230 HMENA,DVB-S275003/4,2625,Neda Radio,,,,413 Ara,,,11230 H,,,,
11270 VEast MENA50,DVB-S275005/6,,MBC,,702-7104,,6.5,,Marcel 2231003,11270 V,,50,,https://www.lyngsat.com/providers/sa/MBC.html
11270 VEast MENA50,DVB-S275005/6,1,MBC (Saudi Arabia),,MPEG-2/SD,402,602 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,2,MBC 4,,MPEG-2/SD,405,605 Eng,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,3,MBC Drama (Saudi Arabia),,MPEG-2/SD,428,628 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,4,Citruss TV,,MPEG-2/SD,416,616 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,5,MBC Bollywood,,MPEG-2/SD,401,601 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,6,MBC 2 (Saudi Arabia),,MPEG-2/SD,403,603 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,7,MBC Action,,MPEG-2/SD,406,606 Eng,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,8,MBC Max,,MPEG-2/SD,408,608 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,9,MBC 3 (Saudi Arabia),,MPEG-2/SD,404,604 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,11,Wanasah,,MPEG-2/SD,414,614 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,57,MBC Maser,,MPEG-2/SD,430,707 Ara,BISS 1,,11270 V,,50,BISS 1,
11270 VEast MENA50,DVB-S275005/6,58,MBC Maser 2,,MPEG-2/SD,431,708 Ara,BISS 1,,11270 V,,50,BISS 1,
11270 VEast MENA50,DVB-S275005/6,59,Alarabiya,,MPEG-2/SD,427,627 Ara,BISS 1,,11270 V,,50,BISS 1,
11270 VEast MENA50,DVB-S275005/6,52,MBC FM,,,,702 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,56,MBC FM,,,,716 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,53,Alula FM,,,,703 Eng,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,54,Panorama FM,,,,704 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,55,Al Arabiya FM,,,,705 Ara,,,11270 V,,50,,
11270 VEast MENA50,DVB-S275005/6,60,MBC Loud FM,,,,717 Eng,,,11270 V,,50,,
11472 VNW Africa0,DVB-S2QPSK41668/9,101,[Abaantu test card],,878-2400MPEG-2/SD,256,6.2 Eng,,D Shimoni231108,11472 V,,0,,
