Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
4510 Vtp C2C0,DVB-S28PSK20832/3,59232,TV Assembleia Paraná,,8323-177MPEG-2/SD,610,6.6 620 Por,,A Junior160718,4510 V,tp C2,0,,
4511 Htp C1C0,DVB-S28PSK37503/4,,Record Cabrália,,,,7.9,,Edinho fta231209,4511 H,tp C1,0,,https://www.lyngsat.com/providers/br/Record-Cabralia.html
4511 Htp C1C0,DVB-S28PSK37503/4,,Record Cabrália,,,,7.9,,Edinho fta231209,4511 H,tp C1,0,,https://www.lyngsat.com/providers/br/Record-Cabralia.html
4511 Htp C1C0,DVB-S28PSK37503/4,,Record Cabrália,,MPEG-4/HD,273,274 Por,,,4511 H,tp C1,0,,https://www.lyngsat.com/providers/br/Record-Cabralia.html
4511 Htp C1C0,DVB-S28PSK37503/4,,Record Cabrália,,MPEG-4/HD,273,274 Por,,,4511 H,tp C1,0,,https://www.lyngsat.com/providers/br/Record-Cabralia.html
4511 Htp C1C0,DVB-S28PSK37503/4,,Record Cabrália,,MPEG-4/1seg,641,643 Por,,,4511 H,tp C1,0,,https://www.lyngsat.com/providers/br/Record-Cabralia.html
4511 Htp C1C0,DVB-S28PSK37503/4,,Record Cabrália,,MPEG-4/1seg,641,643 Por,,,4511 H,tp C1,0,,https://www.lyngsat.com/providers/br/Record-Cabralia.html
4765 Htp C9C0,DVB-S28PSK37503/4,,Record Cabrália,,,,7.9,,Edinho fta230707,4765 H,tp C9,0,,https://www.lyngsat.com/providers/br/Record-Cabralia.html
4765 Htp C9C0,DVB-S28PSK37503/4,,Record Cabrália,,,,7.9,,Edinho fta230707,4765 H,tp C9,0,,https://www.lyngsat.com/providers/br/Record-Cabralia.html
4765 Htp C9C0,DVB-S28PSK37503/4,,Record Cabrália,,MPEG-4/HD,273,274 Por,,,4765 H,tp C9,0,,https://www.lyngsat.com/providers/br/Record-Cabralia.html
