Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
4080 Vtp 19North America C,DVB-S28PSK300005/6,7,Discovery Familia,,MPEG-4/HD,113,114 Spa,Digicipher,,4080 V,tp 19,,Digicipher,
4080 Vtp 19North America C,DVB-S28PSK300005/6,8,Investigation Discovery East,,MPEG-4/HD,129,130 Eng,Digicipher,,4080 V,tp 19,,Digicipher,
4080 Vtp 19North America C,DVB-S28PSK300005/6,9,Animal Planet East,,MPEG-4/HD,145,146 Eng,Digicipher,,4080 V,tp 19,,Digicipher,
4080 Vtp 19North America C,DVB-S28PSK300005/6,10,Science,,MPEG-4/HD,161,162 Eng,Digicipher,,4080 V,tp 19,,Digicipher,
4100 Htp 20North America C,DVB-S28PSK300005/6,,Paramount Domestic Media Networks HD Plex 1,,20-?,,9.4,PowerVu,NOS482230430,4100 H,tp 20,,PowerVu,https://www.lyngsat.com/providers/us/Paramount-Domestic-Media-Networks-HD-Plex-1.html
4100 Htp 20North America C,DVB-S28PSK300005/6,101,CMT West,,MPEG-4/HD,111,100 Eng,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,102,MTV West,,MPEG-4/HD,211,200 Eng,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,103,Nickelodeon East,,MPEG-4/HD,311,300 Eng,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,104,VH1 East,,MPEG-4/HD,411,400 Eng,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,105,Comedy Central East,,MPEG-4/HD,511,500 Eng,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,106,Paramount Network West,,MPEG-4/HD,611,600 Eng,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,107,Paramount Network Canada,,MPEG-4/HD,711,700 Eng,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,108,[test card],,MPEG-4/HD,811,800,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,111,[test card],,MPEG-4/HD,1111,1100,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,112,[test card],,MPEG-4/HD,1211,1200,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,109,Logo East,,MPEG-4/HD,911,900 Eng,PowerVu,,4100 H,tp 20,,PowerVu,
4100 Htp 20North America C,DVB-S28PSK300005/6,110,Logo West,,MPEG-4/HD,1011,1000 Eng,PowerVu,,4100 H,tp 20,,PowerVu,
4122 Vtp 21North America C,DVB-S28PSK25005/6,,SQCS Canal 4,,MPEG-2/SD,256,9.4 512 Spa 513 Spa,,Mike 4230126,4122 V,tp 21,,,
4140 Htp 22North America C,DVB-S28PSK300005/6,,NBC,,,,9.4,BISS,E Okada211218,4140 H,tp 22,,BISS,https://www.lyngsat.com/providers/us/NBC.html
4140 Htp 22North America C,DVB-S28PSK300005/6,11,NBC East,,MPEG-4/HD,110,111 Eng,BISS,,4140 H,tp 22,,BISS,
4140 Htp 22North America C,DVB-S28PSK300005/6,12,NBC Central,,MPEG-4/HD,120,121 Eng,BISS,,4140 H,tp 22,,BISS,
4140 Htp 22North America C,DVB-S28PSK300005/6,13,NBC Mountain,,MPEG-4/HD,130,131 Eng,BISS,,4140 H,tp 22,,BISS,
4140 Htp 22North America C,DVB-S28PSK300005/6,14,NBC West,,MPEG-4/HD,140,141 Eng,BISS,,4140 H,tp 22,,BISS,
4140 Htp 22North America C,DVB-S28PSK300005/6,20,Telemundo Este,,MPEG-4/HD,200,201 Spa,BISS,,4140 H,tp 22,,BISS,
4140 Htp 22North America C,DVB-S28PSK300005/6,22,Telemundo Mountain,,MPEG-4/HD,220,221 Spa,BISS,,4140 H,tp 22,,BISS,
4140 Htp 22North America C,DVB-S28PSK300005/6,24,(Telemundo feeds),,,240,241,BISS,,4140 H,tp 22,,BISS,
4140 Htp 22North America C,DVB-S28PSK300005/6,51,Cozi TV,,MPEG-2/SD,510,511 Eng,,,4140 H,tp 22,,,
4140 Htp 22North America C,DVB-S28PSK300005/6,52,TeleXitos,,MPEG-2/SD,520,521 Spa,BISS,,4140 H,tp 22,,BISS,
4147 Vtp 23North America C,DVB-S28PSK79605/6,1,YTA,,MPEG-4/HD,101,102 Eng,,,4147 V,tp 23,,,
4147 Vtp 23North America C,DVB-S28PSK79605/6,2,Pursuit Channel,,MPEG-4/HD,111,112 Eng,,,4147 V,tp 23,,,
4162 Vtp 23North America C,DVB-S28PSK25003/4,1,Pursuit Channel,,?-?/HD,2000,7.92001 Eng,,Hyper211030,4162 V,tp 23,,,
4180 Htp 24North America C,DVB-S28PSK300005/6,,Olympusat,,,,9.4,Digicipher,E Bressler240131,4180 H,tp 24,,Digicipher,
4180 Htp 24North America C,DVB-S28PSK300005/6,6,Daystar TV,,MPEG-4/HD,600,601 Eng,,,4180 H,tp 24,,,
4180 Htp 24North America C,DVB-S28PSK300005/6,11,TBN USA,,MPEG-4/SD,400,401 Eng,,,4180 H,tp 24,,,
4180 Htp 24North America C,DVB-S28PSK300005/6,12,TBN Inspire USA,,MPEG-4/SD,464,465 Eng,,,4180 H,tp 24,,,
4180 Htp 24North America C,DVB-S28PSK300005/6,13,Positiv,,MPEG-4/SD,800,801 Eng,,,4180 H,tp 24,,,
4180 Htp 24North America C,DVB-S28PSK300005/6,18,EarthxTV United States,,MPEG-4/HD,128,129 Eng,,,4180 H,tp 24,,,
4180 Htp 24North America C,DVB-S28PSK300005/6,21,TBN Enlace USA,,MPEG-4/SD,1321,1313 Spa,,,4180 H,tp 24,,,
4180 Htp 24North America C,DVB-S28PSK300005/6,27,Daystar TV Español,,MPEG-4/SD,1648,1649 Spa,,,4180 H,tp 24,,,
12109 VNorth America Ku,DVB-S28PSK95002/3,,Veterans Affairs Knowledge Network,,,,6.6,,Cpr43230306,12109 V,,,,https://www.lyngsat.com/providers/us/Veterans-Affairs-Knowledge-Network.html
12109 VNorth America Ku,DVB-S28PSK95002/3,1,Veterans Affairs Knowledge Network 1,,MPEG-4/HD,100,710 Eng,PowerVu,,12109 V,,,PowerVu,
12109 VNorth America Ku,DVB-S28PSK95002/3,2,Veterans Affairs Knowledge Network 2,,MPEG-4/HD,800,810 Eng,,,12109 V,,,,
12109 VNorth America Ku,DVB-S28PSK95002/3,3,Veterans Affairs Knowledge Network 3,,MPEG-4/HD,300,310 Eng,,,12109 V,,,,
