Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
3754 VC37-39,DVB-S28PSK75003/4,,VU TV Network,,,,7.9,,DX Bozóth240130,3754 V,,37-39,,https://www.lyngsat.com/providers/pk/VU-TV-Network.html
3754 VC37-39,DVB-S28PSK75003/4,1,VU TV Network 1,,MPEG-4/SD,33,36 Urd,,,3754 V,,37-39,,
3754 VC37-39,DVB-S28PSK75003/4,2,VU TV Network 2,,MPEG-4/SD,35,37 Urd,,,3754 V,,37-39,,
3754 VC37-39,DVB-S28PSK75003/4,3,VU TV Network 3,,MPEG-4/SD,40,41 Urd,,,3754 V,,37-39,,
3754 VC37-39,DVB-S28PSK75003/4,4,VU TV Network 4,,MPEG-4/SD,66,67 Urd,,,3754 V,,37-39,,
3760 HC37-39,DVB-S10031/2,,Suno FM,,1-1,,2.7,,DX Bozóth200306,3760 H,,37-39,,https://www.lyngsat.com/providers/pk/Suno-FM.html
3760 HC37-39,DVB-S10031/2,257,Suno FM,,,,258,,,3760 H,,37-39,,https://www.lyngsat.com/providers/pk/Suno-FM.html
3760 HC37-39,DVB-S10031/2,258,Suno FM GB,,,,259,,,3760 H,,37-39,,
3762 VC37-39,DVB-S28PSK41003/5,1,Suno News HD,,?-?MPEG-4/HD,33,5.5  34 Urd,,N Ahmad 2230807,3762 V,,37-39,,
3770 VC37-39,DVB-S28PSK77003/4,1,24 News HD,,MPEG-4/SD,257,258,,,3770 V,,37-39,,
3770 VC37-39,DVB-S28PSK77003/4,2,City 42,,MPEG-4/SD,261,262 Urd,,,3770 V,,37-39,,
3770 VC37-39,DVB-S28PSK77003/4,3,City 41,,MPEG-4/SD,266,267 Urd,,,3770 V,,37-39,,
3770 VC37-39,DVB-S28PSK77003/4,4,Rohi TV,,MPEG-4/SD,271,272 Lah,,,3770 V,,37-39,,
3770 VC37-39,DVB-S28PSK77003/4,6,City 21,,MPEG-4/SD,281,282,,,3770 V,,37-39,,
3778 VC37-39,DVB-S26003/4,,AJK TV,,MPEG-2/SD,308,5.5 256,,DX Bozóth230317,3778 V,,37-39,,
3783 VC37-39,DVB-S28PSK63483/5,1,Green Entertainment,,?-1MPEG-4/HD,101,5.5 102,,DX Bozóth230513,3783 V,,37-39,,
3792 VC37-39,DVB-S28PSK40003/4,1,Aan TV,,MPEG-4/HD,106,102,,,3792 V,,37-39,,
3792 VC37-39,DVB-S28PSK40003/4,2,Planet 6 tests,,MPEG-4/SD,36,37,BISS 1,,3792 V,,37-39,BISS 1,
3792 VC37-39,DVB-S28PSK40003/4,3,M-News,,MPEG-4/SD,33,34,,,3792 V,,37-39,,
3792 VC37-39,DVB-S28PSK40003/4,4,M-Life,,HEVC/SD,39,40,BISS 1,,3792 V,,37-39,BISS 1,
3792 VC37-39,DVB-S28PSK40003/4,5,M-Sports,,HEVC/SD,42,43,BISS 1,,3792 V,,37-39,BISS 1,
3792 VC37-39,DVB-S28PSK40003/4,6,Me TV,,HEVC/SD,45,46,BISS 1,,3792 V,,37-39,BISS 1,
3799 VC37-39,DVB-S28PSK55003/4,,TeleNest,,1-1,,7.9,,DX Bozóth240218,3799 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html
3799 VC37-39,DVB-S28PSK55003/4,,TeleNest,,1-1,,7.9,,DX Bozóth240218,3799 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html
3969 VC37-39,DVB-S28PSK69443/4,,TeleNest,,,,7.9,,DX Bozóth240222,3969 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html
3969 VC37-39,DVB-S28PSK69443/4,,TeleNest,,,,7.9,,DX Bozóth240222,3969 V,,37-39,,https://www.lyngsat.com/providers/pk/TeleNest.html
3799 VC37-39,DVB-S28PSK55003/4,15,Kohenoor News,,MPEG-4/SD,156,157 Urd,,,3799 V,,37-39,,
3799 VC37-39,DVB-S28PSK55003/4,20,V Entertainment,,MPEG-4/SD,261,262,,,3799 V,,37-39,,
3799 VC37-39,DVB-S28PSK55003/4,25,Filmazia Punjabi,,MPEG-4/SD,266,267,,,3799 V,,37-39,,
3799 VC37-39,DVB-S28PSK55003/4,30,Filmazia Pashto,,MPEG-4/SD,271,272 Pus,,,3799 V,,37-39,,
3799 VC37-39,DVB-S28PSK55003/4,35,Filmazia,,MPEG-4/SD,276,277,,,3799 V,,37-39,,
3799 VC37-39,DVB-S28PSK55003/4,40,Filmazia Gaane,,MPEG-4/SD,281,282,,,3799 V,,37-39,,
3799 VC37-39,DVB-S28PSK55003/4,50,Pakistan 1,,MPEG-4/SD,291,292,,,3799 V,,37-39,,
3799 VC37-39,DVB-S28PSK55003/4,55,South Asia Global TV,,MPEG-4/SD,296,297 Eng,,,3799 V,,37-39,,
3799 VC37-39,DVB-S28PSK55003/4,60,[Hadi TV 1 info card],,MPEG-4/SD,302,303,,,3799 V,,37-39,,
3813 VC37-39,DVB-S28PSK168553/5,,Geo TV Network,,,,5.5,Conax,NOC Paksat 1R210608,3813 V,,37-39,Conax,https://www.lyngsat.com/providers/pk/Geo-TV-Network.html
3813 VC37-39,DVB-S28PSK168553/5,1050,Geo News,,MPEG-4/HD,101,201 Urd,,,3813 V,,37-39,,
3813 VC37-39,DVB-S28PSK168553/5,1060,Geo TV,,MPEG-4/HD,102,202 Urd,Conax,,3813 V,,37-39,Conax,
3813 VC37-39,DVB-S28PSK168553/5,1070,Geo Kahani,,MPEG-4/HD,103,203,Conax,,3813 V,,37-39,Conax,
3813 VC37-39,DVB-S28PSK168553/5,1080,Geo Super,,MPEG-4/HD,104,204 Urd,Conax,,3813 V,,37-39,Conax,
3813 VC37-39,DVB-S28PSK168553/5,1090,Geo Tez,,MPEG-4/HD,105,205 Urd,,,3813 V,,37-39,,
3813 VC37-39,DVB-S28PSK168553/5,1100,Geo Middle East,,MPEG-4/HD,106,206 Urd,Conax,,3813 V,,37-39,Conax,
3832 VC37-39,DVB-S28PSK40003/5,,Gourmet News Network,,MPEG-4/HD,33,5.5  34 Urd,,N Idris230126,3832 V,,37-39,,
3834 HC37-39,DVB-S28PSK65003/4,16,Apna Channel,,MPEG-4/HD,33,34,,,3834 H,,37-39,,
3834 HC37-39,DVB-S28PSK65003/4,32,8XM,,MPEG-4/HD,49,50,,,3834 H,,37-39,,
3834 HC37-39,DVB-S28PSK65003/4,48,Abb Takk,,MPEG-4/HD,65,66,,,3834 H,,37-39,,
3834 HC37-39,DVB-S28PSK65003/4,64,Jalwa,,MPEG-4/HD,81,82,,,3834 H,,37-39,,
3838 VC37-39,DVB-S28PSK48003/4,,Express,,,,7.9,,DX Bozóth240130,3838 V,,37-39,,https://www.lyngsat.com/providers/pk/Express.html
3838 VC37-39,DVB-S28PSK48003/4,2,Express Entertainment,,MPEG-4/HD,513,661 Urd,,,3838 V,,37-39,,
3838 VC37-39,DVB-S28PSK48003/4,3,Express News,,MPEG-4/HD,514,671 Urd,,,3838 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240130,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
3846 VC37-39,DVB-S28PSK66003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240130,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
3846 VC37-39,DVB-S28PSK66003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240130,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
3846 VC37-39,DVB-S28PSK66003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240130,3846 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4023 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240218,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4023 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240218,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4023 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240218,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4023 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,,,7.9,,DX Bozóth240218,4023 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4037 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,65535-0,,7.9,,DX Bozóth240121,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4037 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,65535-0,,7.9,,DX Bozóth240121,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4037 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,65535-0,,7.9,,DX Bozóth240121,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4037 VC37-39,DVB-S28PSK48003/4,,SS Creative Solutions,,65535-0,,7.9,,DX Bozóth240121,4037 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4060 VC37-39,DVB-S28PSK50003/4,,SS Creative Solutions,,65535-2,,7.9,,DX Bozóth210126,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4060 VC37-39,DVB-S28PSK50003/4,,SS Creative Solutions,,65535-2,,7.9,,DX Bozóth210126,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4060 VC37-39,DVB-S28PSK50003/4,,SS Creative Solutions,,65535-2,,7.9,,DX Bozóth210126,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
4060 VC37-39,DVB-S28PSK50003/4,,SS Creative Solutions,,65535-2,,7.9,,DX Bozóth210126,4060 V,,37-39,,https://www.lyngsat.com/providers/ae/SS-Creative-Solutions.html
3846 VC37-39,DVB-S28PSK66003/4,1,Hulchul TV,,MPEG-4/SD,1101,2201,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,3,Press TV,,MPEG-4/SD,1103,2203,,,3846 V,,37-39,,
4145 VC37-39,DVB-S28PSK24003/4,131,Press TV,,?-?MPEG-4/HD,1310,7.91311 Eng,,N Stanislav240302,4145 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,5,Starlite TV,,MPEG-4/SD,1105,2205,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,6,Paigham TV Pashto,,MPEG-4/SD,1106,2206 Pus,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,8,Super Screen,,MPEG-4/SD,1108,2208,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,16,Channel 4 News,,MPEG-4/SD,1116,2216,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,19,Hidayat TV,,MPEG-4/SD,1119,2219 Urd,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,20,Bethat TV,,MPEG-4/SD,1120,2220 Urd,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,21,Voice News,,MPEG-4/SD,1121,2221,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,22,Hadi TV 1,,MPEG-4/SD,1122,2222,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,25,Sahar Urdu,,MPEG-4/SD,1125,2225 Urd,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,26,Muntazar TV,,MPEG-4/SD,1126,2226,,,3846 V,,37-39,,
3846 VC37-39,DVB-S28PSK66003/4,27,IFilm English,,MPEG-4/SD,1127,2227,,,3846 V,,37-39,,
3847 HC37-39,DVB-S10813/4,,Radio Pakistan,,0-0,,5.5,,DX Bozóth180107,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html
3847 HC37-39,DVB-S10813/4,257,Radio Pakistan,,,,200,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html
3847 HC37-39,DVB-S10813/4,513,Radio Pakistan,,,,300,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html
3847 HC37-39,DVB-S10813/4,769,Radio Pakistan,,,,400,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html
3847 HC37-39,DVB-S10813/4,1025,Radio Pakistan,,,,500,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html
3847 HC37-39,DVB-S10813/4,1281,Radio Pakistan,,,,600,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html
3847 HC37-39,DVB-S10813/4,1537,Radio Pakistan,,,,700,,,3847 H,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html
4001 VC37-39,DVB-S28PSK133333/4,7,Radio Pakistan,,,,651,,,4001 V,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html
4001 VC37-39,DVB-S28PSK133333/4,9,Radio Pakistan,,,,671,,,4001 V,,37-39,,https://www.lyngsat.com/providers/pk/Radio-Pakistan.html
3856 VC37-39,DVB-S25903/4,1,PTV Bolan,,65535-1MPEG-2/SD,308,5.5 256 Urd,,DX Bozóth181218,3856 V,,37-39,,
3859 VC,DVB-S28PSK28332/3,,(feeds),,,,,,DX Bozóth221107,3859 V,,,,
10990 VKu,DVB-S16503/4,,(feeds),,,,,,I Perera120913,10990 V,,,,
10992 VKu,DVB-S15003/4,,(feeds),,,,,,I Perera120714,10992 V,,,,
11103 VKu,DVB-S30123/4,,(feeds),,,,,,I Perera120608,11103 V,,,,
11122 VKu,DVB-S18083/4,,(feeds),,,,,,I Perera120714,11122 V,,,,
11124 VKu,DVB-S13003/4,,(feeds),,,,,,I Perera120717,11124 V,,,,
11150 VKu,DVB-S37603/4,,(feeds),,,,,,I Perera120712,11150 V,,,,
11167 VKu,DVB-S30007/8,,(feeds),,,,,,I Perera120714,11167 V,,,,
11184 VKu,DVB-S20003/4,,(feeds),,,,,,I Perera120608,11184 V,,,,
11188 VKu,DVB-S20003/4,,(feeds),,,,,,I Perera120608,11188 V,,,,
11191 VKu,DVB-S20003/4,,(feeds),,,,,,I Perera120714,11191 V,,,,
12652 VKu,DVB-S20503/4,,(feeds),,,,,,I Perera121002,12652 V,,,,
12691 VKu,DVB-S33333/4,,(feeds),,,,,,I Perera120608,12691 V,,,,
12696 VKu,DVB-S33333/4,,(feeds),,,,,,I Perera120717,12696 V,,,,
3862 VC37-39,DVB-S28PSK18503/5,257,Dharti TV,,?-?MPEG-4/HD,599,5.5 598,,N Stanislav230416,3862 V,,37-39,,
3952 VC37-39,DVB-S28PSK29603/5,,Madani Channel Urdu,,MPEG-4/SD,33,5.5  36 Urd,,N Stanislav220409,3952 V,,37-39,,
3964 VC37-39,DVB-S28PSK23563/5,1,7 News HD,,?-?MPEG-4/HD,101,5.5 257 Urd,,DX Bozóth230327,3964 V,,37-39,,
3969 VC37-39,DVB-S28PSK69443/4,2,Discover Pakistan,,MPEG-4/HD,102,103,,,3969 V,,37-39,,
3969 VC37-39,DVB-S28PSK69443/4,4,Sindh TV,,MPEG-4/HD,115,114,,,3969 V,,37-39,,
3969 VC37-39,DVB-S28PSK69443/4,5,Sindh TV News,,MPEG-4/HD,120,121,,,3969 V,,37-39,,
3969 VC37-39,DVB-S28PSK69443/4,6,See TV,,MPEG-4/SD,126,127 Urd,,,3969 V,,37-39,,
3969 VC37-39,DVB-S28PSK69443/4,7,Hoora TV,,,506,507,,,3969 V,,37-39,,
3969 VC37-39,DVB-S28PSK69443/4,9,Star Asia,,MPEG-4/SD,144,145,,,3969 V,,37-39,,
3979 VC37-39,DVB-S28PSK36503/5,,Public News,,MPEG-4/HD,881,5.5 883,,Bettani TVT.F.K191106,3979 V,,37-39,,
3983 VC37-39,DVB-S28PSK32553/4,,A Plus,,MPEG-2/SD,33,7.9  34 Urd,,T.F.K240208,3983 V,,37-39,,
3992 VC37-39,DVB-S28PSK29003/4,1,ATV (Pakistan),,?-?MPEG-4/SD,220,7.9 230 Urd,,DX Bozóth221021,3992 V,,37-39,,
4001 VC37-39,DVB-S28PSK133333/4,,PTV Network,,1-1,,7.9,,DX Bozóth240218,4001 V,,37-39,,https://www.lyngsat.com/providers/pk/PTV-Network.html
4001 VC37-39,DVB-S28PSK133333/4,,PTV Network,,1-1,,7.9,,DX Bozóth240218,4001 V,,37-39,,https://www.lyngsat.com/providers/pk/PTV-Network.html
4052 VC37-39,DVB-S28PSK58003/5,,PTV Network,,65535-1,,5.5,,DX Bozóth240131,4052 V,,37-39,,https://www.lyngsat.com/providers/pk/PTV-Network.html
4052 VC37-39,DVB-S28PSK58003/5,,PTV Network,,65535-1,,5.5,,DX Bozóth240131,4052 V,,37-39,,https://www.lyngsat.com/providers/pk/PTV-Network.html
4001 VC37-39,DVB-S28PSK133333/4,1,PTV Home,,MPEG-4/HD,512,650 Urd,,,4001 V,,37-39,,
4052 VC37-39,DVB-S28PSK58003/5,3,PTV Home,,MPEG-4/SD,681,682 Urd,,,4052 V,,37-39,,
4001 VC37-39,DVB-S28PSK133333/4,2,PTV News,,MPEG-4/HD,513,660 Urd,,,4001 V,,37-39,,
4001 VC37-39,DVB-S28PSK133333/4,3,PTV Global,,MPEG-4/SD,514,670 Urd,,,4001 V,,37-39,,
4001 VC37-39,DVB-S28PSK133333/4,4,PTV Sports,,MPEG-4/HD,515,680 Urd,,,4001 V,,37-39,,
4001 VC37-39,DVB-S28PSK133333/4,5,PTV World,,MPEG-4/HD,516,690 Eng,,,4001 V,,37-39,,
4001 VC37-39,DVB-S28PSK133333/4,8,FM Radio Sawat,,,,661,,,4001 V,,37-39,,
4001 VC37-39,DVB-S28PSK133333/4,10,Radio Apna & Nori,,,,6.1,,,4001 V,,37-39,,
4013 VC37-39,DVB-S18503/4,,PTV National Multan,,MPEG-4/SD,308,5.5 256,,DX Bozóth240131,4013 V,,37-39,,
4016 VC37-39,DVB-S28PSK24003/5,,PTV National Peshawar,,MPEG-4/SD,481,5.5 482,,DX Bozóth240131,4016 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,1,Noor TV (UK),,MPEG-4/SD,101,102 Eng,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,1,Noor TV (UK),,MPEG-4/SD,101,102 Eng,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,2,Minimax Pakistan,,MPEG-4/SD,201,202 Urd,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,2,Minimax Pakistan,,MPEG-4/SD,201,202 Urd,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,3,Eye TV,,MPEG-4/SD,1000,1003,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,3,Eye TV,,MPEG-4/SD,1000,1003,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,4,Mega (Pakistan),,MPEG-4/SD,301,302,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,4,Mega (Pakistan),,MPEG-4/SD,301,302,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,5,CineMax,,MPEG-4/SD,501,502,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,5,CineMax,,MPEG-4/SD,501,502,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,6,Prime Asia TV HD,,MPEG-4/SD,601,602,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,6,Prime Asia TV HD,,MPEG-4/SD,601,602,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,7,Global News (Pakistan),,MPEG-4/SD,701,702,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,7,Global News (Pakistan),,MPEG-4/SD,701,702,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,8,Dhanak TV,,MPEG-4/SD,720,802,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,8,Dhanak TV,,MPEG-4/SD,720,802,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,9,A1 Entertainment TV,,MPEG-4/SD,901,902,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,9,A1 Entertainment TV,,MPEG-4/SD,901,902,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,10,Cinemax 2,,MPEG-4/SD,1001,1002,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,10,Cinemax 2,,MPEG-4/SD,1001,1002,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,11,Champion TV (Pakistan),,MPEG-4/SD,1101,1102,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,11,Champion TV (Pakistan),,MPEG-4/SD,1101,1102,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,12,B Cinema,,MPEG-4/SD,1201,1202,,,4023 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,13,Movie One,,MPEG-4/SD,1301,1302,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,13,Movie One,,MPEG-4/SD,1301,1302,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,14,Silver Screen,,MPEG-4/SD,1401,1402,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,14,Silver Screen,,MPEG-4/SD,1401,1402,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,16,On News HD,,MPEG-4/SD,1601,1602,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,16,On News HD,,MPEG-4/SD,1601,1602,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,17,Quran TV (Pakistan),,MPEG-4/SD,1701,1702,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,17,Quran TV (Pakistan),,MPEG-4/SD,1701,1702,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,22,BTV Mehak Malik Dance,,MPEG-4/SD,2005,2006,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,22,BTV Mehak Malik Dance,,MPEG-4/SD,2005,2006,,,4037 V,,37-39,,
4023 VC37-39,DVB-S28PSK48003/4,23,Al Ehsaan TV,,MPEG-4/SD,2301,2302,,,4023 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,23,Al Ehsaan TV,,MPEG-4/SD,2301,2302,,,4037 V,,37-39,,
4029 HC37-39,DVB-S28PSK36003/4,1,Samaa TV,,8192-4096MPEG-4/SD,512,7.94112 Urd,,DX Bozóth230318,4029 H,,37-39,,
4032 VC37-39,DVB-S28PSK32003/5,1,ABN News (Pakistan),,?-?MPEG-4/HD,33,5.5  34,,N Stanislav230219,4032 V,,37-39,,
4037 VC37-39,DVB-S28PSK48003/4,12,Starmax,,MPEG-4/SD,1201,1202,,,4037 V,,37-39,,
4042 HC37-39,DVB-S28PSK41003/4,1,AIK News,,?-?MPEG-4/SD,258,7.9 257,,DX Bozóth240227,4042 H,,37-39,,
4042 VC37-39,DVB-S28PSK32323/4,65535-?,AIK News,,65535-?MPEG-4/SD,258,7.9 257,,DX Bozóth240227,4042 V,,37-39,,
4052 VC37-39,DVB-S28PSK58003/5,1,PTV National Karachi,,MPEG-4/HD,481,482 Urd,,,4052 V,,37-39,,
4052 VC37-39,DVB-S28PSK58003/5,2,(PTV feeds),,,581,582,,,4052 V,,37-39,,
4060 VC37-39,DVB-S28PSK50003/4,1,Peace TV English,,MPEG-4/HD,500,501,,,4060 V,,37-39,,
4060 VC37-39,DVB-S28PSK50003/4,2,Peace TV Urdu,,MPEG-4/HD,503,504,,,4060 V,,37-39,,
4060 VC37-39,DVB-S28PSK50003/4,3,Quran TV (Saudi Arabia),,MPEG-4/SD,506,507 Ara,,,4060 V,,37-39,,
4064 VC37-39,DVB-S28PSK32005/6,1,Mun TV,,MPEG-4/HD,34,33,,,4064 V,,37-39,,
4064 VC37-39,DVB-S28PSK32005/6,2,Time News,,MPEG-4/HD,36,37,,,4064 V,,37-39,,
4074 VC37-39,DVB-S28PSK61503/4,1,Aaj News,,MPEG-4/SD,34,42 Urd,,,4074 V,,37-39,,
4074 VC37-39,DVB-S28PSK61503/4,257,Play Entertainment,,MPEG-4/SD,37,41 Urd,,,4074 V,,37-39,,
4074 VC37-39,DVB-S28PSK61503/4,513,Aaj Entertainment,,MPEG-4/SD,40,43 Urd,,,4074 V,,37-39,,
4081 VC37-39,DVB-S28PSK31953/5,1,Talon News,,?-?MPEG-4/SD,101,5.5 256,,DX Bozóth231020,4081 V,,37-39,,
