Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
3930 Vtp 8BAsia & Australia & Pacific0,DVB-S28PSK35005/6,,People's TV,,2-2,,9.4,,C SuttonAlbert I240304,3930 V,tp 8B,0,,https://www.lyngsat.com/providers/ph/Peoples-TV.html
3930 Vtp 8BAsia & Australia & Pacific0,DVB-S28PSK35005/6,1,People's TV,,MPEG-4/SD,200,414 Tgl,,,3930 V,tp 8B,0,,https://www.lyngsat.com/providers/ph/Peoples-TV.html
3930 Vtp 8BAsia & Australia & Pacific0,DVB-S28PSK35005/6,2,Congress TV,,MPEG-4/SD,513,514 Tgl,,new,3930 V,tp 8B,0,,
3946 Vtp 8BAsia & Australia & Pacific0,DVB-S28PSK176003/4,,SpeedCast,,,,7.9,ABV,Albert I230703,3946 V,tp 8B,0,ABV,https://www.lyngsat.com/providers/hk/SpeedCast.html
3946 Vtp 8BAsia & Australia & Pacific0,DVB-S28PSK176003/4,1,AniPlus HD,,MPEG-4/HD,101,104 Kor,ABV,,3946 V,tp 8B,0,ABV,
3946 Vtp 8BAsia & Australia & Pacific0,DVB-S28PSK176003/4,2,CinemaWorld,,MPEG-4/HD,201,204 Eng,ABV,,3946 V,tp 8B,0,ABV,
3946 Vtp 8BAsia & Australia & Pacific0,DVB-S28PSK176003/4,3,K+,,MPEG-4/HD,301,304 Kor,ABV,,3946 V,tp 8B,0,ABV,
4056 Htp 11AAsia & Australia & Pacific0,DVB-S2561/2,1,Radio Maria Philippines,,?-?,,2.7 768 Tgl,,C Sutton200818,4056 H,tp 11A,0,,
4081 Htp 12AAsia & Australia & Pacific0,DVB-S28PSK100003/5,,TV 5 Network,,,,5.5,,Albert I240303,4081 H,tp 12A,0,,https://www.lyngsat.com/providers/ph/TV-5-Network.html
4081 Htp 12AAsia & Australia & Pacific0,DVB-S28PSK100003/5,2380,TV 5 (Philippines),,MPEG-4/SD,2382,2383 Tgl,,,4081 H,tp 12A,0,,
4081 Htp 12AAsia & Australia & Pacific0,DVB-S28PSK100003/5,2880,TV 5 (Philippines),,MPEG-4/1seg,2882,2883 Tgl,,,4081 H,tp 12A,0,,
4081 Htp 12AAsia & Australia & Pacific0,DVB-S28PSK100003/5,2430,RPTV,,MPEG-4/SD,2432,2433 Tgl,,,4081 H,tp 12A,0,,
4095 Htp 12AAsia & Australia & Pacific0,DVB-S28PSK50003/4,9,RPTV,,?-?MPEG-4/HD,110,7.9 111 Tgl,PowerVu,Albert I240201,4095 H,tp 12A,0,PowerVu,
4081 Htp 12AAsia & Australia & Pacific0,DVB-S28PSK100003/5,2720,One Sports,,MPEG-4/SD,2722,2723 Eng,,,4081 H,tp 12A,0,,
4095 Htp 12AAsia & Australia & Pacific0,DVB-S28PSK50003/4,11,DWIZ 882 AM,,,,112 Tgl,PowerVu,,4095 H,tp 12A,0,PowerVu,
12294 VChina0,DVB-S28PSK450003/4,,D-Sky,,?-6,,7.9,Viaccess,Caribbean kelp210505,12294 V,,0,Viaccess,
12416 Vtp 3BChina0,DVB-S28PSK450003/4,,D-Sky,,1-4,,7.9,Topreal,RoseTV240203,12416 V,tp 3B,0,Topreal,
12660 Vtp 7BChina0,DVB-S28PSK450003/4,,D-Sky,,1-10,,7.9,ToprealViaccess,Caribbean kelp210505,12660 V,tp 7B,0,"Topreal,Viaccess",
12416 Vtp 3BChina0,DVB-S28PSK450003/4,201,CCTV 13,,MPEG-4/SD,2001,2002 Chi,,,12416 V,tp 3B,0,,
12477 HMongolia0,DVB-S28PSK450002/3,,Mongolsat,,,,6.6,TongfangVerimatrix,T Kameda211029,12477 H,,0,"Tongfang,Verimatrix",
12598 HMongolia0,DVB-S28PSK450002/3,,Mongolsat,,,,6.6,Tongfang,T Viererbe240102,12598 H,,0,Tongfang,
12477 HMongolia0,DVB-S28PSK450002/3,101,MNB,,MPEG-4/HD,1311,1312 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,102,TV 25 (Mongolia),,MPEG-4/HD,1321,1322 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,103,TV 5 (Mongolia),,MPEG-4/SD,1061,1062 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,104,9 TV (Mongolia),,MPEG-4/SD,1361,1362 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,105,TenGer TV,,MPEG-4/HD,1081,1082 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,106,Mongol TV,,MPEG-4/SD,1181,1182 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,107,Edu TV,,MPEG-4/SD,1291,1292 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,108,UBS,,MPEG-4/SD,1121,1122 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,109,Eagle News,,MPEG-4/SD,1021,1022 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,112,SBN TV (Mongolia),,MPEG-4/SD,1031,1032 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,113,MNB Sport,,MPEG-4/SD,1331,1332 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,114,NTV (Mongolia),,MPEG-4/HD,1351,1352 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,115,ETV HD,,MPEG-4/SD,1171,1172 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,116,TV 8 (Mongolia),,MPEG-4/SD,1141,1142 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,117,Star TV (Mongolia),,MPEG-4/SD,1051,1052 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,118,Malchin TV,,MPEG-4/SD,1071,1072 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,119,C1,,MPEG-4/SD,1191,1192 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,121,Suld TV,,MPEG-4/SD,1211,121. Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,125,Eco TV (Mongolia),,MPEG-4/SD,1251,1252 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,128,Central TV,,MPEG-4/SD,1281,1282 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,129,Royal HD,,MPEG-4/SD,1161,1162 Mon,,,12477 H,,0,,
12477 HMongolia0,DVB-S28PSK450002/3,131,Ekh Oron TV,,MPEG-4/SD,1041,1042 Mon,,,12477 H,,0,,
12598 HMongolia0,DVB-S28PSK450002/3,174,Mongolsat promo,,MPEG-4/HD,1741,1742 Mon,,,12598 H,,0,,
12598 HMongolia0,DVB-S28PSK450002/3,203,TV Kino Teatr,,MPEG-4/HD,2031,2032 Mon,,,12598 H,,0,,
12660 Vtp 7BChina0,DVB-S28PSK450003/4,718,SJTV,,MPEG-4/HD,1086,1087 Chi,,,12660 V,tp 7B,0,,
12660 Vtp 7BChina0,DVB-S28PSK450003/4,719,Sinda TV,,MPEG-4/HD,1091,1092 Chi,,,12660 V,tp 7B,0,,
12660 Vtp 7BChina0,DVB-S28PSK450003/4,721,Good 2,,MPEG-4/HD,1101,1102 Chi,,,12660 V,tp 7B,0,,
12660 Vtp 7BChina0,DVB-S28PSK450003/4,722,Hope Channel Chinese,,MPEG-4/HD,1106,1107 Chi,,,12660 V,tp 7B,0,,
12660 Vtp 7BChina0,DVB-S28PSK450003/4,723,UCTV,,MPEG-4/SD,1111,1112 Chi,,,12660 V,tp 7B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,,Great Wall,,,,6.6,,Crazylee231120,12721 V,tp 8B,0,,https://www.lyngsat.com/providers/cn/Great-Wall.html
12721 Vtp 8BChina0,DVB-S28PSK432002/3,1,CCTV 4 Asia,,MPEG-4/SD,512,768 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,2,CGTN,,MPEG-4/SD,513,769 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,3,CCTV Opera,,MPEG-4/SD,514,770 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,4,CCTV 6,,MPEG-4/SD,515,771 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,5,CCTV Entertainment,,MPEG-4/SD,516,772 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,6,CGTN Documentary,,MPEG-4/SD,517,773 Eng,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,8,Dragon TV International,,MPEG-4/SD,519,775 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,9,Jiangsu TV International,,MPEG-4/SD,520,776 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,10,Hunan TV International,,MPEG-4/SD,521,777 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,11,Fujian Straits TV,,MPEG-4/SD,522,778 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,12,Xiamen Star TV International,,MPEG-4/SD,523,779 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,13,The Greater Bay Satellite TV,,MPEG-4/SD,524,780 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,14,Shenzhen Satellite TV International,,MPEG-4/HD,595,851 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,16,Chongqing TV International,,MPEG-4/SD,527,783 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,19,Henan TV International Channel,,MPEG-4/SD,530,786 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,20,Anhui International Channel,,MPEG-4/SD,531,787 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,21,Zhejiang Satellite TV International,,MPEG-4/SD,532,788 Chi,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,22,Yunnan Lancang-Mekong International Channel,,MPEG-4/SD,533,789,,,12721 V,tp 8B,0,,
12721 Vtp 8BChina0,DVB-S28PSK432002/3,30,BRTV International Channel,,MPEG-4/HD,592,848 Chi,,,12721 V,tp 8B,0,,
12739 Htp 8AChina0,DVB-S28PSK96002/3,,APT,,1337-8,,6.6,,Ggoonngg 88230312,12739 H,tp 8A,0,,https://www.lyngsat.com/providers/hk/APT.html
12739 Htp 8AChina0,DVB-S28PSK96002/3,1,Angel TV Chinese,,MPEG-4/SD,2801,2802 Chi,,,12739 H,tp 8A,0,,
12739 Htp 8AChina0,DVB-S28PSK96002/3,4,GCN Korea,,MPEG-4/SD,48,45,,,12739 H,tp 8A,0,,
12739 Htp 8AChina0,DVB-S28PSK96002/3,12,One TV,,MPEG-4/SD,36,35 Chi,,,12739 H,tp 8A,0,,
12739 Htp 8AChina0,DVB-S28PSK96002/3,13,One TV Discover,,MPEG-4/SD,110,111 Chi,,,12739 H,tp 8A,0,,
12739 Htp 8AChina0,DVB-S28PSK96002/3,,NHK World Japan Radio,,,,61,,,12739 H,tp 8A,0,,
