Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
11224 Htp 105Europe Ku0,DVB-S275002/3,54227,Samaa TV,,MPEG-2/SD,2320,2321 Urd,,,11224 H,tp 105,0,,
11224 Htp 105Europe Ku0,DVB-S275002/3,54228,Cruise 1st TV (05.30-22.00),,MPEG-2/SD,2305,2306 Eng,,,11224 H,tp 105,0,,
11224 Htp 105Europe Ku0,DVB-S275002/3,54229,Aastha UK,,MPEG-2/SD,2331,2332 Hin,,,11224 H,tp 105,0,,
11224 Vtp 106Europe Ku0,DVB-S28PSK230002/3,53147,NHK World Japan,,MPEG-4/HD,2315,2316 Eng2317 Eng,,,11224 V,tp 106,0,,
11224 Vtp 106Europe Ku0,DVB-S28PSK230002/3,53148,Great! Romance,,MPEG-2/SD,2307,2308 Eng,,new,11224 V,tp 106,0,,
11224 Vtp 106Europe Ku0,DVB-S28PSK230002/3,53150,Arirang World,,MPEG-4/HD,2309,2311 Eng2312 Eng,,,11224 V,tp 106,0,,
11224 Vtp 106Europe Ku0,DVB-S28PSK230002/3,53151,MTA 1 World,,MPEG-4/HD,2305,2306 Hin2313 Urd2314 Eng2318 Fre2319 Ger2320 Ara2321 Ben,,,11224 V,tp 106,0,,
11264 Htp 107Europe Ku0,DVB-S275002/3,7207,Magic TV (UK),,MPEG-2/SD,2309,2310 Eng,,,11264 H,tp 107,0,,
11264 Htp 107Europe Ku0,DVB-S275002/3,7208,The Box UK,,MPEG-2/SD,2312,2314 Eng,,,11264 H,tp 107,0,,
11264 Htp 107Europe Ku0,DVB-S275002/3,7209,4Music,,MPEG-2/SD,2334,2333 Eng,,,11264 H,tp 107,0,,
11264 Htp 107Europe Ku0,DVB-S275002/3,7211,Kiss,,MPEG-2/SD,2315,2316 Eng,,,11264 H,tp 107,0,,
11264 Htp 107Europe Ku0,DVB-S275002/3,7212,Kerrang!,,MPEG-2/SD,2340,2339 Eng,,,11264 H,tp 107,0,,
11264 Vtp 108Europe Ku0,DVB-S275002/3,52123,Islam Channel,,MPEG-2/SD,2309,2310 Eng,,,11264 V,tp 108,0,,
11264 Vtp 108Europe Ku0,DVB-S275002/3,52124,TBN UK,,MPEG-2/SD,2363,2364 Eng,,,11264 V,tp 108,0,,
11264 Vtp 108Europe Ku0,DVB-S275002/3,52126,Dunamis TV,,MPEG-2/SD,2305,2306 Eng,,,11264 V,tp 108,0,,
11264 Vtp 108Europe Ku0,DVB-S275002/3,52130,Islam Channel Urdu,,MPEG-2/SD,2312,2315 Urd,,,11264 V,tp 108,0,,
11264 Vtp 108Europe Ku0,DVB-S275002/3,52134,Islam Channel Bangla,,MPEG-2/SD,2307,2308 Ben,,,11264 V,tp 108,0,,
11264 Vtp 108Europe Ku0,DVB-S275002/3,52136,EWTN Europe,,MPEG-2/SD,2341,2342 Eng,,,11264 V,tp 108,0,,
11264 Vtp 108Europe Ku0,DVB-S275002/3,52138,Akaal Channel UK,,MPEG-2/SD,2318,2319 Eng,,,11264 V,tp 108,0,,
11264 Vtp 108Europe Ku0,DVB-S275002/3,52137,EWTN Radio Great Britain & Ireland,,,,2343 Eng,,,11264 V,tp 108,0,,
11494 Htp 91Europe Ku0,DVB-S220005/6,22301,QVC Extra,,MPEG-2/SD,2307,2308 Eng,,,11494 H,tp 91,0,,
11494 Htp 91Europe Ku0,DVB-S220005/6,22303,QVC Beauty,,MPEG-2/SD,2309,2310 Eng,,,11494 H,tp 91,0,,
11494 Htp 91Europe Ku0,DVB-S220005/6,22305,QVC UK,,MPEG-4/HD,2311,2312 Eng,,,11494 H,tp 91,0,,
11494 Htp 91Europe Ku0,DVB-S220005/6,22306,QVC Style UK,,MPEG-4/HD,2315,2316 Eng,,,11494 H,tp 91,0,,
11494 Htp 91Europe Ku0,DVB-S220005/6,22310,Channels 24,,MPEG-2/SD,2305,2306 Eng,,,11494 H,tp 91,0,,
11494 Htp 91Europe Ku0,DVB-S220005/6,22312,Dangal TV UK,,MPEG-2/SD,2317,2318 Hin,,new,11494 H,tp 91,0,,
11509 Vtp 92Europe Ku0,DVB-S28PSK230002/3,55273,TRT World,,MPEG-4/HD,2320,2321 Eng2322 Eng,,,11509 V,tp 92,0,,
11656 Vtp 102Europe Ku0,DVB-S220005/6,54051,TRT World,,MPEG-2/SD,2307,2308 Eng,,,11656 V,tp 102,0,,
11509 Vtp 92Europe Ku0,DVB-S28PSK230002/3,55275,Aljazeera English,,MPEG-4/HD,2311,2312 Eng2313 Eng,,,11509 V,tp 92,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7603,ATN Bangla UK,,MPEG-2/SD,2317,2318 Ben,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7604,Ahlebait TV Networks,,MPEG-2/SD,2319,2320,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7605,Politics Punjab TV,,MPEG-2/SD,2321,2322,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7606,KICC TV,,MPEG-2/SD,2323,2324 Eng,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7607,Xpanded TV,,MPEG-2/SD,2325,2326 Eng,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7608,The Word Network,,MPEG-2/SD,2327,2328 Eng,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7609,Ayozat TV,,MPEG-2/SD,2329,2330 Eng,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7610,92 News,,MPEG-2/SD,2332,2331,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7611,Ion TV,,MPEG-2/SD,2333,2334 Ben,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7612,SportyStuff TV,,MPEG-4/HD,2335,2336 Eng,,,11523 H,tp 93,0,,
11523 Htp 93Europe Ku0,DVB-S28PSK230002/3,7613,WRN English Europe,,,,2337 Eng,,,11523 H,tp 93,0,,
11538 Vtp 94Europe Ku0,,,,,,,,,N Stanislav240203,11538 V,tp 94,0,,
11582 Htp 97Europe Ku0,,,,,,,,,J Robinson240327,11582 H,tp 97,0,,
11597 Vtp 98Europe Ku0,,,,,,,,,J Robinson240327,11597 V,tp 98,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,9537,Craft Extra,,MPEG-2/SD,2332,2333 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55100,TJC,,MPEG-2/SD,2346,2347 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55102,High Street TV 2,,MPEG-2/SD,2352,235. Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55104,High Street TV 3,,MPEG-2/SD,2338,2339 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55106,NTD,,MPEG-2/SD,2306,2307 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55109,Noor TV (UK),,MPEG-2/SD,2355,2356 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55110,Pitaara International,,MPEG-2/SD,2313,2323 Pan,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55113,Clubland,,MPEG-2/SD,2557,2558 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55114,Now Rock,,MPEG-2/SD,2560,2561 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55116,NDTV 24x7,,MPEG-2/SD,2360,2361 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55120,SBN International,,MPEG-2/SD,2331,2329 Spa2330 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55142,Channel S,,MPEG-2/SD,2326,2324 Ben,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55146,Hum Masala UK,,MPEG-2/SD,2343,2342 Urd,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55151,PTV Global,,MPEG-2/SD,2335,2337 Urd,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55155,Kanshi TV,,MPEG-2/SD,2327,2345,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55181,Hum TV Europe,,MPEG-2/SD,2341,2340 Urd,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55185,Deen TV,,MPEG-2/SD,2314,2315 Ben,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,9549,Capital Xtra,,,,2320 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,9559,Radio X,,,,2316 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,9560,Capital FM London (UK),,,,2318 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,9561,Gold,,,,2310 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,9563,Radio Khushkhabri,,,,2336,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,9570,Classic FM,,,,2344 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55131,LBC News,,,,2334 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55132,Smooth Radio London,,,,2312 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55133,Heart Dance,,,,2311 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55135,Virgin Radio UK,,,,2321 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55136,TWR United Kingdom,,,,2322 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55139,Heart 90s,,,,2325 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55186,Panjab Radio,,,,230. Pan,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55187,Sukh Sagar Radio,,,,2308 Pan,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55188,BFBS UK,,,,2309 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55189,LBC,,,,2317 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55190,Heart 106.2 London,,,,2319 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55191,Heart 80s,,,,2350 Eng,,,11553 H,tp 95,0,,
11553 Htp 95Europe Ku0,DVB-S220005/6,55198,TalkSport,,,,2348 Eng,,,11553 H,tp 95,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54103,High Street TV 4,,MPEG-2/SD,2318,2319 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54105,Babecall,,MPEG-2/SD,2343,2342 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54112,Best Direct,,MPEG-2/SD,2321,2322 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54113,God TV UK,,MPEG-2/SD,2308,2309 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54116,JewelleryMaker (22-18),,MPEG-2/SD,2563,2564 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54116,Primal Living (18-22),,MPEG-2/SD,2563,2564 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54125,Travelxp HD Europe,,MPEG-2/SD,2326,2327 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54140,Court TV UK,,MPEG-2/SD,2305,2306 Eng,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54145,Takbeer TV,,MPEG-2/SD,2347,2348 Ara,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54165,Aaj Tak UK,,MPEG-2/SD,2314,2315 Hin,,,11568 V,tp 96,0,,
11568 Vtp 96Europe Ku0,DVB-S220005/6,54170,Faith World TV,,MPEG-2/SD,2328,2329 Eng,,,11568 V,tp 96,0,,
