Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,,Nigerian mux,,1-2,,5.2,,M Hajdú201229,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,201,Lagos TV,,MPEG-4/SD,273,274 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,202,MITV,,MPEG-4/SD,289,290 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,203,Silverbird TV,,MPEG-4/SD,305,306 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,204,TVC News,,MPEG-4/SD,321,322 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,205,TVC,,MPEG-4/SD,337,338 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,206,Sunna TV (Nigeria),,MPEG-4/SD,353,354 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,207,Wazobia TV,,MPEG-4/SD,369,370 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,208,Trybe TV,,MPEG-4/SD,385,386 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,209,Spice,,MPEG-4/SD,401,402 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,210,Televista,,MPEG-4/SD,513,514 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,211,OnMax,,MPEG-4/SD,529,530 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,212,Soundcity TV,,MPEG-4/SD,545,546 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,213,Wazobia Max TV Lagos,,MPEG-4/SD,561,562 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,214,Arewa 24,,MPEG-4/SD,577,578 Hau,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,215,Lumen Christi Catholic TV,,MPEG-4/SD,593,594 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,1,Rhythm,,,,44 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,8,Ray Power FM,,,,41 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,202,Naija FM Lagos,,,,291 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,207,Wazobia FM Lagos,,,,371 Eng,,,3751 R,tp SZD11,0,,
3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,257,Star FM 101.5,,,,.9 Eng,,,3751 R,tp SZD11,0,,
3764 Rtp SZD11Sub-Sahara0,DVB-S28PSK26042/3,,Uganda mux,,0-1,,6.6,,DX Bozóth180111,3764 R,tp SZD11,0,,
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,,Uganda mux,,,,7.9,,DX Bozóth171202,3778 R,tp SZD11,0,,
3764 Rtp SZD11Sub-Sahara0,DVB-S28PSK26042/3,1,NTV Uganda,,MPEG-4/SD,111,112 Eng,,,3764 R,tp SZD11,0,,
3764 Rtp SZD11Sub-Sahara0,DVB-S28PSK26042/3,2,Spark TV,,MPEG-4/SD,121,122 Eng,,,3764 R,tp SZD11,0,,
3767 Rtp SZD11Sub-Sahara0,DVB-S23153/4,1,Eswatini TV,,0-1MPEG-4/SD,111,5.5 112 Eng,,Onacila170210,3767 R,tp SZD11,0,,
3771 Rtp SZD11Sub-Sahara0,DVB-S50003/4,,ZNBC,,0-1,,5.5,,DX Bozóth240204,3771 R,tp SZD11,0,,https://www.lyngsat.com/providers/zm/ZNBC.html
3771 Rtp SZD11Sub-Sahara0,DVB-S50003/4,1,ZNBC TV 2,,MPEG-2/SD,39,40 Eng,,,3771 R,tp SZD11,0,,
3771 Rtp SZD11Sub-Sahara0,DVB-S50003/4,2,ZNBC TV 1,,MPEG-2/SD,33,36 Eng,,,3771 R,tp SZD11,0,,
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,1,Bukedde 1,,MPEG-4/SD,611,631,,,3778 R,tp SZD11,0,,
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,2,Channel 44,,MPEG-4/SD,711,731 Eng,,,3778 R,tp SZD11,0,,
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,403,NBS TV,,MPEG-4/SD,431,432 Swa,,,3778 R,tp SZD11,0,,
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,404,Urban TV (Uganda),,MPEG-4/SD,441,442 Eng,,,3778 R,tp SZD11,0,,
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,405,TV West (Uganda),,MPEG-4/SD,151,152 Eng,,,3778 R,tp SZD11,0,,
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,406,BBS TV,,MPEG-4/SD,161,162 Swa,,,3778 R,tp SZD11,0,,
3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,407,Bukedde 2,,MPEG-4/SD,171,172,,,3778 R,tp SZD11,0,,
