Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
3475 Vtp 2VC,DVB-S30003/4,,(VTV feeds),,,,,,Bulek Sps200503,3475 V,tp 2V,,,
3493 Htp 2HC,DVB-S16003/4,,(feeds),,,,,,DL Rose TV130705,3493 H,tp 2H,,,
3569 Vtp 5VC,DVB-S28PSK3500,,(feeds),,,,,,C Sutton170110,3569 V,tp 5V,,,
3798 HC,DVB-S15503/4,,[PANP 2 test card],,MPEG-2/SD,308,5.5 256,,Bulek Sps210607,3798 H,,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,,VTC Digital,,12901-8,,7.9,Irdeto,NHMPlay240120,10968 H,tp 1,,Irdeto,
10968 Htp 1Ku,DVB-S28PSK288003/4,801,VTC Digital promo,,MPEG-4/SD,601,701 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,805,Quang Ninh TV 1,,MPEG-4/HD,605,705 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,806,Quang Ninh TV 3,,MPEG-4/HD,606,706 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,807,Quoc Hoi TV,,MPEG-4/HD,607,707 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,819,Nhan Dan TV,,MPEG-4/HD,619,719 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,820,V News,,MPEG-4/HD,620,720 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,821,Vinh Long TV 1,,MPEG-4/HD,621,721 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,822,Vinh Long TV 2,,MPEG-4/HD,622,722 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,823,Hai Phong TV,,MPEG-4/HD,623,723 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,824,THP+,,MPEG-4/HD,624,724 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,826,Phu Tho TV,,MPEG-4/HD,626,726 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,861,Phu Tho Radio,,,,761 Vie,,,10968 H,tp 1,,,
10968 Htp 1Ku,DVB-S28PSK288003/4,862,Quang Ninh Radio 1,,,,762 Vie,,,10968 H,tp 1,,,
11008 Htp 2Ku,DVB-S28PSK144003/4,,VTC Digital,,,,7.9,Irdeto,NHMPlay240120,11008 H,tp 2,,Irdeto,
11008 Htp 2Ku,DVB-S28PSK144003/4,1003,SCJ TV Shopping,,MPEG-4/SD,3103,3203 Vie,,,11008 H,tp 2,,,
11008 Htp 2Ku,DVB-S28PSK144003/4,1006,[test card],,MPEG-4/SD,3106,3206,,,11008 H,tp 2,,,
11008 Htp 2Ku,DVB-S28PSK144003/4,1009,An Ninh TV,,MPEG-4/HD,3109,3209 Vie,,,11008 H,tp 2,,,
11008 Htp 2Ku,DVB-S28PSK144003/4,1011,[test card],,MPEG-4/SD,3111,3211,,,11008 H,tp 2,,,
11008 Htp 2Ku,DVB-S28PSK144003/4,1012,QPVN,,MPEG-4/HD,3112,3212 Vie,,,11008 H,tp 2,,,
11008 Htp 2Ku,DVB-S28PSK144003/4,1051,VOV 1,,,,3251 Vie,,,11008 H,tp 2,,,
11008 Htp 2Ku,DVB-S28PSK144003/4,1052,VOV 2,,,,3252 Vie,,,11008 H,tp 2,,,
11008 Htp 2Ku,DVB-S28PSK144003/4,1053,VOV 3,,,,3253 Vie,,,11008 H,tp 2,,,
11472 Htp 7Ku,DVB-S28PSK232003/4,,VTC Digital,,12901-16,,7.9,,NHMPlay240207,11472 H,tp 7,,,
