Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
4005 Vtp 15North America C0,DVB-S44423/4,1,Daystar TV,,?-?MPEG-2/SD,257,5.5 258 Eng,,S Baker210311,4005 V,tp 15,0,,
4011 Vtp 15North America C0,DVB-S28PSK33335/6,,RCN,,,,9.4,RAS,Mike 4221126,4011 V,tp 15,0,RAS,https://www.lyngsat.com/providers/co/RCN.html
4011 Vtp 15North America C0,DVB-S28PSK33335/6,5,RCN Nuestra Tele,,MPEG-4/SD,101,102 Spa,RAS,,4011 V,tp 15,0,RAS,
4011 Vtp 15North America C0,DVB-S28PSK33335/6,6,NTN 24,,MPEG-4/SD,201,202 Spa,RAS,,4011 V,tp 15,0,RAS,
4011 Vtp 15North America C0,DVB-S28PSK33335/6,7,RCN Novelas,,MPEG-4/SD,301,302 Spa,RAS,,4011 V,tp 15,0,RAS,
4020 Htp 16North America C0,DVB-S28PSK300005/6,,Warner Bros. Discovery,,815-101,,9.4,PowerVu,Mike 4220518,4020 H,tp 16,0,PowerVu,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html
4020 Htp 16North America C0,DVB-S28PSK300005/6,31,HGTV East,,MPEG-4/HD,110,111 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,32,Food Network East,,MPEG-4/HD,210,211 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,33,Magnolia Network East,,MPEG-4/HD,310,311 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,34,Cooking Channel,,MPEG-4/HD,410,411 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,35,Travel Channel East,,MPEG-4/HD,510,511 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,36,HGTV West,,MPEG-4/HD,610,611 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,37,Food Network West,,MPEG-4/HD,710,711 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,38,Travel Channel West,,MPEG-4/HD,810,811 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,39,GAC Family,,MPEG-4/HD,910,911 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,40,Magnolia Network West,,MPEG-4/HD,1010,1011 Eng,PowerVu,,4020 H,tp 16,0,PowerVu,
4020 Htp 16North America C0,DVB-S28PSK300005/6,41,[test card],,,1110,1111,PowerVu,,4020 H,tp 16,0,PowerVu,
4030 Vtp 17North America C0,DVB-S124007/8,,Hallmark,,,,7.2,PowerVu,P Cayer201223,4030 V,tp 17,0,PowerVu,https://www.lyngsat.com/providers/us/Hallmark.html
4030 Vtp 17North America C0,DVB-S124007/8,,Hallmark,,,,7.2,PowerVu,P Cayer201223,4030 V,tp 17,0,PowerVu,https://www.lyngsat.com/providers/us/Hallmark.html
4048 Vtp 17North America C0,DVB-S28PSK158005/6,,Hallmark,,1-201,,9.4,PowerVu,ML231119,4048 V,tp 17,0,PowerVu,https://www.lyngsat.com/providers/us/Hallmark.html
4048 Vtp 17North America C0,DVB-S28PSK158005/6,,Hallmark,,1-201,,9.4,PowerVu,ML231119,4048 V,tp 17,0,PowerVu,https://www.lyngsat.com/providers/us/Hallmark.html
4030 Vtp 17North America C0,DVB-S124007/8,11*,Hallmark Channel East,,MPEG-2/SD,1260,1220 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,
4048 Vtp 17North America C0,DVB-S28PSK158005/6,201,Hallmark Channel East,,MPEG-4/HD,111,100 Eng,PowerVu,,4048 V,tp 17,0,PowerVu,
4030 Vtp 17North America C0,DVB-S124007/8,21*,Hallmark Channel West,,MPEG-2/SD,1160,1120 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,
4048 Vtp 17North America C0,DVB-S28PSK158005/6,202,Hallmark Channel West,,MPEG-4/HD,211,200 Eng,PowerVu,,4048 V,tp 17,0,PowerVu,
4030 Vtp 17North America C0,DVB-S124007/8,31*,Hallmark Movies & Mysteries East,,MPEG-2/SD,1360,1320 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,
4048 Vtp 17North America C0,DVB-S28PSK158005/6,203,Hallmark Movies & Mysteries East,,MPEG-4/HD,311,300 Eng,PowerVu,,4048 V,tp 17,0,PowerVu,
4030 Vtp 17North America C0,DVB-S124007/8,41*,Hallmark Movies & Mysteries West,,MPEG-2/SD,1460,1420 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,
4048 Vtp 17North America C0,DVB-S28PSK158005/6,204,Hallmark Movies & Mysteries West,,MPEG-4/HD,411,400 Eng,PowerVu,,4048 V,tp 17,0,PowerVu,
4030 Vtp 17North America C0,DVB-S124007/8,151,Game Show Network East,,MPEG-2/SD,1560,1530 Eng,PowerVu,,4030 V,tp 17,0,PowerVu,
4048 Vtp 17North America C0,DVB-S28PSK158005/6,205,Hallmark Drama,,MPEG-4/HD,511,500 Eng,PowerVu,,4048 V,tp 17,0,PowerVu,
4048 Vtp 17North America C0,DVB-S28PSK158005/6,211,MavTV,,MPEG-4/HD,1111,.100 Eng,PowerVu,,4048 V,tp 17,0,PowerVu,
4048 Vtp 17North America C0,DVB-S28PSK158005/6,212,Gol TV,,MPEG-4/HD,1211,1200 Eng,PowerVu,,4048 V,tp 17,0,PowerVu,
4060 Htp 18North America C0,DVB-S28PSK300005/6,,Paramount Domestic Media Networks HD Plex 4,,,,9.4,PowerVu,Mike 4230329,4060 H,tp 18,0,PowerVu,https://www.lyngsat.com/providers/us/Paramount-Domestic-Media-Networks-HD-Plex-4.html
4060 Htp 18North America C0,DVB-S28PSK300005/6,301,MGM+ East,,MPEG-4/HD,110,100 Eng,PowerVu,,4060 H,tp 18,0,PowerVu,
4060 Htp 18North America C0,DVB-S28PSK300005/6,351,MGM+ East,,MPEG-4/SD,710,700 Eng,PowerVu,,4060 H,tp 18,0,PowerVu,
4060 Htp 18North America C0,DVB-S28PSK300005/6,302,MGM+ West,,MPEG-4/HD,210,200 Eng,PowerVu,,4060 H,tp 18,0,PowerVu,
4060 Htp 18North America C0,DVB-S28PSK300005/6,352,MGM+ West,,MPEG-4/SD,810,800 Eng,PowerVu,,4060 H,tp 18,0,PowerVu,
4060 Htp 18North America C0,DVB-S28PSK300005/6,303,MGM+ Hits,,MPEG-4/HD,310,300 Eng,PowerVu,,4060 H,tp 18,0,PowerVu,
4060 Htp 18North America C0,DVB-S28PSK300005/6,354,MGM+ Hits,,MPEG-4/SD,1010,1000 Eng,PowerVu,,4060 H,tp 18,0,PowerVu,
4060 Htp 18North America C0,DVB-S28PSK300005/6,304,MGM+ Marquee,,MPEG-4/HD,410,400 Eng,PowerVu,,4060 H,tp 18,0,PowerVu,
4060 Htp 18North America C0,DVB-S28PSK300005/6,305,MGM+ Drive-In,,MPEG-4/HD,510,500 Eng,PowerVu,,4060 H,tp 18,0,PowerVu,
4060 Htp 18North America C0,DVB-S28PSK300005/6,353,MGM+ Drive-In,,MPEG-4/SD,910,900 Eng,PowerVu,,4060 H,tp 18,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,,,,,9.4,PowerVu,Mike 4181226,4080 V,tp 19,0,PowerVu,
4180 Htp 24North America C0,DVB-S300005/6,,,,?-1,,6.5,,P OmiotekML240323,4180 H,tp 24,0,,
12000 Vtp 15North America Ku0,DVB-S200001/2,,,,,,2.7,,Cyberham240330,12000 V,tp 15,0,,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,BET East,,MPEG-4/HD,501,110 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,BET West,,MPEG-4/HD,502,210 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,BET Canada,,MPEG-4/HD,503,310 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,BET Caribbean,,MPEG-4/SD,505,510 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,BET Her Caribbean,,MPEG-4/SD,506,610 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,BET Gospel,,MPEG-4/SD,507,710 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,BET Jams,,MPEG-4/SD,509,910 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,BET Soul,,MPEG-4/SD,510,1010 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,BET Hip-Hop,,MPEG-4/SD,511,1110 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,MTV Classic East,,MPEG-4/SD,513,1310 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,MTV Tr3s West,,MPEG-4/SD,514,1410 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,CMT Music,,MPEG-4/SD,515,1510 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,MTV Tr3s East,,MPEG-4/SD,517,1710 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4080 Vtp 19North America C0,DVB-S28PSK300005/6,,MTV Classic West,,MPEG-4/SD,518,1810 Eng,PowerVu,,4080 V,tp 19,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,,Paramount Domestic Media Networks HD Plex 2,,?-360,,9.4,PowerVu,D MacDonald220601,4100 H,tp 20,0,PowerVu,https://www.lyngsat.com/providers/us/Paramount-Domestic-Media-Networks-HD-Plex-2.html
4100 Htp 20North America C0,DVB-S28PSK300005/6,201,CMT East,,MPEG-4/HD,111,100 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,202,MTV East,,MPEG-4/HD,211,200 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,203,Nickelodeon West,,MPEG-4/HD,311,300 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,204,VH1 West,,MPEG-4/HD,411,400 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,205,MTV Live USA,,MPEG-4/HD,511,500 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,206,Paramount Network East,,MPEG-4/HD,611,600 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,207,Comedy Central West,,MPEG-4/HD,711,700 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,208,MTV 00s,,MPEG-4/HD,811,800 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,209,Paramount Network Caribbean,,MPEG-4/HD,911,900 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,210,Comedy Central Caribbean,,MPEG-4/HD,1011,1000 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
4100 Htp 20North America C0,DVB-S28PSK300005/6,211,Logo East,,MPEG-4/HD,1111,1100 Eng,PowerVu,,4100 H,tp 20,0,PowerVu,
