Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
4690 VBeam 5,DVB-S28PSK150002/3,228,Sony Sports Ten 2,,MPEG-4/HD,4590,4591 Eng,Videoguard,,4690 V,,,Videoguard,
4690 VBeam 5,DVB-S28PSK150002/3,229,Sony Sports Ten 3,,MPEG-4/HD,3910,3911 Hin,Videoguard,,4690 V,,,Videoguard,
4690 VBeam 5,DVB-S28PSK150002/3,230,Sony Sports Ten 5,,MPEG-4/HD,3920,3921 Eng,Videoguard,,4690 V,,,Videoguard,
4690 VBeam 5,DVB-S28PSK150002/3,231,Sony Max 2,,MPEG-4/SD,3930,3931 Hin,Videoguard,,4690 V,,,Videoguard,
4690 VBeam 5,DVB-S28PSK150002/3,232,Sony Wah,,MPEG-4/SD,3940,3941 Hin,Videoguard,,4690 V,,,Videoguard,
4712 VBeam 5,DVB-S28PSK100002/3,,Zee Network,,,,6.6,Conax,Robiul230604,4712 V,,,Conax,https://www.lyngsat.com/providers/in/Zee-Network.html
4712 VBeam 5,DVB-S28PSK100002/3,23014,Zee Bangla Cinema International,,MPEG-4/SD,3742,3743 Ben,Conax,,4712 V,,,Conax,
4712 VBeam 5,DVB-S28PSK100002/3,23015,Zee Bangla International,,MPEG-4/SD,3752,3753 Ben,Conax,,4712 V,,,Conax,
4720 HBeam 5,DVB-S28PSK300003/4,202,SA TV,,MPEG-4/HD,820,4352 Ben,,,4720 H,,,,
4720 HBeam 5,DVB-S28PSK300003/4,203,Asian TV,,MPEG-4/HD,810,710 Ben,,,4720 H,,,,
4720 HBeam 5,DVB-S28PSK300003/4,206,Bijoy TV,,MPEG-4/HD,814,714 Ben,,,4720 H,,,,
4720 HBeam 5,DVB-S28PSK300003/4,207,Boishakhi TV,,MPEG-4/HD,815,915 Ben,,,4720 H,,,,
4720 HBeam 5,DVB-S28PSK300003/4,211,RTV (Bangladesh),,MPEG-4/HD,819,719 Ben,,,4720 H,,,,
4780 VBeam 5,DVB-S28PSK300002/3,220,Sony Max Asia,,MPEG-4/HD,4510,4511 Hin,Videoguard,,4780 V,,,Videoguard,
4780 VBeam 5,DVB-S28PSK300002/3,221,Sony Sports Ten 1,,MPEG-4/HD,4520,4521 Eng,Videoguard,,4780 V,,,Videoguard,
4780 VBeam 5,DVB-S28PSK300002/3,222,SET Asia,,MPEG-4/HD,4530,4531 Hin,Videoguard,,4780 V,,,Videoguard,
4780 VBeam 5,DVB-S28PSK300002/3,223,Sony Yay!,,MPEG-4/SD,4540,4541 Ben4545 Hin,Videoguard,,4780 V,,,Videoguard,
4780 VBeam 5,DVB-S28PSK300002/3,224,Sony Pix,,MPEG-4/HD,4550,4551 Eng,Videoguard,,4780 V,,,Videoguard,
4780 VBeam 5,DVB-S28PSK300002/3,225,Sony SAB Asia,,MPEG-4/HD,4560,4561 Hin,Videoguard,,4780 V,,,Videoguard,
4780 VBeam 5,DVB-S28PSK300002/3,226,Sony BBC Earth,,MPEG-4/HD,4570,4571 Eng,Videoguard,,4780 V,,,Videoguard,
10725 VBeam 1,DVB-S28PSK300002/3,,Akash DTH,,,,6.6,Irdeto,V Beliaev221127,10725 V,,,Irdeto,
10805 VBeam 1,DVB-S28PSK300002/3,,Akash DTH,,,,6.6,Irdeto,V Beliaev221127,10805 V,,,Irdeto,
10845 VBeam 1,DVB-S28PSK300002/3,,Akash DTH,,,,6.6,Irdeto,V Beliaev221127,10845 V,,,Irdeto,
10885 VBeam 1,DVB-S28PSK300002/3,,Akash DTH,,,,6.6,Irdeto,V Beliaev221127,10885 V,,,Irdeto,
10925 HBeam 1,DVB-S28PSK80004/5,,Akash DTH,,,,,Irdeto,Robiul220831,10925 H,,,Irdeto,
10925 VBeam 1,DVB-S28PSK80004/5,,Akash DTH,,,,,Irdeto,V Beliaev221128,10925 V,,,Irdeto,
11265 VBeam 1,DVB-S28PSK300002/3,,Akash DTH,,,,6.6,Irdeto,V Beliaev221127,11265 V,,,Irdeto,
10845 VBeam 1,DVB-S28PSK300002/3,1199,Akash Plus promo,,MPEG-4/HD,101,102 Ben,,,10845 V,,,,
