Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
10972 Vtp B2Transalpine0,DVB-S28PSK299502/3,,Fransat,,1375-20600,,6.6,Viaccess,N Stanislav221126,10972 V,tp B2,0,Viaccess,
11054 Vtp B6Transalpine0,DVB-S28PSK299502/3,,Fransat,,1375-20500,,6.6,Viaccess,N Stanislav221022,11054 V,tp B6,0,Viaccess,
11096 Vtp B8Transalpine0,DVB-S28PSK299503/4,,Fransat,,1375-20400,,7.9,Viaccess,N Schlammer210626,11096 V,tp B8,0,Viaccess,
11471 Vtp D2Transalpine0,DVB-S28PSK299503/4,,Fransat,,1375-20100,,7.9,Viaccess,D de Jong230104,11471 V,tp D2,0,Viaccess,
11554 Vtp D6Transalpine0,DVB-S28PSK299503/4,,Fransat,,1375-20300,,7.9,Viaccess,M Al-Taie231023,11554 V,tp D6,0,Viaccess,
11679 Vtp D12Transalpine0,DVB-S28PSK299502/3,,Fransat,,1375-20800,,6.6,Viaccess,M Al-Taie220706,11679 V,tp D12,0,Viaccess,
12522 Vtp F2Transalpine0,DVB-S28PSK299502/3,,Fransat,,1375-20700,,6.6,Viaccess,EnoSat231207,12522 V,tp F2,0,Viaccess,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,,RAI mux MR 1,,8572-113,,6.6,,D de Jong230924,11013 V,tp B4,0,,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101,Rai 1,,MPEG-4/HD,201,300 Ita 501 Qaa,,,11013 V,tp B4,0,,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451,Rai 1,,MPEG-4/HD,201,300 Ita 501 Qaa,,,11013 V,tp B4,0,,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 5,1151,Rai 1,,MPEG-4/HD,201,300 Ita 501 Qaa,,,11013 V,tp B4,0,,
11016 Htp B3Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1301,Rai 1,,MPEG-4/HD,201,301 Ita 501 Qaa,,,11016 H,tp B3,0,,
11016 Htp B3Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 4,1551,Rai 1,,MPEG-4/HD,201,301 Ita 501 Qaa,,,11016 H,tp B3,0,,
11637 Vtp D10Transalpine0,DVB-S28PSK352962/3PLSGold 131070MultistreamStream 7,1201,Rai 1,,MPEG-4/HD,201,301 Ita 501 Qaa,,,11637 V,tp D10,0,,
11637 Vtp D10Transalpine0,DVB-S28PSK352962/3PLSGold 131070MultistreamStream 8,1501,Rai 1,,MPEG-4/HD,201,301 Ita 501 Qaa,,,11637 V,tp D10,0,,
11637 Vtp D10Transalpine0,DVB-S28PSK352962/3PLSGold 131070MultistreamStream 10,1601,Rai 1,,MPEG-4/HD,201,301 Ita 501 Qaa,,,11637 V,tp D10,0,,
12606 Vtp F6Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 6,1401,Rai 1,,MPEG-4/HD,201,301 Ita 501 Qaa,,,12606 V,tp F6,0,,
12627 Htp F5Transalpine0,DVB-S28PSK352952/3PLSGold 131070MultistreamStream 1,1351,Rai 1,,MPEG-4/HD,201,301 Ita 501 Qaa,,,12627 H,tp F5,0,,
12627 Htp F5Transalpine0,DVB-S28PSK352952/3PLSGold 131070MultistreamStream 3,1251,Rai 1,,MPEG-4/HD,201,301 Ita 501 Qaa,,,12627 H,tp F5,0,,
12627 Htp F5Transalpine0,DVB-S28PSK352952/3PLSGold 131070MultistreamStream 5,1401,Rai 1,,MPEG-4/HD,201,301 Ita 501 Qaa,,,12627 H,tp F5,0,,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1102,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,11013 V,tp B4,0,,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1452,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,11013 V,tp B4,0,,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 5,1152,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,11013 V,tp B4,0,,
11016 Htp B3Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1302,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,11016 H,tp B3,0,,
11016 Htp B3Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 4,1552,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,11016 H,tp B3,0,,
11637 Vtp D10Transalpine0,DVB-S28PSK352962/3PLSGold 131070MultistreamStream 7,1202,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,11637 V,tp D10,0,,
11637 Vtp D10Transalpine0,DVB-S28PSK352962/3PLSGold 131070MultistreamStream 8,1502,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,11637 V,tp D10,0,,
11637 Vtp D10Transalpine0,DVB-S28PSK352962/3PLSGold 131070MultistreamStream 10,1602,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,11637 V,tp D10,0,,
12606 Vtp F6Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 6,1402,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,12606 V,tp F6,0,,
12627 Htp F5Transalpine0,DVB-S28PSK352952/3PLSGold 131070MultistreamStream 1,1352,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,12627 H,tp F5,0,,
12627 Htp F5Transalpine0,DVB-S28PSK352952/3PLSGold 131070MultistreamStream 3,1252,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,12627 H,tp F5,0,,
12627 Htp F5Transalpine0,DVB-S28PSK352952/3PLSGold 131070MultistreamStream 5,1402,Rai 2,,MPEG-4/HD,202,302 Ita 502 Qaa,,,12627 H,tp F5,0,,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1103,Rai News 24,,MPEG-4/SD,203,303 Ita,,,11013 V,tp B4,0,,
