Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
11488 Vtp 65Spot 1,DVB-S28PSK37502/3,,(feeds),,,,,,Jamie A230505,11488 V,tp 65,,,
11492 Vtp 65Spot 1,DVB-S28PSK49363/4,,(feeds),,,,,,Roli230909,11492 V,tp 65,,,
11498 Vtp 65Spot 1,DVB-S28PSK49363/4,,(feeds),,,,,,Roli230909,11498 V,tp 65,,,
11507 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie A231122,11507 V,tp 65,,,
11511 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie A231122,11511 V,tp 65,,,
11515 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie A231122,11515 V,tp 65,,,
11529 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Roli210507,11529 V,tp 65,,,
11536 Vtp 65Spot 1,DVB-S67503/4,,(feeds),,,,,,Roli220529,11536 V,tp 65,,,
11542 Vtp 65Spot 1,DVB-S28PSK45003/4,,(feeds),,,,,,Jamie A200131,11542 V,tp 65,,,
11553 Vtp 65Spot 1,DVB-S2X8PSK71202/3,,(feeds),,,,,,Jamie A210125,11553 V,tp 65,,,
11559 Vtp 65Spot 1,DVB-S28PSK32003/4,,(feeds),,,,,,Jamie A211102,11559 V,tp 65,,,
11563 Vtp 65Spot 1,DVB-S28PSK32003/4,,(feeds),,,,,,Jamie A211102,11563 V,tp 65,,,
11574 Vtp 69Spot 1,DVB-S2QPSK66003/5,,(feeds),,,,,,Roli231029,11574 V,tp 69,,,
11584 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy190414,11584 V,tp 69,,,
11602 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy230715,11602 V,tp 69,,,
11613 Vtp 69Spot 1,DVB-S28PSK72003/4,,(feeds),,,,,,Roli220424,11613 V,tp 69,,,
11627 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy220310,11627 V,tp 69,,,
11646 Vtp 69Spot 1,DVB-S296003/4,,(feeds),,,,,,Stanley_cassidy160911,11646 V,tp 69,,,
11686 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy160911,11686 V,tp 69,,,
11691 Htp 79Spot 2,DVB-S28PSK12005/6,,(feeds),,,,,,N Stanislav210920,11691 H,tp 79,,,
12509 Vtp 310XSpot 3,DVB-S216APSK26004/5,,(feeds),,,,,,Jamie A230209,12509 V,tp 310X,,,
12603 Htp 311LSpot 3,DVB-S28PSK92303/4,,(feeds),,,,,,Roli230423,12603 H,tp 311L,,,
12611 Htp 311LSpot 3,DVB-S61113/4,,(feeds),,,,,,RoliStanley_cassidy240310,12611 H,tp 311L,,,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1038,(feeds),,,1238,1338,PowerVu,,12643 V,tp 311XU,0,PowerVu,
12646 Htp 311USpot 3,DVB-S28PSK72003/4,,(feeds),,,,,,Roli240229,12646 H,tp 311U,,,
12742 Vtp 312XUSpot 3,DVB-S242002/3,,(feeds),,,,,,Stanley_cassidyM SixxRoli220102,12742 V,tp 312XU,,,
3977 Ltp 104SE zone0,DVB-S177773/4,65,NBC 2,,MPEG-2/SD,83,84 Eng,Tongfang,,3977 L,tp 104,0,Tongfang,
3977 Ltp 104SE zone0,DVB-S177773/4,66,NBC 3,,MPEG-2/SD,85,86 Eng,Tongfang,,3977 L,tp 104,0,Tongfang,
3977 Ltp 104SE zone0,DVB-S177773/4,,National FM,,,,36 Eng,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Funkhaus Namibia,,,,37 Ger,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Kati FM,,,,37,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Omurari FM,,,,38,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Kaisames FM,,,,38,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,TYS FM,,,,39,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,99 FM (Namibia),,,,40 Eng,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Nova 103.5,,,,40 Eng,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Kanaal 7,,,,41 Afr,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Omulunga Radio,,,,41,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Energy 100 FM,,,,43 Eng,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Wato FM,,,,44,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Wato FM,,,,67,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Nwanyi FM,,,,44,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Kosmos 94.1,,,,45 Afr,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Fresh FM (Namibia),,,,55 Eng,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Hartklop FM,,,,58 Afr,,,3977 L,tp 104,0,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Hitradio Namibia,,,,85 Ger,,,3977 L,tp 104,0,,
10958 Htp 71Spot 250.9-53.9,DVB-S10001/2,2,New Testament Baptist Radio,,?-?,,2.7 256 Ara,,N Stanislav220611,10958 H,tp 71,50.9-53.9,,
11118 HSpot 250.9-53.9,DVB-S2QPSK10001/2,261,New Life Radio,,0-1,,1.0 2.9 Ara,,EnoSat230110,11118 H,,50.9-53.9,,
11688 Htp 79Spot 250.9-53.9,,,,,,,,,N Stanislav240323,11688 H,tp 79,50.9-53.9,,
12687 Vtp 312XLSpot 30,DVB-S2QPSK288003/5,,,,10-12,,2.2,,EnoSat240330,12687 V,tp 312XL,0,,
12520 Vtp 310XSpot 3,DVB-S28PSK41503/4,,(Digi feeds),,,,,,Roli231208,12520 V,tp 310X,,,
12526 Vtp 310XSpot 3,DVB-S28PSK66603/4,,(Digi feeds),,,,,,Jamie A230209,12526 V,tp 310X,,,
12533 Vtp 310XSpot 3,DVB-S28PSK57003/4,,(Digi feeds),,,,,,Roli240316,12533 V,tp 310X,,,
12540 Vtp 310XSpot 3,DVB-S28PSK57003/4,,(Digi feeds),,,,,,Roli240316,12540 V,tp 310X,,,
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2808,,2.2,ConaxCryptoworksIrdetoNagravision,V HrubecM Al-Taie240229,12527 H,tp 310L,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2808,,2.2,ConaxCryptoworksIrdetoNagravision,V HrubecM Al-Taie240229,12527 H,tp 310L,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2808,,2.2,ConaxCryptoworksIrdetoNagravision,V HrubecM Al-Taie240229,12527 H,tp 310L,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2810,,2.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie240222,12563 V,tp 310X,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2810,,2.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie240222,12563 V,tp 310X,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2810,,2.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie240222,12563 V,tp 310X,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2811,,2.2,ConaxCryptoworksIrdetoNagravision,A Bapat240119,12607 V,tp 311XL,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2811,,2.2,ConaxCryptoworksIrdetoNagravision,A Bapat240119,12607 V,tp 311XL,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2811,,2.2,ConaxCryptoworksIrdetoNagravision,A Bapat240119,12607 V,tp 311XL,0,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8011,Film + Czechia,,MPEG-4/SD,1102,1103 Cze,ConaxCryptoworksIrdetoNagravision,,12527 H,tp 310L,0,"Conax,Cryptoworks,Irdeto,Nagravision",
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8012,Nova Sport 5,,MPEG-4/HD,1202,1203 Cze1204 Qaa,Nagravision,,12527 H,tp 310L,0,Nagravision,
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8013,Spektrum,,MPEG-4/HD,1302,1303 Cze1304 Hun,ConaxCryptoworksIrdetoNagravision,,12527 H,tp 310L,0,"Conax,Cryptoworks,Irdeto,Nagravision",
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8014,AMC Cesko,,MPEG-4/HD,1402,1403 Cze1404 Eng,ConaxCryptoworksIrdetoNagravision,,12527 H,tp 310L,0,"Conax,Cryptoworks,Irdeto,Nagravision",
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8015,Nova Sport 6,,MPEG-4/HD,1502,1503 Cze1504 Qaa,Nagravision,,12527 H,tp 310L,0,Nagravision,
12563 Htp 310USpot 30,DVB-S2QPSK288003/5,,{},,,,2.2,,EnoSatM Al-Taie240330,12563 H,tp 310U,0,,
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10011,CNN Prima News,,MPEG-4/HD,1102,1103 Cze,Nagravision,,12563 V,tp 310X,0,Nagravision,
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10013,CS Film,,MPEG-4/SD,1302,1303 Cze1304 Qaa,Nagravision,,12563 V,tp 310X,0,Nagravision,
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10013,CS Horror (00-06),,MPEG-4/SD,1302,1303 Cze1304 Qaa,Nagravision,,12563 V,tp 310X,0,Nagravision,
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10014,CT Décku (06-20),,MPEG-4/HD,1402,1403 Cze1404 Qaa,Nagravision,,12563 V,tp 310X,0,Nagravision,
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10014,CT art (20-06),,MPEG-4/HD,1402,1403 Cze1404 Qaa,Nagravision,,12563 V,tp 310X,0,Nagravision,
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10015,Joj 24,,MPEG-4/HD,1502,1503 Slo,ConaxCryptoworksIrdetoNagravision,,12563 V,tp 310X,0,"Conax,Cryptoworks,Irdeto,Nagravision",
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10016,Nova Lady,,MPEG-4/SD,1602,1603 Cze,Nagravision,,12563 V,tp 310X,0,Nagravision,
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10017,RTVS Sport,,MPEG-4/HD,1702,1703 Slo,ConaxCryptoworksIrdetoNagravision,,12563 V,tp 310X,0,"Conax,Cryptoworks,Irdeto,Nagravision",
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10018,TV Seznam,,MPEG-4/SD,1802,1803 Cze,Nagravision,,12563 V,tp 310X,0,Nagravision,
12563 Vtp 310XSpot 30,DVB-S2QPSK288003/5,10019,TV Barrandov,,MPEG-4/SD,1902,1903 Cze,ConaxCryptoworksIrdetoNagravision,,12563 V,tp 310X,0,"Conax,Cryptoworks,Irdeto,Nagravision",
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11011,Auto Motor und Sport,,MPEG-4/SD,1102,1103 Cze1104 Hun,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11012,Travelxp HD Europe,,MPEG-4/SD,1202,1203 Cze1204 Qaa,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11013,CNN International Europe,,MPEG-4/SD,1302,1303 Eng,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11014,Canal + Sport Slovakia,,MPEG-4/HD,1402,1403 Slo,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11015,TV 2 Klub,,MPEG-4/SD,1502,1503 Hun,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12723 Vtp 312XUSpot 30,DVB-S266672/3,17912,TV 2 Klub,,MPEG-2/SD,2112,3112 Hun,ConaxNagravision,,12723 V,tp 312XU,0,"Conax,Nagravision",
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11016,FilmBox Extra HD Czechia & Hungary,,MPEG-4/HD,1602,1603 Cze1604 Eng1605 Hun,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11017,FilmBox Family,,MPEG-4/SD,1702,17.3 Cze1704 Eng1705 Hun,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11018,Premier Sport 4,,MPEG-4/HD,1802,1803 Slo,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11019,Canal + Action Slovakia,,MPEG-4/HD,1902,1903 Cze,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11020,Lala TV,,MPEG-4/SD,2002,2003 Slo2004 Cze,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11021,ATV (Hungary),,MPEG-4/SD,2102,2103 Hun,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11022,Ócko,,MPEG-4/SD,2202,2203 Cze,ConaxCryptoworksIrdetoNagravision,,12607 V,tp 311XL,0,"Conax,Cryptoworks,Irdeto,Nagravision",
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11023,Paramount Network Czechia,,MPEG-4/SD,2302,2303 Cze,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12607 Vtp 311XLSpot 30,DVB-S2QPSK288003/5,11025,Super TV 2,,MPEG-4/SD,2502,2503 Hun,Nagravision,,12607 V,tp 311XL,0,Nagravision,
12723 Vtp 312XUSpot 30,DVB-S266672/3,17902,Super TV 2,,MPEG-2/SD,2102,3102 Hun,Conax,,12723 V,tp 312XU,0,Conax,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,,TV5Monde,,2-1305,,7.9,,M Al-Taie240325,12643 V,tp 311XU,0,,https://www.lyngsat.com/providers/fr/TV5Monde.html
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1021,TV5Monde Afrique,,MPEG-4/HD,1221,1321 Fre,PowerVu,,12643 V,tp 311XU,0,PowerVu,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1040,TV5Monde Afrique,,MPEG-2/SD,1240,1340 Fre,PowerVu,,12643 V,tp 311XU,0,PowerVu,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1031,Tivi5Monde,,MPEG-4/HD,1231,1331 Fre,PowerVu,,12643 V,tp 311XU,0,PowerVu,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1039,Tivi5Monde,,MPEG-2/SD,1239,1339 Fre,PowerVu,,12643 V,tp 311XU,0,PowerVu,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1041,TV5Monde Europe,,MPEG-2/SD,1241,1341 Fre,,,12643 V,tp 311XU,0,,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1042,TV5Monde Europe,,MPEG-4/HD,1242,1342 Fre,,,12643 V,tp 311XU,0,,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1043,TV5Monde France Belgique Suisse Monaco,,MPEG-4/HD,1243,1343 Fre,,,12643 V,tp 311XU,0,,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1044,TV5Monde Maghreb-Orient,,MPEG-4/HD,1244,1344 Fre,PowerVu,,12643 V,tp 311XU,0,PowerVu,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1045,TV5Monde Pacifique,,MPEG-4/SD,1245,1345 Fre,PowerVu,,12643 V,tp 311XU,0,PowerVu,
12643 Vtp 311XUSpot 30,DVB-S28PSK288003/4,1046,TV5Monde Style,,MPEG-4/HD,1246,1346 Fre,PowerVu,,12643 V,tp 311XU,0,PowerVu,
12687 Htp 312LSpot 30,DVB-S275003/4,,Digi România,,1-1,,5.5,ConaxNagravision,F Dibba230824,12687 H,tp 312L,0,"Conax,Nagravision",
12723 Htp 312USpot 30,DVB-S275003/4,,Digi România,,1-2,,5.5,Nagravision,F Dibba230922,12723 H,tp 312U,0,Nagravision,
12687 Htp 312LSpot 30,DVB-S275003/4,1011,U TV (Romania),,MPEG-2/SD,511,664 Rum,,,12687 H,tp 312L,0,,
12687 Htp 312LSpot 30,DVB-S275003/4,2680,Mária Rádió Erdély,,,,779 Hun,,,12687 H,tp 312L,0,,
12687 Htp 312LSpot 30,DVB-S275003/4,3480,Rádió GaGa,,,,4044,,,12687 H,tp 312L,0,,
12687 Htp 312LSpot 30,DVB-S275003/4,3670,Radio Maria Romania,,,,4073 Rum,,,12687 H,tp 312L,0,,
12687 Vtp 312XLSpot 30,DVB-S2QPSK288003/5,104,NASA TV UHD,,HEVC/UHD,4161,4164 Eng4165 Eng,,,12687 V,tp 312XL,0,,
12687 Vtp 312XLSpot 30,DVB-S2QPSK288003/5,111,History HD Europe,,MPEG-4/HD,1101,1102 Eng1103 Rus1104 Cze1105 Hun1106 Tur,,new,12687 V,tp 312XL,0,,
12687 Vtp 312XLSpot 30,DVB-S2QPSK288003/5,112,History 2 Europe,,MPEG-4/HD,1201,1202 Eng1203 Cze1204 Rus,Conax,new,12687 V,tp 312XL,0,Conax,
12723 Htp 312USpot 30,DVB-S275003/4,2516,One World Radio,,,,782 Rum,,,12723 H,tp 312U,0,,
12723 Htp 312USpot 30,DVB-S275003/4,2650,Sport Total FM,,,,595 Rum,,,12723 H,tp 312U,0,,
12723 Htp 312USpot 30,DVB-S275003/4,3490,Virgin Radio Romania,,,,4040 Rum,,,12723 H,tp 312U,0,,
12723 Vtp 312XUSpot 30,DVB-S266672/3,,TV 2 (Hungary),,46300-1790,,4.4,ConaxNagravision,M Al-Taie220111,12723 V,tp 312XU,0,"Conax,Nagravision",https://www.lyngsat.com/providers/hu/TV-2.html
12723 Vtp 312XUSpot 30,DVB-S266672/3,17901,TV 2 (Hungary),,MPEG-2/SD,2101,3101 Hun,Conax,,12723 V,tp 312XU,0,Conax,https://www.lyngsat.com/providers/hu/TV-2.html
12723 Vtp 312XUSpot 30,DVB-S266672/3,17903,Mozi +,,MPEG-2/SD,2103,3103 Hun,Conax,,12723 V,tp 312XU,0,Conax,
12723 Vtp 312XUSpot 30,DVB-S266672/3,17904,Prime (Hungary),,MPEG-2/SD,2104,3104 Hun,Conax,,12723 V,tp 312XU,0,Conax,
12723 Vtp 312XUSpot 30,DVB-S266672/3,17905,TV 2 Comedy,,MPEG-2/SD,2105,3105 Hun,Conax,,12723 V,tp 312XU,0,Conax,
12723 Vtp 312XUSpot 30,DVB-S266672/3,17906,TV 2 Séf,,MPEG-2/SD,2106,3106 Hun,Conax,,12723 V,tp 312XU,0,Conax,
12723 Vtp 312XUSpot 30,DVB-S266672/3,17907,TV 2 Kids,,MPEG-2/SD,2107,3107 Hun,Conax,,12723 V,tp 312XU,0,Conax,
12723 Vtp 312XUSpot 30,DVB-S266672/3,17908,Moziverzum,,MPEG-2/SD,2108,3108 Hun,ConaxNagravision,,12723 V,tp 312XU,0,"Conax,Nagravision",
12723 Vtp 312XUSpot 30,DVB-S266672/3,17909,Jocky TV,,MPEG-2/SD,2109,3109 Hun,ConaxNagravision,,12723 V,tp 312XU,0,"Conax,Nagravision",
12723 Vtp 312XUSpot 30,DVB-S266672/3,17910,Spíler TV 1,,MPEG-2/SD,2110,3110 Hun,Conax,,12723 V,tp 312XU,0,Conax,
12723 Vtp 312XUSpot 30,DVB-S266672/3,17911,Spíler TV 2,,MPEG-2/SD,2111,3111 Hun,Conax,,12723 V,tp 312XU,0,Conax,
12723 Vtp 312XUSpot 30,DVB-S266672/3,17913,Zenebutik,,MPEG-2/SD,2113,3113 Hun,ConaxNagravision,,12723 V,tp 312XU,0,"Conax,Nagravision",
12723 Vtp 312XUSpot 30,DVB-S266672/3,17914,Izaura TV,,MPEG-2/SD,2114,3114 Hun,ConaxNagravision,,12723 V,tp 312XU,0,"Conax,Nagravision",
