Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
11727 Vtp E1Wide44-45,DVB-S28PSK300003/4,,A1 Telekom Austria,,158-50010,,7.9,ConaxViaccess,EnoSat230219,11727 V,tp E1,44-45,"Conax,Viaccess",https://www.lyngsat.com/providers/at/A1-Telekom-Austria.html
11727 Vtp E1Wide44-45,DVB-S28PSK300003/4,867,Museum TV International,,MPEG-4/HD,7701,7702 Eng7703 Fre7704 Rus,Conax,,11727 V,tp E1,44-45,Conax,
11727 Vtp E1Wide44-45,DVB-S28PSK300003/4,868,The Israeli Network,,MPEG-4/SD,7801,7802 Heb,Viaccess,,11727 V,tp E1,44-45,Viaccess,
11727 Vtp E1Wide44-45,DVB-S28PSK300003/4,869,MyZen TV,,MPEG-4/HD,7901,7902 Eng7903 Fre7904 Rus7905 Spa7906 Qaa7907 Tur,Conax,,11727 V,tp E1,44-45,Conax,
11727 Vtp E1Wide44-45,DVB-S28PSK300003/4,866,TRT Tamil Olli,,,,7602 Tam,,,11727 V,tp E1,44-45,,
11759 Vtp E3Wide44-45,DVB-S143245/6,,Televisa Networks,,1234-1,,6.5,Viaccess,M Al-Taie220330,11759 V,tp E3,44-45,Viaccess,https://www.lyngsat.com/providers/mx/Televisa-Networks.html
11759 Vtp E3Wide44-45,DVB-S143245/6,1,Distrito Comedia,,MPEG-2/SD,4112,4113 Spa4114 Qaa,Viaccess,,11759 V,tp E3,44-45,Viaccess,
11759 Vtp E3Wide44-45,DVB-S143245/6,2,Telehit Música,,MPEG-2/SD,4128,4129 Spa4130 Qaa,Viaccess,,11759 V,tp E3,44-45,Viaccess,
11759 Vtp E3Wide44-45,DVB-S143245/6,3,TeleHit,,MPEG-2/SD,4144,4145 Spa4146 Qaa,Viaccess,,11759 V,tp E3,44-45,Viaccess,
11759 Vtp E3Wide44-45,DVB-S143245/6,4,De Película Europa/Australia,,MPEG-2/SD,4160,4161 Spa4162 Qaa,Viaccess,,11759 V,tp E3,44-45,Viaccess,
11759 Vtp E3Wide44-45,DVB-S143245/6,5,Las Estrellas Europa,,MPEG-2/SD,4176,4177 Spa4178 Qaa,Viaccess,,11759 V,tp E3,44-45,Viaccess,
11759 Vtp E3Wide44-45,DVB-S143245/6,6,Tlnovelas Europa,,MPEG-2/SD,4192,4193 Spa4194 Qaa,Viaccess,,11759 V,tp E3,44-45,Viaccess,
11785 Htp E4Wide44-45,DVB-S28PSK275002/3,,M7 Deutschland,,156-5300,,6.6,ConaxNagravisionVideoguard,William-1T Viererbe200929,11785 H,tp E4,44-45,"Conax,Nagravision,Videoguard",
11861 Htp E8Wide44-45,DVB-S28PSK275002/3,,M7 Deutschland,,156-5700,,6.6,ConaxNagravisionVideoguard,D Shimoni210301,11861 H,tp E8,44-45,"Conax,Nagravision,Videoguard",
11977 Htp E14Wide44-45,DVB-S28PSK275002/3,,M7 Deutschland,,156-8500,,6.6,Conax,T Viererbe240307,11977 H,tp E14,44-45,Conax,
12015 Htp E16Wide44-45,DVB-S28PSK275002/3,,M7 Deutschland,,156-6500,,6.6,ConaxNagravisionVideoguard,F Dibba240301,12015 H,tp E16,44-45,"Conax,Nagravision,Videoguard",
12245 Htp GE4Germany Ge0,DVB-S28PSK275002/3,,M7 Deutschland,,156-7900,,6.6,ConaxNagravisionVideoguard,Z ViglidánT Viererbe200929,12245 H,tp GE4,0,"Conax,Nagravision,Videoguard",
11785 Htp E4Wide44-45,DVB-S28PSK275002/3,216,Comedy Central Deutschland,,MPEG-4/SD,2209,221. Ger2211 Eng,,,11785 H,tp E4,44-45,,
11804 Vtp E5Wide44-45,DVB-S28PSK275002/3,,American Forces Network,,18-101,,6.6,PowerVuVerimatrix,LexzieN SchlammerP Piotrowski200320,11804 V,tp E5,44-45,"PowerVu,Verimatrix",
11804 Vtp E5Wide44-45,DVB-S28PSK275002/3,401,[test card],,MPEG-2/SD,1760,1720,,,11804 V,tp E5,44-45,,
