Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
12545 Rtp 23Spot 70,DVB-S8PSK215002/3,,Dish USA,,4098-1523,,8.1,Nagravision,B Eckart140508,12545 R,tp 23,0,Nagravision,
12545 Rtp 23Spot 100,DVB-S8PSK215002/3,,Dish USA,,4098-1123,,8.1,Nagravision,B Eckart140529,12545 R,tp 23,0,Nagravision,
12545 Rtp 23Spot 120,DVB-S8PSK215002/3,,Dish USA,,4098-1073,,8.1,Nagravision,B Eckart131123,12545 R,tp 23,0,Nagravision,
12545 Rtp 23Spot 140,DVB-S8PSK215002/3,,Dish USA,,4098-1323,,8.1,Nagravision,B Eckart130919,12545 R,tp 23,0,Nagravision,
12545 Rtp 23Spot 160,DVB-S8PSK215003/4,,Dish USA,,4098-1353,,,Nagravision,B Eckart130204,12545 R,tp 23,0,Nagravision,
12545 Rtp 23Spot 170,DVB-S8PSK215003/4,,Dish USA,,4098-1373,,,Nagravision,B Eckart130623,12545 R,tp 23,0,Nagravision,
12545 Rtp 23Spot 230,DVB-S8PSK215003/4,,Dish USA,,4098-1053,,,Nagravision,B Eckart131123,12545 R,tp 23,0,Nagravision,
12559 Ltp 24Spot 20,DVB-S8PSK215003/4,,Dish USA,,4098-1024,,,Nagravision,A Flores181121,12559 L,tp 24,0,Nagravision,
12559 Ltp 24Spot 40,DVB-S8PSK215003/4,,Dish USA,,4098-1324,,,Nagravision,A Flores181121,12559 L,tp 24,0,Nagravision,
12559 Ltp 24Spot 50,DVB-S8PSK215003/4,,Dish USA,,4098-1524,,,Nagravision,R Mendoza200530,12559 L,tp 24,0,Nagravision,
12559 Ltp 24Spot 80,DVB-S8PSK215003/4,,Dish USA,,4098-1484,,,Nagravision,B Eckart141208,12559 L,tp 24,0,Nagravision,
12559 Ltp 24Spot 90,DVB-S8PSK215003/4,,Dish USA,,4098-1584,,,Nagravision,A Flores200331,12559 L,tp 24,0,Nagravision,
12559 Ltp 24Spot 110,DVB-S8PSK215003/4,,Dish USA,,4098-1424,,,Nagravision,B Eckart140327,12559 L,tp 24,0,Nagravision,
12559 Ltp 24Spot 130,DVB-S8PSK215003/4,,Dish USA,,4098-1084,,,Nagravision,B Eckart130227,12559 L,tp 24,0,Nagravision,
12559 Ltp 24Spot 150,DVB-S8PSK215003/4,,Dish USA,,4098-1384,,,Nagravision,B Eckart131111,12559 L,tp 24,0,Nagravision,
12574 Rtp 25Spot 30,DVB-S8PSK215003/4,,Dish USA,,4098-1575,,,Nagravision,B Eckart150409,12574 R,tp 25,0,Nagravision,
12574 Rtp 25Spot 60,DVB-S8PSK215003/4,,Dish USA,,4098-1475,,,Nagravision,R Mendoza200407,12574 R,tp 25,0,Nagravision,
12574 Rtp 25Spot 70,DVB-S8PSK215003/4,,Dish USA,,4098-1525,,,Nagravision,B Eckart140116,12574 R,tp 25,0,Nagravision,
12574 Rtp 25Spot 100,DVB-S8PSK215003/4,,Dish USA,,4098-1125,,,Nagravision,B Eckart141019,12574 R,tp 25,0,Nagravision,
12574 Rtp 25Spot 120,DVB-S8PSK215003/4,,Dish USA,,4098-1075,,,Nagravision,A Flores200331,12574 R,tp 25,0,Nagravision,
12574 Rtp 25Spot 140,DVB-S8PSK215002/3,,Dish USA,,4098-1325,,8.1,Nagravision,B Eckart141120,12574 R,tp 25,0,Nagravision,
12574 Rtp 25Spot 160,DVB-S8PSK215003/4,,Dish USA,,4098-1355,,,Nagravision,A Flores181121,12574 R,tp 25,0,Nagravision,
12574 Rtp 25Spot 170,DVB-S8PSK215003/4,,Dish USA,,4098-1375,,,Nagravision,B Eckart130626,12574 R,tp 25,0,Nagravision,
12574 Rtp 25Spot 230,DVB-S8PSK215003/4,,Dish USA,,4098-1055,,,Nagravision,A Flores181121,12574 R,tp 25,0,Nagravision,
12588 Ltp 26Spot 290,DVB-S8PSK215003/4,,Dish USA,,4098-1526,,,Nagravision,B Eckart140418,12588 L,tp 26,0,Nagravision,
12588 Ltp 26Spot 320,DVB-S8PSK215003/4,,Dish USA,,4098-1026,,,Nagravision,B Eckart150107,12588 L,tp 26,0,Nagravision,
12588 Ltp 26Spot 340,DVB-S8PSK215003/4,,Dish USA,,4098-1486,,,Nagravision,B Eckart140630,12588 L,tp 26,0,Nagravision,
12588 Ltp 26Spot 360,DVB-S8PSK215003/4,,Dish USA,,4098-1586,,,Nagravision,B Eckart141002,12588 L,tp 26,0,Nagravision,
12588 Ltp 26Spot 410,DVB-S8PSK215003/4,,Dish USA,,4098-1426,,,Nagravision,A Flores181121,12588 L,tp 26,0,Nagravision,
12603 Rtp 27Spot 280,DVB-S8PSK215003/4,,Dish USA,,4098-1077,,,Nagravision,B Eckart131123,12603 R,tp 27,0,Nagravision,
12603 Rtp 27Spot 300,DVB-S8PSK215003/4,,Dish USA,,4098-1527,,,Nagravision,B Eckart150206,12603 R,tp 27,0,Nagravision,
12603 Rtp 27Spot 330,DVB-S8PSK215003/4,,Dish USA,,4098-1577,,,Nagravision,B Eckart140630,12603 R,tp 27,0,Nagravision,
12603 Rtp 27Spot 350,DVB-S8PSK215003/4,,Dish USA,,4098-1427,,,Nagravision,B Eckart130623,12603 R,tp 27,0,Nagravision,
12603 Rtp 27Spot 380,DVB-S8PSK215003/4,,Dish USA,,4098-1377,,,Nagravision,B Eckart130204,12603 R,tp 27,0,Nagravision,
12603 Rtp 27Spot 430,DVB-S8PSK215003/4,,Dish USA,,4098-1267,,,Nagravision,B Eckart150226,12603 R,tp 27,0,Nagravision,
12618 Ltp 28Spot 290,DVB-S8PSK215003/4,,Dish USA,,4098-1528,,,Nagravision,B Eckart130912,12618 L,tp 28,0,Nagravision,
12618 Ltp 28Spot 320,DVB-S8PSK215003/4,,Dish USA,,4098-1028,,,Nagravision,B Eckart131011,12618 L,tp 28,0,Nagravision,
12618 Ltp 28Spot 340,DVB-S8PSK215003/4,,Dish USA,,4098-1488,,,Nagravision,B Eckart141208,12618 L,tp 28,0,Nagravision,
12618 Ltp 28Spot 360,DVB-S8PSK215002/3,,Dish USA,,4098-1588,,8.1,Nagravision,B Eckart140912,12618 L,tp 28,0,Nagravision,
12618 Ltp 28Spot 400,DVB-S8PSK215002/3,,Dish USA,,4098-1328,,8.1,Nagravision,A Flores200323,12618 L,tp 28,0,Nagravision,
12618 Ltp 28Spot 480,DVB-S8PSK215003/4,,Dish USA,,4098-1088,,,Nagravision,B Eckart131024,12618 L,tp 28,0,Nagravision,
12632 Rtp 29Spot 280,DVB-S8PSK215003/4,,Dish USA,,4098-1079,,,Nagravision,A Flores181121,12632 R,tp 29,0,Nagravision,
12632 Rtp 29Spot 300,DVB-S8PSK215003/4,,Dish USA,,4098-1529,,,Nagravision,B Eckart140522,12632 R,tp 29,0,Nagravision,
12632 Rtp 29Spot 310,DVB-S8PSK215003/4,,Dish USA,,4098-1479,,,Nagravision,B Eckart130218,12632 R,tp 29,0,Nagravision,
12632 Rtp 29Spot 330,DVB-S8PSK215003/4,,Dish USA,,4098-1579,,,Nagravision,B Eckart150305,12632 R,tp 29,0,Nagravision,
12632 Rtp 29Spot 350,DVB-S8PSK215003/4,,Dish USA,,4098-1429,,,Nagravision,B Eckart150205,12632 R,tp 29,0,Nagravision,
12632 Rtp 29Spot 430,DVB-S8PSK215003/4,,Dish USA,,4098-1279,,,Nagravision,B Eckart140807,12632 R,tp 29,0,Nagravision,
12647 Ltp 30Spot 500,DVB-S8PSK215003/4,,Dish USA,,4098-1000,,,Nagravision,B Eckart150107,12647 L,tp 30,0,Nagravision,
12647 Ltp 30Spot 520,DVB-S8PSK215003/4,,Dish USA,,4098-1530,,,Nagravision,B Eckart140522,12647 L,tp 30,0,Nagravision,
12647 Ltp 30Spot 550,DVB-S8PSK215003/4,,Dish USA,,4098-1030,,,Nagravision,B Eckart130905,12647 L,tp 30,0,Nagravision,
12647 Ltp 30Spot 560,DVB-S8PSK215003/4,,Dish USA,,4098-1500,,,Nagravision,B Eckart140613,12647 L,tp 30,0,Nagravision,
12647 Ltp 30Spot 620,DVB-S8PSK215003/4,,Dish USA,,4098-1330,,,Nagravision,B Eckart140613,12647 L,tp 30,0,Nagravision,
12647 Ltp 30Spot 630,DVB-S8PSK215002/3,,Dish USA,,4098-1400,,8.1,Nagravision,B Eckart150206,12647 L,tp 30,0,Nagravision,
12647 Ltp 30Spot 660,DVB-S8PSK215003/4,,Dish USA,,4098-1300,,,Nagravision,B Eckart140220,12647 L,tp 30,0,Nagravision,
12661 Rtp 31Spot 30,DVB-S8PSK215003/4,,Dish USA,,4098-1501,,,Nagravision,A Flores181121,12661 R,tp 31,0,Nagravision,
12661 Rtp 31Spot 60,DVB-S8PSK215003/4,,Dish USA,,4098-1401,,,Nagravision,B Eckart131024,12661 R,tp 31,0,Nagravision,
12661 Rtp 31Spot 70,DVB-S8PSK215003/4,,Dish USA,,4098-1531,,,Nagravision,B Eckart140720,12661 R,tp 31,0,Nagravision,
12661 Rtp 31Spot 100,DVB-S8PSK215003/4,,Dish USA,,4098-1131,,,Nagravision,B Eckart140529,12661 R,tp 31,0,Nagravision,
12661 Rtp 31Spot 120,DVB-S8PSK215003/4,,Dish USA,,4098-1001,,,Nagravision,A Flores181014,12661 R,tp 31,0,Nagravision,
12661 Rtp 31Spot 140,DVB-S8PSK215003/4,,Dish USA,,4098-1331,,,Nagravision,B Eckart130623,12661 R,tp 31,0,Nagravision,
12661 Rtp 31Spot 490,DVB-S8PSK215003/4,,Dish USA,,4098-1431,,,Nagravision,B Eckart130207,12661 R,tp 31,0,Nagravision,
12676 Ltp 32Spot 10,DVB-S8PSK Turbo215003/4,,Dish USA,,4098-1132,,,Nagravision,B Eckart141214,12676 L,tp 32,0,Nagravision,
12676 Ltp 32Spot 20,DVB-S8PSK215003/4,,Dish USA,,4098-1032,,,Nagravision,B Eckart141208,12676 L,tp 32,0,Nagravision,
12676 Ltp 32Spot 40,DVB-S8PSK215003/4,,Dish USA,,4098-1332,,,Nagravision,B Eckart131123,12676 L,tp 32,0,Nagravision,
12676 Ltp 32Spot 50,DVB-S8PSK215003/4,,Dish USA,,4098-1532,,,Nagravision,B Eckart140508,12676 L,tp 32,0,Nagravision,
12676 Ltp 32Spot 80,DVB-S8PSK215003/4,,Dish USA,,4098-1502,,,Nagravision,B Eckart140613,12676 L,tp 32,0,Nagravision,
12676 Ltp 32Spot 90,DVB-S8PSK215003/4,,Dish USA,,4098-1502,,,Nagravision,B Eckart141002,12676 L,tp 32,0,Nagravision,
12676 Ltp 32Spot 110,DVB-S8PSK215003/4,,Dish USA,,4098-1432,,,Nagravision,A Flores181121,12676 L,tp 32,0,Nagravision,
12676 Ltp 32Spot 130,DVB-S8PSK215003/4,,Dish USA,,4098-1002,,,Nagravision,B Eckart140630,12676 L,tp 32,0,Nagravision,
12676 Ltp 32Spot 150,DVB-S8PSK215003/4,,Dish USA,,4098-1302,,,Nagravision,A Flores181121,12676 L,tp 32,0,Nagravision,
