Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
12207 VEurope50,DVB-S28PSK300002/3,269,BNT 4,,MPEG-4/HD,1345,1346 Bul,,,12207 V,,50,,
12207 VEurope50,DVB-S28PSK300002/3,275,The Voice TV,,MPEG-4/HD,1375,1376 Bul,,new,12207 V,,50,,
12226 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-8,,6.6,BulcryptConax,N Stanislav230905,12226 H,,50,"Bulcrypt,Conax",
12303 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-16,,6.6,BulcryptConax,M Al-Taie240125,12303 H,,50,"Bulcrypt,Conax",
12303 HEurope50,DVB-S28PSK300002/3,164,TV 1 (Bulgaria),,MPEG-4/HD,820,821 Bul,,,12303 H,,50,,
12303 HEurope50,DVB-S28PSK300002/3,167,Bulgaria 24,,MPEG-4/HD,835,836 Bul,,,12303 H,,50,,
12322 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-19,,6.6,BulcryptConax,M Al-Taie240125,12322 V,,50,"Bulcrypt,Conax",
12322 VEurope50,DVB-S28PSK300002/3,230,VTK,,MPEG-4/SD,1150,1151 Bul,,,12322 V,,50,,
12322 VEurope50,DVB-S28PSK300002/3,231,Planeta Folk,,MPEG-4/SD,1155,1156 Bul,,,12322 V,,50,,
12341 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-15,,6.6,BulcryptConax,M Al-Taie240124,12341 H,,50,"Bulcrypt,Conax",
12341 HEurope50,DVB-S28PSK300002/3,145,Balkanika Music TV,,MPEG-4/HD,735,736 Bul,,,12341 H,,50,,
12360 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-14,,6.6,BulcryptConax,M Al-Taie240129,12360 V,,50,"Bulcrypt,Conax",
12360 VEurope50,DVB-S28PSK300002/3,114,Magic TV (Bulgaria),,MPEG-4/SD,570,571 Bul,,,12360 V,,50,,
12360 VEurope50,DVB-S28PSK300002/3,115,Nastoyashcheye Vremya,,MPEG-4/SD,575,576 Rus,,,12360 V,,50,,
12380 HEurope50,,,,,,,,,R Naj240317,12380 H,,50,,
12418 HEurope50,DVB-S28PSK300002/3,,Neosat,,3-18,,6.6,BulcryptConax,M Al-Taie240201,12418 H,,50,"Bulcrypt,Conax",
12458 HEurope50,DVB-S28PSK300002/3,,Neosat,,2-10,,6.6,BulcryptConax,M Al-Taie240130,12458 H,,50,"Bulcrypt,Conax",
12458 HEurope50,DVB-S28PSK300002/3,207,DW English,,MPEG-4/SD,527,528 Eng,,,12458 H,,50,,
12458 HEurope50,DVB-S28PSK300002/3,426,Espreso TV,,MPEG-4/SD,1935,1936 Ukr,,,12458 H,,50,,
12458 HEurope50,DVB-S28PSK300002/3,429,TV Duga +,,MPEG-4/SD,1956,1957 Srp,,,12458 H,,50,,
12458 HEurope50,DVB-S28PSK300002/3,440,RTP Internacional Europa,,MPEG-4/SD,2033,2034 Por,,,12458 H,,50,,
12476 VEurope50,DVB-S28PSK300002/3,,Neosat,,3-20,,6.6,BulcryptConax,M Al-Taie240123,12476 V,,50,"Bulcrypt,Conax",
12476 VEurope50,DVB-S28PSK300002/3,242,Rodina,,MPEG-4/HD,1210,1211 Bul,,,12476 V,,50,,
12509 HBalkan,DVB-S28PSK63332/3,,(feeds),,,,,,Stanley_cassidyRoli230625,12509 H,,,,
12521 HBalkan,DVB-S28PSK75003/4,,(feeds),,,,,,Roli240330,12521 H,,,,
12538 HBalkan,DVB-S28PSK63332/3,,(feeds),,,,,,Jamie A230319,12538 H,,,,
