Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,,American Forces Network,,,,6.6,PowerVuVerimatrix,C Sutton231124,3753 R,tp NH1C,,"PowerVu,Verimatrix",https://www.lyngsat.com/providers/us/American-Forces-Network.html,,
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,2,AFN Prime Atlantic,,MPEG-4/HD,1260,1220 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Prime Atlantic,https://www.lyngsat.com/tvchannels/us/AFN-Prime-Atlantic.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,3,AFN News,,MPEG-4/HD,1560,1522 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN News,https://www.lyngsat.com/tvchannels/us/AFN-News.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,4,AFN Sports,,MPEG-4/HD,1160,.120 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Sports,https://www.lyngsat.com/tvchannels/us/AFN-Sports.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,5,AFN Prime Pacific,,MPEG-4/HD,1460,1422 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Prime Pacific,https://www.lyngsat.com/tvchannels/us/AFN-Prime-Pacific.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,6,AFN Spectrum,,MPEG-4/HD,1360,1320 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Spectrum,https://www.lyngsat.com/tvchannels/us/AFN-Spectrum.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,7,AFN Sports 2,,MPEG-4/HD,1660,1622 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Sports 2,https://www.lyngsat.com/tvchannels/us/AFN-Sports-2.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,8,AFN Family,,MPEG-4/HD,1960,1920 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Family,https://www.lyngsat.com/tvchannels/us/AFN-Family.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,9,AFN Movie,,MPEG-4/HD,1060,1020 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Movie,https://www.lyngsat.com/tvchannels/us/AFN-Movie.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,401,AFN Guide,,MPEG-2/SD,1760,1720 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Guide,https://www.lyngsat.com/tvchannels/us/AFN-Guide.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,402,[test card],,MPEG-4/SD,1860,1820,,,3753 R,tp NH1C,,,,,
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,20,AFN The Eagle Japan,,,,1.32 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN The Eagle Japan,https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Japan.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,21,AFN The Voice,,,,1122 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN The Voice,https://www.lyngsat.com/radiochannels/us/AFN-The-Voice.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,22,AFN PowerTalk,,,,1222 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN PowerTalk,https://www.lyngsat.com/radiochannels/us/AFN-PowerTalk.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,23,AFN Clutch,,,,1322 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Clutch,https://www.lyngsat.com/radiochannels/us/AFN-Clutch.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,24,AFN Fans,,,,1424 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Fans,https://www.lyngsat.com/radiochannels/us/AFN-Fans.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,25,AFN The Blend,,,,1524 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN The Blend,https://www.lyngsat.com/radiochannels/us/AFN-The-Blend.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,26,AFN Legacy,,,,1624 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Legacy,https://www.lyngsat.com/radiochannels/us/AFN-Legacy.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,27,AFN's Joe Radio,,,,1722 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN's Joe Radio,https://www.lyngsat.com/radiochannels/us/AFNs-Joe-Radio.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,28,AFN Gravity,,,,1822 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Gravity,https://www.lyngsat.com/radiochannels/us/AFN-Gravity.html
3753 Rtp NH1CNorth hemi,DVB-S28PSK300002/3,29,AFN Country,,,,1922 Eng,PowerVuVerimatrix,,3753 R,tp NH1C,,"PowerVu,Verimatrix",,AFN Country,https://www.lyngsat.com/radiochannels/us/AFN-Country.html
