Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
11389 Htp C12T10,DVB-S245007/8,7780,TV Vision Sverige,,MPEG-4/SD,1180,3280 Swe,,,11389 H,tp C12,0,,
11389 Htp C12T10,DVB-S245007/8,7788,Bedehuskanalen,,MPEG-4/HD,1688,3788 Nor,,,11389 H,tp C12,0,,
11389 Htp C12T10,DVB-S245007/8,1527,Radio Norge,,,,3475 Nor,,,11389 H,tp C12,0,,
11389 Htp C12T10,DVB-S245007/8,2813,Rás 1,,,,4157 Ice,,,11389 H,tp C12,0,,
11389 Htp C12T10,DVB-S245007/8,2814,Rás 2,,,,4158 Ice,,,11389 H,tp C12,0,,
11389 Htp C12T10,DVB-S245007/8,6022,Radio Rock,,,,3622 Nor,,,11389 H,tp C12,0,,
11389 Htp C12T10,DVB-S245007/8,6028,Radio Vinyl,,,,3628 Nor,,,11389 H,tp C12,0,,
11389 Htp C12T10,DVB-S245007/8,6032,Radio Topp 40,,,,3632 Nor,,,11389 H,tp C12,0,,
11389 Htp C12T10,DVB-S245007/8,7000,P4 Lyden av Norge,,,,3000 Nor,,,11389 H,tp C12,0,,
11785 Htp 4T244,DVB-S280007/8,,Digi România,,1-5,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie230823,11785 H,tp 4,44,"Conax,Cryptoworks,Irdeto,Nagravision",
11862 Htp 8T244,DVB-S280007/8,,Digi România,,1-7,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie230809,11862 H,tp 8,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12130 Htp 22T244,DVB-S280007/8,,Digi România,,1-3,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie231011,12130 H,tp 22,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12188 Vtp 25T244,DVB-S280007/8,,Digi România,,1-4,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie240103,12188 V,tp 25,44,"Conax,Cryptoworks,Irdeto,Nagravision",
11785 Htp 4T244,DVB-S280007/8,3680,Petöfi Rádió,,,,3001 Hun,,,11785 H,tp 4,44,,
11785 Htp 4T244,DVB-S280007/8,3690,Kossuth Rádió,,,,3002 Hun,,,11785 H,tp 4,44,,
11785 Htp 4T244,DVB-S280007/8,3700,Bartók Rádió,,,,3003 Hun,,,11785 H,tp 4,44,,
11862 Htp 8T244,DVB-S280007/8,1210,Speranta TV,,MPEG-2/SD,1212,1213 Rum,,,11862 H,tp 8,44,,
11862 Htp 8T244,DVB-S280007/8,1250,Radio Vocea Sperantei,,,,1252 Rum,,,11862 H,tp 8,44,,
11862 Htp 8T244,DVB-S280007/8,2520,Kiss FM (Romania),,,,761 Rum,,,11862 H,tp 8,44,,
11938 Htp 12T244,DVB-S280007/8,,Direct One,,1536-707,,7.2,ConaxCryptoworksIrdetoNagravision,M Al-Taie240315,11938 H,tp 12,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12015 Htp 16T244,DVB-S28PSK300003/4,,,,70-41,,7.9,ConaxCryptoworksIrdetoNagravisionVideoguard,F Dibba240330,12015 H,tp 16,44,"Conax,Cryptoworks,Irdeto,Nagravision,Videoguard",
12015 Htp 16T244,DVB-S28PSK300003/4,4202*,History HD Europe,,MPEG-4/HD,1307,3303 Eng4015 Rus4135 Cze4137 Hun4159 Tur,ConaxNagravisionVideoguard,,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",
12015 Htp 16T244,DVB-S28PSK300003/4,7190*,History 2 Europe,,MPEG-4/HD,1317,3375 Eng4322 Cze,ConaxNagravisionVideoguard,,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",
12015 Htp 16T244,DVB-S28PSK300003/4,7393,History Sverige,,MPEG-4/HD,1393,3393 Swe,ConaxNagravisionVideoguard,,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",
12015 Htp 16T244,DVB-S28PSK300003/4,7976,BBC Nordic,,MPEG-4/HD,1243,3248 Eng4009 Eng,ConaxNagravisionVideoguard,,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",
12015 Htp 16T244,DVB-S28PSK300003/4,13016,Animal Planet Europe,,HEVC/HD,1193,3189 Eng,ConaxNagravisionVideoguard,,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",
12015 Htp 16T244,DVB-S28PSK300003/4,13018,TV 2 Sport,,HEVC/HD,1726,3726 Dan,ConaxNagravisionVideoguard,,12015 H,tp 16,44,"Conax,Nagravision,Videoguard",
12130 Htp 22T244,DVB-S280007/8,2710,Galaxy 4,,MPEG-2/SD,601,834 Hun,,,12130 H,tp 22,44,,
12265 Vtp 29T244,DVB-S280007/8,,Slovak Telekom,,1536-709,,7.2,ConaxCryptoworksIrdetoNagravision,T ViererbeM Al-Taie240328,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12265 Vtp 29T244,DVB-S280007/8,30901*,Sorozatklub,,MPEG-2/SD,2351,2360 Hun,ConaxCryptoworksIrdetoNagravision,new,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30902*,Moziklub,,MPEG-2/SD,2401,2410 Hun,ConaxCryptoworksIrdetoNagravision,new,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30906*,TV 2 Klub,,MPEG-2/SD,351,360 Hun,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30907*,Super TV 2,,MPEG-2/SD,401,410 Hun,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30908,National Geographic România,,MPEG-2/SD,451,462 Eng 463 Rum,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30909,Private TV,,MPEG-2/SD,501,512 Eng,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30910,Pro TV,,MPEG-2/SD,551,56. Rum,ConaxNagravision,,12265 V,tp 29,44,"Conax,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30911*,FilmBox Basic,,MPEG-2/SD,601,610 Hun 611 Qaa,ConaxIrdetoNagravision,,12265 V,tp 29,44,"Conax,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30912*,Prime (Hungary),,MPEG-2/SD,651,660 Hun,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30913*,Viasat 2,,MPEG-2/SD,1301,1310 Hun1311 Qaa,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30914,Cinemax 2 Central Europe,,MPEG-2/SD,751,760 Hun 761 Cze 762 Qaa 763 Rum,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30915,Blue Hustler Europe (23-05),,MPEG-2/SD,251,262 Eng,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30916,Duna TV,,MPEG-2/SD,801,810 Hun,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30918*,Viasat Film,,MPEG-2/SD,1351,1360 Hun1361 Qaa,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30920,Hustler TV Europe,,MPEG-2/SD,1101,1112 Eng,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30921*,Viasat Explore East,,MPEG-2/SD,1151,1160 Rum1161 Hun,ConaxIrdetoNagravision,,12265 V,tp 29,44,"Conax,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30925*,AXN Central Europe,,MPEG-2/SD,1401,1410 Hun1411 Qaa,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30927,TLC Pan Regional,,MPEG-2/SD,151,160 Hun 162 Eng,Nagravision,,12265 V,tp 29,44,Nagravision,
12265 Vtp 29T244,DVB-S280007/8,30931,Stingray IConcerts,,MPEG-2/SD,1901,1910 Eng,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12265 Vtp 29T244,DVB-S280007/8,30933*,Arena 4,,MPEG-2/SD,2001,2010 Hun,ConaxCryptoworksIrdetoNagravision,,12265 V,tp 29,44,"Conax,Cryptoworks,Irdeto,Nagravision",
12418 Vtp 37T244,DVB-S280007/8,,Telenor,,70-20,,7.2,,Wellikan230301,12418 V,tp 37,44,,https://www.lyngsat.com/providers/no/Telenor.html
12418 Vtp 37T244,DVB-S280007/8,519,CGTN,,MPEG-4/HD,1166,3097 Eng,,,12418 V,tp 37,44,,
12418 Vtp 37T244,DVB-S280007/8,2029,CGTN Documentary,,MPEG-4/HD,1172,3102 Eng,,,12418 V,tp 37,44,,
12418 Vtp 37T244,DVB-S280007/8,2912,Aljazeera English,,MPEG-2/SD,1239,3237 Eng,,,12418 V,tp 37,44,,
12418 Vtp 37T244,DVB-S280007/8,3837,Sky News International,,MPEG-2/SD,1206,3202 Eng,,,12418 V,tp 37,44,,
12418 Vtp 37T244,DVB-S280007/8,13005,Telenor promo,,MPEG-4/SD,1455,3150 Eng,,,12418 V,tp 37,44,,
12418 Vtp 37T244,DVB-S280007/8,7517,Best FM (Slovakia),,,,3435 Slo,,,12418 V,tp 37,44,,
