Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
4070 Vtp 11BC,DVB-S28PSK48003/4,,(feeds),,,,,,Anonymous200212,4070 V,tp 11B,,,
4075 Vtp 11BC,DVB-S28PSK48003/4,,(feeds),,,,,,Anonymous200212,4075 V,tp 11B,,,
4145 Htp 14AC,DVB-S48003/4,,(feeds),,,,,,Anonymous171130,4145 H,tp 14A,,,
4158 Htp 14AC,DVB-S32003/4,,(feeds),,,,,,Albert I200901,4158 H,tp 14A,,,
4165 Htp 14AC,DVB-S28PSK71203/4,,(feeds),,,,,,Anonymous190920,4165 H,tp 14A,,,
4174 Htp 14AC,DVB-S28PSK72003/4,,(feeds),,,,,,N Stanislav220717,4174 H,tp 14A,,,
4188 Vtp 14BC,DVB-S32003/4,,(feeds),,,,,,M Hajdú131114,4188 V,tp 14B,,,
10954 V,DVB-S2QPSK48003/4,,(feeds),,,,,,Bulek Sps180317,10954 V,,,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,,TeleNest,,10201-10201,,5.5,,N Stanislav240207,3745 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,,TeleNest,,10201-10201,,5.5,,N Stanislav240207,3745 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,,TeleNest,,1339-10103,,5.5,,N Stanislav240330,3753 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,,TeleNest,,1339-10103,,5.5,,N Stanislav240330,3753 V,tp 3B,38.5,,https://www.lyngsat.com/providers/pk/TeleNest.html
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,5,Metro 1 News,,MPEG-4/SD,351,352 Urd,,,3745 V,tp 3B,38.5,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,10,VSH News,,MPEG-4/SD,357,358,,,3745 V,tp 3B,38.5,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,15,Special TV,,MPEG-4/HD,363,364,,,3745 V,tp 3B,38.5,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,25,Sab TV,,MPEG-4/HD,366,367 Urd,,,3745 V,tp 3B,38.5,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,33,Venus Entertainment,,MPEG-4/HD,385,386,,,3745 V,tp 3B,38.5,,
3745 Vtp 3BC38.5,DVB-S28PSK50003/5,35,Channel Five,,MPEG-4/SD,391,392 Urd,,,3745 V,tp 3B,38.5,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,1,KidZone+ Pakistan,,MPEG-4/HD,508,509 Urd,,,3753 V,tp 3B,38.5,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,10,Planet Fun,,MPEG-4/HD,502,503 Eng,,,3753 V,tp 3B,38.5,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,15,Inplus,,MPEG-4/HD,520,5.1 Eng,,,3753 V,tp 3B,38.5,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,20,LTN Family,,MPEG-4/SD,538,539,,,3753 V,tp 3B,38.5,,
3753 Vtp 3BC38.5,DVB-S28PSK83303/5,23,Filmax,,MPEG-4/SD,546,547 Urd,,,3753 V,tp 3B,38.5,,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,,APT,,1-1,,7.9,,N Stanislav240101,3780 V,tp 4B,38.5,,https://www.lyngsat.com/providers/hk/APT.html
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,64,Macau Lotus TV,,MPEG-4/HD,1040,1056 Chi,,,3780 V,tp 4B,38.5,,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,101,HKS TV,,MPEG-4/HD,53,51 Chi,,,3780 V,tp 4B,38.5,,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,102,HKS TV Variety,,MPEG-4/SD,39,33 Chi,,,3780 V,tp 4B,38.5,,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,103,HKS TV Travel,,MPEG-4/HD,47,46 Chi,,,3780 V,tp 4B,38.5,,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,104,HKS TV Fashion,,MPEG-4/HD,57,56 Chi,,,3780 V,tp 4B,38.5,,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,105,HKS TV Finance,,MPEG-4/HD,6545,6546 Chi,,,3780 V,tp 4B,38.5,,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,106,HKS TV International,,MPEG-4/SD,1282,1283 Chi,,,3780 V,tp 4B,38.5,,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,401,Eurosport Asia,,MPEG-2/SD,4011,4012 Eng,ABV,,3780 V,tp 4B,38.5,ABV,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,501,Eurosport Asia,,MPEG-4/HD,5011,5012 Eng,ABV,,3780 V,tp 4B,38.5,ABV,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,1001,FashionTV Asia,,MPEG-4/HD,1101,1102,,,3780 V,tp 4B,38.5,,
3780 Vtp 4BC38.5,DVB-S28PSK300003/4,1002,FashionTV India,,MPEG-4/SD,1201,1202,,,3780 V,tp 4B,38.5,,
3788 Htp 5AC38.5,DVB-S107001/2,,SES,,1-8,,2.7,,N Stanislav220718,3788 H,tp 5A,38.5,,https://www.lyngsat.com/providers/lu/SES.html
3788 Htp 5AC38.5,DVB-S107001/2,3,CTN (USA),,MPEG-2/SD,204,203 Eng,,,3788 H,tp 5A,38.5,,
3788 Htp 5AC38.5,DVB-S107001/2,4,The Word Network,,MPEG-2/SD,219,218 Eng,,,3788 H,tp 5A,38.5,,
3788 Htp 5AC38.5,DVB-S107001/2,19,SBN International,,MPEG-2/SD,211,3019 Eng4019 Spa,,,3788 H,tp 5A,38.5,,
3788 Htp 5AC38.5,DVB-S107001/2,8,The Overcomer,,,,216 Eng,,,3788 H,tp 5A,38.5,,
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,,Trinity Broadcasting,,0-0,,4.0,,C Sutton240301,3844 V,tp 6B,38.5,,https://www.lyngsat.com/providers/us/Trinity-Broadcasting.html
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,1,TBN Asia,,MPEG-4/SD,1160,1120 Eng,,,3844 V,tp 6B,38.5,,
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,2,TBN Inspire International,,MPEG-4/SD,1360,1320 Eng,,,3844 V,tp 6B,38.5,,
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,3,Oras ng Himala,,MPEG-4/SD,1660,1620 Tgl,,,3844 V,tp 6B,38.5,,
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,4,702 DZAS,,,,1322,,,3844 V,tp 6B,38.5,,
3844 Vtp 6BC38.5,DVB-S2QPSK40003/4,5,The Edge Philippines,,,,1626,,,3844 V,tp 6B,38.5,,
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,,GMA Network,,1-1,,6.6,PowerVu,N Stanislav230410,3850 V,tp 6B,38.5,PowerVu,https://www.lyngsat.com/providers/ph/GMA-Network.html
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,3,GMA Pinoy TV Asia-Pacific,,MPEG-4/SD,1360,1320 Tgl,PowerVu,,3850 V,tp 6B,38.5,PowerVu,
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,5,GMA Life TV,,MPEG-4/SD,308,256 Tgl,PowerVu,,3850 V,tp 6B,38.5,PowerVu,
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,11,GMA News TV,,MPEG-4/SD,410,400 Tgl,PowerVu,,3850 V,tp 6B,38.5,PowerVu,
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,4,DZBB 594 Super Radyo,,,,1322 Tgl,PowerVu,,3850 V,tp 6B,38.5,PowerVu,
3850 Vtp 6BC38.5,DVB-S28PSK44442/3,6,Barangay LS 97.1,,,,257 Tgl,PowerVu,,3850 V,tp 6B,38.5,PowerVu,
3873 Vtp 6BC38.5,DVB-S28PSK80003/5,,Bol,,1-1,,5.5,,Albert I191031,3873 V,tp 6B,38.5,,https://www.lyngsat.com/providers/pk/Bol.html
3873 Vtp 6BC38.5,DVB-S28PSK80003/5,1,Bol News,,MPEG-4/HD,101,111 Urd,,,3873 V,tp 6B,38.5,,
3873 Vtp 6BC38.5,DVB-S28PSK80003/5,2,Bol Entertainment,,MPEG-4/HD,102,222 Urd,,,3873 V,tp 6B,38.5,,
3960 Htp 9AC38.5,DVB-S28PSK300003/4,,HBO Asia,,1-100,,7.9,Digicipher,N Stanislav231119,3960 H,tp 9A,38.5,Digicipher,https://www.lyngsat.com/providers/us/HBO-Asia.html
3960 Htp 9AC38.5,DVB-S28PSK300003/4,4,HBO Asia,,MPEG-4/HD,65,66 Eng  71 Ind  76 Vie  77 Chi  78 Kho  81 Tha,Digicipher,,3960 H,tp 9A,38.5,Digicipher,https://www.lyngsat.com/providers/us/HBO-Asia.html
3960 Htp 9AC38.5,DVB-S28PSK300003/4,151,HBO Asia,,MPEG-4/SD,2080,2081 Eng2082 Chi,Digicipher,,3960 H,tp 9A,38.5,Digicipher,https://www.lyngsat.com/providers/us/HBO-Asia.html
3960 Htp 9AC38.5,DVB-S28PSK300003/4,11,HBO Hits,,MPEG-4/HD,177,178 Eng 179 Ind 180 Chi 181 Kho,Digicipher,,3960 H,tp 9A,38.5,Digicipher,
3960 Htp 9AC38.5,DVB-S28PSK300003/4,12,HBO Signature Asia,,MPEG-4/HD,209,210 Eng 211 Ind 212 Chi 213 Kho,Digicipher,,3960 H,tp 9A,38.5,Digicipher,
3960 Htp 9AC38.5,DVB-S28PSK300003/4,13,HBO Family Asia,,MPEG-4/HD,225,226 Eng 227 Ind 228 Chi 229 Kho,Digicipher,,3960 H,tp 9A,38.5,Digicipher,
3960 Htp 9AC38.5,DVB-S28PSK300003/4,161,Cinemax Asia,,MPEG-4/HD,2400,2401 Eng2402 Ind2403 Chi2404 Vie2406 Kho2408 Tha,Digicipher,,3960 H,tp 9A,38.5,Digicipher,
3960 Htp 9AC38.5,DVB-S28PSK300003/4,163,Cinemax Asia,,MPEG-4/HD,2464,2465 Eng2466 Chi,Digicipher,,3960 H,tp 9A,38.5,Digicipher,
3960 Htp 9AC38.5,DVB-S28PSK300003/4,164,Cinemax Asia,,MPEG-4/HD,2496,2497 Eng2498 Chi,Digicipher,,3960 H,tp 9A,38.5,Digicipher,
3960 Htp 9AC38.5,DVB-S28PSK300003/4,166,HBO Taiwan,,MPEG-4/HD,2560,2561 Eng2562 Chi,Digicipher,,3960 H,tp 9A,38.5,Digicipher,
3960 Htp 9AC38.5,DVB-S28PSK300003/4,167,HBO Taiwan,,MPEG-4/SD,2592,2593.2594 Eng;Chi,Digicipher,,3960 H,tp 9A,38.5,Digicipher,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,,A1 Telekom Austria,,30302-49418,,7.9,Conax,N Stanislav231118,4000 H,tp 10A,38.5,Conax,https://www.lyngsat.com/providers/at/A1-Telekom-Austria.html
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1001,(NHL feeds),,,1001,1002,BISS 1,,4000 H,tp 10A,38.5,BISS 1,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1002,Luxe TV,,MPEG-4/HD,1201,1202 Eng1203 Fre,Conax,,4000 H,tp 10A,38.5,Conax,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1003,Love Nature,,HEVC/UHD,1301,1302 Eng1303 Chi1304 May,Conax,,4000 H,tp 10A,38.5,Conax,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1004,MyZen TV,,MPEG-4/HD,1401,1402 Eng,Conax,,4000 H,tp 10A,38.5,Conax,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1005,Trace Sport Stars,,MPEG-4/HD,1501,1502 Eng,Conax,,4000 H,tp 10A,38.5,Conax,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1006,Mezzo Live Asie,,MPEG-4/HD,1601,1602 Fre,Conax,,4000 H,tp 10A,38.5,Conax,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1007,Trace Urban Southeast Asia,,MPEG-4/HD,1701,1702 Eng,Conax,,4000 H,tp 10A,38.5,Conax,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1008,Star Sports China,,MPEG-4/HD,1801,1802 Chi,Conax,,4000 H,tp 10A,38.5,Conax,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1009,Star Sports 2 China,,MPEG-4/SD,1901,1902 Chi,Conax,,4000 H,tp 10A,38.5,Conax,
4000 Htp 10AC38.5,DVB-S28PSK300003/4,1010,Museum TV International,,MPEG-4/HD,2001,2002 Eng2203 Fre,Conax,,4000 H,tp 10A,38.5,Conax,
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,,PSM,,4660-17185,,5.5,,N Schlammer190722,4006 V,tp 10B,38.5,,https://www.lyngsat.com/providers/mv/PSM.html
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,101,TV Maldives,,MPEG-4/HD,126,127 Div,,,4006 V,tp 10B,38.5,,
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,102,PSM News,,MPEG-4/SD,141,142 Div,,,4006 V,tp 10B,38.5,,
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,103,Munnaaru,,MPEG-4/SD,151,152,,,4006 V,tp 10B,38.5,,
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,104,YES,,MPEG-4/HD,136,137,,,4006 V,tp 10B,38.5,,
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,4,Dhivehi Raajjeyge Adu,,,,115,,,4006 V,tp 10B,38.5,,
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,6,Dhivehi FM,,,,116,,,4006 V,tp 10B,38.5,,
4006 Vtp 10BC38.5,DVB-S28PSK88003/5,7,Dheenuge Adu,,,,117,,,4006 V,tp 10B,38.5,,
4030 Vtp 10BC38.5,DVB-S28PSK24003/5,1,Capital TV (Pakistan),,65535-1MPEG-4/SD,101,5.5 256,,Anonymous191130,4030 V,tp 10B,38.5,,
4080 Htp 12AC38.5,DVB-S28PSK300003/4,,STAR TV,,2-2,,7.9,IrdetoPowerVu,N Stanislav231226,4080 H,tp 12A,38.5,"Irdeto,PowerVu",https://www.lyngsat.com/providers/hk/STAR-TV.html
4080 Htp 12AC38.5,DVB-S28PSK300003/4,111*,AXN East Asia,,MPEG-4/HD,2110,2112 Eng2114 Ind,PowerVu,,4080 H,tp 12A,38.5,PowerVu,
4080 Htp 12AC38.5,DVB-S28PSK300003/4,1340,Star Movies China,,MPEG-4/HD,519,681 Chi,Irdeto,,4080 H,tp 12A,38.5,Irdeto,
4080 Htp 12AC38.5,DVB-S28PSK300003/4,1358,National Geographic China,,MPEG-4/HD,533,841 Eng,Irdeto,,4080 H,tp 12A,38.5,Irdeto,
10973 VSSB0,DVB-S2QPSK245002/3,,Sky Net,,1-2,,3.1,StreamGuardTongfang,NHMPlay230804,10973 V,,0,"StreamGuard,Tongfang",
11010 VSSB0,DVB-S2QPSK300003/4,,Sky Net,,1-4,,4.0,StreamGuardTongfang,Albert I240331,11010 V,,0,"StreamGuard,Tongfang",
11052 VSSB0,DVB-S2QPSK300003/4,,Sky Net,,1-5,,4.0,StreamGuardTongfang,NHMPlay230804,11052 V,,0,"StreamGuard,Tongfang",
11105 VSSB0,DVB-S2QPSK450003/4,,Sky Net,,1-6,,4.0,StreamGuardTongfang,NHMPlay230804,11105 V,,0,"StreamGuard,Tongfang",
11052 VSSB0,DVB-S2QPSK300003/4,500,Sky Net Buddha Channel,,MPEG-4/SD,103,102 Bur,,,11052 V,,0,,
11052 VSSB0,DVB-S2QPSK300003/4,530,MRTV News,,MPEG-4/SD,112,111 Bur,,,11052 V,,0,,
11052 VSSB0,DVB-S2QPSK300003/4,540,Myanmar International TV,,MPEG-4/SD,115,114 Eng,,,11052 V,,0,,
11052 VSSB0,DVB-S2QPSK300003/4,550,MN TV,,MPEG-4/SD,118,117 Bur,,,11052 V,,0,,
11052 VSSB0,DVB-S2QPSK300003/4,580,Channel 9 (Myanmar),,MPEG-4/HD,127,126 Bur,,,11052 V,,0,,
11052 VSSB0,DVB-S2QPSK300003/4,985,Shwe FM,,,,2377 Bur,,,11052 V,,0,,
11052 VSSB0,DVB-S2QPSK300003/4,990,Shwe FM,,,,2393 Bur,,,11052 V,,0,,
11052 VSSB0,DVB-S2QPSK300003/4,995,Myanmar International Radio,,,,2409 Bur,,,11052 V,,0,,
12543 HMENA,,,,,,,,,N Stanislav240317,12543 H,,,,
12561 VChina0,DVB-S2QPSK124003/4,,TAS,,,,4.0,,T Kameda210126,12561 V,,0,,https://www.lyngsat.com/providers/tw/TAS.html
12561 VChina0,DVB-S2QPSK124003/4,6010,Beautiful Life TV,,MPEG-4/SD,6010,6011 Chi,,,12561 V,,0,,
12561 VChina0,DVB-S2QPSK124003/4,6020,Life TV (Taiwan),,MPEG-4/SD,6020,6021 Chi,,,12561 V,,0,,
12561 VChina0,DVB-S2QPSK124003/4,6030,Hwazan Satellite TV,,MPEG-4/HD,6030,6031 Chi,,,12561 V,,0,,
12561 VChina0,DVB-S2QPSK124003/4,6040,Wei Xin TV,,MPEG-4/HD,6040,6041 Chi,,,12561 V,,0,,
12561 VChina0,DVB-S2QPSK124003/4,6060,World TV,,MPEG-4/SD,6060,6061 Chi,,,12561 V,,0,,
12561 VChina0,DVB-S2QPSK124003/4,7010,Da Ai TV,,MPEG-4/HD,7010,7011 Chi,,,12561 V,,0,,
12575 VChina0,DVB-S2QPSK16002/3,130,Supreme Master TV,,?-?MPEG-2/SD,1301,3.11302 Eng,,T Kameda200419,12575 V,,0,,
