Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,,BBC World Service,,1-315,,1.0,,Onacila201218,4000 R,tp HER9,39,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,,BBC World Service,,3004-322,,9.4,,N Stanislav220630,4087 L,tp GLL16,,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html
4087 Ltp GLL16Global,DVB-S28PSK10005/6,,BBC World Service,,3004-322,,9.4,,N Stanislav220630,4087 L,tp GLL16,,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13911,(BBC Africa feeds),,,6701,6702,,,4000 R,tp HER9,39,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13912,(BBC Africa feeds),,,6711,6712,,,4000 R,tp HER9,39,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13914,(BBC Africa feeds),,,6731,6732,,,4000 R,tp HER9,39,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13917,(BBC Africa feeds),,,6761,6762,,,4000 R,tp HER9,39,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13901,BBC World Service English East Africa,,,,6602 Eng,,,4000 R,tp HER9,39,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13901,BBC World Service English East Africa,,,,6602 Eng,,,4087 L,tp GLL16,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13902,BBC World Service English West Africa,,,,6612 Eng,,,4000 R,tp HER9,39,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13902,BBC World Service English West Africa,,,,6612 Eng,,,4087 L,tp GLL16,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13907,BBC World Service English Europe,,,,6662 Eng,,,4000 R,tp HER9,39,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13908,BBC World Service English Middle East,,,,6662 Eng,,,4000 R,tp HER9,39,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13910,BBC World Service English News,,,,6692 Eng,,,4000 R,tp HER9,39,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13910,BBC World Service English News,,,,6692 Eng,,,4087 L,tp GLL16,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13916,BBC World Service Arabic,,,,6752 Ara,,,4000 R,tp HER9,39,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13916,BBC World Service Arabic,,,,67.2 Ara,,,4087 L,tp GLL16,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13928,BBC World Service Dari,,,,6872 Prs,,,4000 R,tp HER9,39,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13929,BBC World Service Persian,,,,6882 Per,,,4000 R,tp HER9,39,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13930,BBC World Service Afrique,,,,6892 Fre,,,4000 R,tp HER9,39,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13930,BBC World Service Afrique,,,,6892 Fre,,,4087 L,tp GLL16,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13931,BBC Gahuza,,,,6902,,,4000 R,tp HER9,39,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13931,BBC Gahuza,,,,6902,,,4087 L,tp GLL16,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4000 R,tp HER9,39,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13932,BBC Hausa Rediyo,,,,6912 Hau,,,4087 L,tp GLL16,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13942,BBC World Service Pashto,,,,7012 Pus,,,4000 R,tp HER9,39,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13955,BBC World Service Somali,,,,7142 Som,,,4000 R,tp HER9,39,,
4087 Ltp GLL16Global,DVB-S28PSK10005/6,13955,BBC World Service Somali,,,,7142 Som,,,4087 L,tp GLL16,,,
4000 Rtp HER9Hemi39,DVB-S2QPSK182001/2,13960,BBC World Service Swahili,,,,7192 Swa,,,4000 R,tp HER9,39,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,,Voice of America,,196-196,,3.1,,J10Dude210930,4014 R,tp HER9,39,,https://www.lyngsat.com/providers/us/Voice-of-America.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,1,Voice of America,,,,3001,,,4014 R,tp HER9,39,,https://www.lyngsat.com/providers/us/Voice-of-America.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,62,Voice of America,,,,3062,,,11919 H,tp 951,0,,https://www.lyngsat.com/providers/us/Voice-of-America.html
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,2,VoA Rwanda,,,,3002,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,63,VoA Rwanda,,,,3063,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,3,VoA 1,,,,3003 Eng,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,64,VoA 1,,,,3064 Eng,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,4,VoA Congo-Brazzaville,,,,3004,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,65,VoA Congo-Brazzaville,,,,3065,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,5,Radio Sawa Mauritania,,,,3005 Ara,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,66,Radio Sawa Mauritania,,,,3066 Ara,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,6,VoA Bambara,,,,3006,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,67,VoA Bambara,,,,3067,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,7,VoA Somali,,,,3007,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,68,VoA Somali,,,,3068,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,9,VoA Burundi,,,,3009,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,71,VoA Burundi,,,,3071,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,10,VoA South Sudan,,,,3010,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,72,VoA South Sudan,,,,3072,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,11,VoA Ghana,,,,3011,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,73,VoA Ghana,,,,3073,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,12,VoA Togo,,,,3012,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,74,VoA Togo,,,,3074,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,13,Khartoum FM,,,,3013 Ara,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,75,Khartoum FM,,,,3075 Ara,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,14,VoA Chad,,,,3014,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,76,VoA Chad,,,,3076,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,15,VoA Central Africa,,,,3015,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,78,VoA Central Africa,,,,3078,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,16,VoA Kenya,,,,3016,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,79,VoA Kenya,,,,3079,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,17,VoA Sierra Leone,,,,3017,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,80,VoA Sierra Leone,,,,3080,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,18,VoA Burkina Faso,,,,3018,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,81,VoA Burkina Faso,,,,3081,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,19,VoA Senegal,,,,3019,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,82,VoA Senegal,,,,3082,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,20,VoA Niger,,,,3020,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,83,VoA Niger,,,,3083,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,21,VoA Congo DRC,,,,3021,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,84,VoA Congo DRC,,,,3084,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,22,VoA Madagascar,,,,3022,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,86,VoA Madagascar,,,,3086,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,23,VoA Zambia,,,,3023,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,87,VoA Zambia,,,,3087,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,24,VoA Zimbabwe,,,,3024,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,88,VoA Zimbabwe,,,,3088,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,25,VoA Swahili,,,,3025,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,89,VoA Swahili,,,,3089 Swa,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,26,VoA Accra,,,,3026,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,90,VoA Accra,,,,3090,,,11919 H,tp 951,0,,
4014 Rtp HER9Hemi39,DVB-S2QPSK18202/3,27,VoA Ethiopia,,,,3027,,,4014 R,tp HER9,39,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,91,VoA Ethiopia,,,,3091,,,11919 H,tp 951,0,,
4089 Ltp GLL16Global,DVB-S28PSK25002/3,,Channels TV,,MPEG-4/HD,308,6.6 309 Eng,,DX Bozóth240314,4089 L,tp GLL16,,,
4094 Ltp GLL16Global,DVB-S2QPSK15513/5,1,Wap TV,,1-1MPEG-4/SD,100,2.2 110 Eng,,N Stanislav230424,4094 L,tp GLL16,,,
4097 Ltp GLL16Global,DVB-S2QPSK33653/5,1,NTA International,,1-1MPEG-4/HD,481,2.2 482 Eng,,N Stanislav220827,4097 L,tp GLL16,,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,,Zuku,,4-4941,,4.0,ConaxViaccessVerimatrix,Anonymous240324,11727 H,tp 941,0,"Conax,Viaccess,Verimatrix",
11804 Htp 945Sub Saharan Africa0,DVB-S2QPSK275003/4,,Zuku,,4-4945,,4.0,ConaxVerimatrix,Anonymous240301,11804 H,tp 945,0,"Conax,Verimatrix",
11823 Vtp 946Sub Saharan Africa0,DVB-S2QPSK275003/4,,Zuku,,4-4946,,4.0,ConaxVerimatrix,Anonymous240225,11823 V,tp 946,0,"Conax,Verimatrix",
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,,Zuku,,4-4949,,4.0,ConaxVerimatrix,Anonymous240106,11881 H,tp 949,0,"Conax,Verimatrix",
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,962,ITT FM,,,,1481 Eng,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,964,Dodoma FM,,,,1501 Swa,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,965,Salt FM,,,,2821 Eng,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,966,Radio Simba,,,,2811 Lug,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,968,Wasafi FM,,,,2791,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,972,Nation FM (Kenya),,,,1821 Eng,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,973,Sibuka FM,,,,1831,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,977,Clouds FM,,,,1891 Eng,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,984,DW-Radio FM 1,,,,7011,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,1021,Radio Icengelo,,,,7021 Eng,,,11727 H,tp 941,0,,
11727 Htp 941Sub Saharan Africa0,DVB-S2QPSK275003/4,1022,Hope FM,,,,2741 Eng,,,11727 H,tp 941,0,,
11766 Htp 243Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4243,,4.0,Conax,Anonymous240326,11766 H,tp 243,0,Conax,
11785 Vtp 244Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4244,,4.0,Conax,Anonymous240121,11785 V,tp 244,0,Conax,
11862 Vtp 248Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4248,,4.0,Conax,Anonymous240318,11862 V,tp 248,0,Conax,
11938 Vtp 252Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4252,,4.0,Conax,Anonymous240308,11938 V,tp 252,0,Conax,
11958 Htp 953Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4253,,4.0,Conax,Anonymous240319,11958 H,tp 953,0,Conax,
11977 Vtp 254Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4254,,4.0,Conax,Anonymous240319,11977 V,tp 254,0,Conax,
11996 Htp 255Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4255,,4.0,ConaxPanaccess,Anonymous240315,11996 H,tp 255,0,"Conax,Panaccess",
12073 Htp 259Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4259,,4.0,ConaxPanaccess,Anonymous240106,12073 H,tp 259,0,"Conax,Panaccess",
12265 Htp 269Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4269,,4.0,Conax,Anonymous240110,12265 H,tp 269,0,Conax,
12303 Htp 271Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4271,,4.0,Conax,Anonymous240121,12303 H,tp 271,0,Conax,
12341 Htp 273Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4273,,4.0,Conax,Anonymous240326,12341 H,tp 273,0,Conax,
12380 Htp 275Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4275,,4.0,Conax,Anonymous240121,12380 H,tp 275,0,Conax,
12418 Htp 277Sub Saharan Africa0,DVB-S2QPSK275003/4,,StarSat,,222-4277,,4.0,Conax,Anonymous240308,12418 H,tp 277,0,Conax,
11785 Vtp 244Sub Saharan Africa0,DVB-S2QPSK275003/4,7912,Super FM (Mozambique),,,,580 Por,,,11785 V,tp 244,0,,
11785 Vtp 244Sub Saharan Africa0,DVB-S2QPSK275003/4,7916,Radio Indico,,,,624 Por,,,11785 V,tp 244,0,,
11785 Vtp 244Sub Saharan Africa0,DVB-S2QPSK275003/4,7932,Radio Haq,,,,1072 Por,,,11785 V,tp 244,0,,
11804 Htp 945Sub Saharan Africa0,DVB-S2QPSK275003/4,1,Zuku Zone,,MPEG-4/SD,1010,1011 Eng,,,11804 H,tp 945,0,,
11804 Htp 945Sub Saharan Africa0,DVB-S2QPSK275003/4,963,Mazingira FM,,,,1491 Swa,,,11804 H,tp 945,0,,
11804 Htp 945Sub Saharan Africa0,DVB-S2QPSK275003/4,974,Capital FM (Kenya),,,,7021 Eng,,,11804 H,tp 945,0,,
11804 Htp 945Sub Saharan Africa0,DVB-S2QPSK275003/4,975,HomeBoyz Radio,,,,7051 Eng,,,11804 H,tp 945,0,,
11804 Htp 945Sub Saharan Africa0,DVB-S2QPSK275003/4,976,East FM (Kenya),,,,7061,,,11804 H,tp 945,0,,
11804 Htp 945Sub Saharan Africa0,DVB-S2QPSK275003/4,986,Eiraka Radio,,,,1421 Eng,,,11804 H,tp 945,0,,
11804 Htp 945Sub Saharan Africa0,DVB-S2QPSK275003/4,988,East Africa Radio,,,,1181 Eng,,,11804 H,tp 945,0,,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,967,Zodiak Radio,,,,2801 Eng,,,11881 H,tp 949,0,,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,969,Kass FM,,,,2781 Eng,,,11881 H,tp 949,0,,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,970,Q FM (Zambia),,,,2771 Eng,,,11881 H,tp 949,0,,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,978,Radio Waumini,,,,7031 Eng,,,11881 H,tp 949,0,,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,979,Radio Maisha,,,,7041,,,11881 H,tp 949,0,,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,980,MBC Radio 1,,,,7071 Eng,,,11881 H,tp 949,0,,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,981,MBC Radio 2,,,,7081 Eng,,,11881 H,tp 949,0,,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,985,Uvinza FM,,,,1851 Eng,,,11881 H,tp 949,0,,
11881 Htp 949Sub Saharan Africa0,DVB-S2QPSK275003/4,987,Radio One (Tanzania),,,,6701 Eng,,,11881 H,tp 949,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,,SES,,1-21,,5.5,,Anonymous240215,11919 H,tp 951,0,,https://www.lyngsat.com/providers/lu/SES.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,,SES,,1-21,,5.5,,Anonymous240215,11919 H,tp 951,0,,https://www.lyngsat.com/providers/lu/SES.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,,SES,,1-21,,5.5,,Anonymous240215,11919 H,tp 951,0,,https://www.lyngsat.com/providers/lu/SES.html
12034 Htp 957Sub Saharan Africa0,DVB-S275003/4,,SES,,4-4957,,5.5,,Anonymous230727,12034 H,tp 957,0,,https://www.lyngsat.com/providers/lu/SES.html
12034 Htp 957Sub Saharan Africa0,DVB-S275003/4,,SES,,4-4957,,5.5,,Anonymous230727,12034 H,tp 957,0,,https://www.lyngsat.com/providers/lu/SES.html
12034 Htp 957Sub Saharan Africa0,DVB-S275003/4,,SES,,4-4957,,5.5,,Anonymous230727,12034 H,tp 957,0,,https://www.lyngsat.com/providers/lu/SES.html
12054 Vtp 958Sub Saharan Africa0,DVB-S28PSK300003/4,,SES,,4-4958,,7.9,,Anonymous231022,12054 V,tp 958,0,,https://www.lyngsat.com/providers/lu/SES.html
12054 Vtp 958Sub Saharan Africa0,DVB-S28PSK300003/4,,SES,,4-4958,,7.9,,Anonymous231022,12054 V,tp 958,0,,https://www.lyngsat.com/providers/lu/SES.html
12054 Vtp 958Sub Saharan Africa0,DVB-S28PSK300003/4,,SES,,4-4958,,7.9,,Anonymous231022,12054 V,tp 958,0,,https://www.lyngsat.com/providers/lu/SES.html
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,4,Hope Channel Africa,,MPEG-4/SD,2004,3004 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,5,Bet 9JA Virtual Game 2,,MPEG-4/SD,2005,3005 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,11,Bet 9JA Virtual Game,,MPEG-4/SD,2011,3011 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,61,VoA TV Africa,,MPEG-4/HD,2061,3061 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,69,VoA TV Global,,MPEG-4/HD,2069,3069 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2003,Kiron UK Numbers,,MPEG-4/HD,481,482 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2013,SBN International,,MPEG-2/SD,2003,3003 Eng4003 Som,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2021,Kiron Fast League,,MPEG-4/HD,49,66 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2022,Kiron SoccerBet,,MPEG-4/HD,64,34 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2023,Kiron Champions,,MPEG-4/HD,52,59 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2027,Kiron Spin & Win,,MPEG-4/HD,51,56 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2028,Kiron Tournament,,MPEG-4/HD,33,58 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2029,Highlight Games Soccerbet,,MPEG-4/HD,67,68 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2101,The Word Network,,MPEG-4/HD,61,62 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,51,The Liberty Radio Network,,,,3051 Eng,,,11919 H,tp 951,0,,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,57,TWR Africa 2,,,,3057 Eng,,,11919 H,tp 951,0,,
11996 Htp 255Sub Saharan Africa0,DVB-S2QPSK275003/4,8100,StarTimes TV Guide promo,,MPEG-4/SD,1110,2110 Eng,,,11996 H,tp 255,0,,
12015 Vtp 956Sub Saharan Africa0,DVB-S299503/4,,Globecast,,4-4956,,5.5,,Anonymous240215,12015 V,tp 956,0,,https://www.lyngsat.com/providers/fr/Globecast.html
12015 Vtp 956Sub Saharan Africa0,DVB-S299503/4,1201,BYU TV Global,,MPEG-4/SD,4608,4610 Spa4610 Por4616 Ibo4617 Swa4619 Ara4620 Yor4622 Eng4622 Fre,,,12015 V,tp 956,0,,
12015 Vtp 956Sub Saharan Africa0,DVB-S299503/4,5808,France 24 Français,,MPEG-2/SD,1208,1308 Fre,,,12015 V,tp 956,0,,
12015 Vtp 956Sub Saharan Africa0,DVB-S299503/4,5811,Tele Congo,,MPEG-2/SD,1211,1311 Fre,,,12015 V,tp 956,0,,
12015 Vtp 956Sub Saharan Africa0,DVB-S299503/4,5816,Vatican Media,,MPEG-2/SD,1216,1316 Ita,,,12015 V,tp 956,0,,
12015 Vtp 956Sub Saharan Africa0,DVB-S299503/4,5818,France 24 English,,MPEG-2/SD,1218,1318 Eng,,,12015 V,tp 956,0,,
12015 Vtp 956Sub Saharan Africa0,DVB-S299503/4,5822,TRT World,,MPEG-4/HD,1222,1322 Eng,,,12015 V,tp 956,0,,
