SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
,Media-Comm,,,DVB-S2,7500,3/4,4014 H,tp 15,0.0,Digicipher,https://www.lyngsat.com/providers/us/Media-Comm.html,,,True,Media-Comm,,
1.0,INSP,MPEG-4/HD,80.0,DVB-S2,7500,3/4,4014 H,tp 15,0.0,Digicipher,,INSP,https://www.lyngsat.com/tvchannels/us/INSP.html,False,Media-Comm,Eng,us
1.0,INSP,MPEG-4/HD,80.0,DVB-S2,7500,3/4,4014 H,tp 15,0.0,Digicipher,,INSP,https://www.lyngsat.com/tvchannels/us/INSP.html,False,Media-Comm,Eng,us
2.0,INSP,MPEG-2/SD,23.0,DVB-S2,7500,3/4,4014 H,tp 15,0.0,Digicipher,,INSP,https://www.lyngsat.com/tvchannels/us/INSP.html,False,Media-Comm,Eng,us
2.0,INSP,MPEG-2/SD,23.0,DVB-S2,7500,3/4,4014 H,tp 15,0.0,Digicipher,,INSP,https://www.lyngsat.com/tvchannels/us/INSP.html,False,Media-Comm,Eng,us
3.0,Inspiration TV,MPEG-2/SD,20.0,DVB-S2,7500,3/4,4014 H,tp 15,0.0,Digicipher,,Inspiration TV,https://www.lyngsat.com/tvchannels/us/Inspiration-TV.html,False,Media-Comm,Eng,us
3.0,Inspiration TV,MPEG-2/SD,20.0,DVB-S2,7500,3/4,4014 H,tp 15,0.0,Digicipher,,Inspiration TV,https://www.lyngsat.com/tvchannels/us/Inspiration-TV.html,False,Media-Comm,Eng,us
,,,,DVB-S2,34286,2/3,4020 V,tp 16,0.0,PowerVu,,,,False,Media-Comm,,
6.0,Sinclair promo,HEVC/HD,2010.0,DVB-S2,34286,2/3,4020 V,tp 16,0.0,,,,,False,Media-Comm,Eng,
4.0,Sinclair promo,HEVC/UHD,2010.0,DVB-S2,34286,3/4,4120 H,tp 21,0.0,,,,,False,Media-Comm,Eng,
5.0,Sinclair promo,HEVC/UHD,2010.0,DVB-S2,34286,3/4,4140 V,tp 22,0.0,,,,,False,Media-Comm,Eng,
76.0,Yes Network,HEVC/HD,110.0,DVB-S2,34286,2/3,4020 V,tp 16,0.0,PowerVu,,Yes Network,https://www.lyngsat.com/tvchannels/us/Yes-Network.html,False,Media-Comm,Eng Spa,us
76.0,Yes Network,HEVC/HD,110.0,DVB-S2,34286,2/3,4020 V,tp 16,0.0,PowerVu,,Yes Network,https://www.lyngsat.com/tvchannels/us/Yes-Network.html,False,Media-Comm,Eng Spa,us
53.0,Yes Network,HEVC/HD,310.0,DVB-S2,34286,3/4,4140 V,tp 22,0.0,PowerVu,,Yes Network,https://www.lyngsat.com/tvchannels/us/Yes-Network.html,False,Media-Comm,Eng,us
53.0,Yes Network,HEVC/HD,310.0,DVB-S2,34286,3/4,4140 V,tp 22,0.0,PowerVu,,Yes Network,https://www.lyngsat.com/tvchannels/us/Yes-Network.html,False,Media-Comm,Eng,us
80.0,Marquee Sports Network,MPEG-4/HD,510.0,DVB-S2,34286,2/3,4020 V,tp 16,0.0,PowerVu,,Marquee Sports Network,https://www.lyngsat.com/tvchannels/us/Marquee-Sports-Network.html,False,Media-Comm,Eng Spa,us
84.0,Marquee Sports Network Alternate,MPEG-4/HD,910.0,DVB-S2,34286,2/3,4020 V,tp 16,0.0,PowerVu,,Marquee Sports Network Alternate,https://www.lyngsat.com/tvchannels/us/Marquee-Sports-Network-Alternate.html,False,Media-Comm,Eng Spa,us
,(Bally Sports feeds),,,DVB-S2,34286,2/3,4040 H,tp 17,,,,,,False,Media-Comm,,
,HBO The Works,,,DVB-S2,34286,2/3,4060 V,tp 18,0.0,Nagravision,https://www.lyngsat.com/providers/us/HBO-The-Works.html,,,True,HBO The Works,,
,HBO The Works,,,DVB-S2,34286,2/3,4060 V,tp 18,0.0,Nagravision,https://www.lyngsat.com/providers/us/HBO-The-Works.html,,,True,HBO The Works,,
,HBO The Works,,,DVB-S2,34286,2/3,4080 H,tp 19,0.0,Nagravision,https://www.lyngsat.com/providers/us/HBO-The-Works.html,,,True,HBO The Works,,
,HBO The Works,,,DVB-S2,34286,2/3,4080 H,tp 19,0.0,Nagravision,https://www.lyngsat.com/providers/us/HBO-The-Works.html,,,True,HBO The Works,,
100.0,HBO East,HEVC/HD,1001.0,DVB-S2,34286,2/3,4060 V,tp 18,0.0,Nagravision,,HBO East,https://www.lyngsat.com/tvchannels/us/HBO-East.html,False,HBO The Works,Eng,us
101.0,HBO 2 East,HEVC/HD,1011.0,DVB-S2,34286,2/3,4060 V,tp 18,0.0,Nagravision,,HBO 2 East,https://www.lyngsat.com/tvchannels/us/HBO-2-East.html,False,HBO The Works,Eng Spa,us
