SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,A1 Telekom Austria,158-50010,,DVB-S2,30000,3/4,11727 V,tp E1,44-45,"Conax,Viaccess",https://www.lyngsat.com/providers/at/A1-Telekom-Austria.html,,,,,True,A1 Telekom Austria,,
867.0,Museum TV International,MPEG-4/HD,7701.0,DVB-S2,30000,3/4,11727 V,tp E1,44-45,Conax,,Museum TV International,https://www.lyngsat.com/tvchannels/fr/Museum-TV-International.html,,,False,A1 Telekom Austria,Eng Fre Rus,fr
868.0,The Israeli Network,MPEG-4/SD,7801.0,DVB-S2,30000,3/4,11727 V,tp E1,44-45,Viaccess,,The Israeli Network,https://www.lyngsat.com/tvchannels/il/The-Israeli-Network.html,,,False,A1 Telekom Austria,Heb,il
869.0,MyZen TV,MPEG-4/HD,7901.0,DVB-S2,30000,3/4,11727 V,tp E1,44-45,Conax,,MyZen TV,https://www.lyngsat.com/tvchannels/fr/MyZen-TV.html,,,False,A1 Telekom Austria,Eng Fre Rus Spa Qaa Tur,fr
866.0,TRT Tamil Olli,,,DVB-S2,30000,3/4,11727 V,tp E1,44-45,,,TRT Tamil Olli,https://www.lyngsat.com/radiochannels/fr/TRT-Tamil-Olli.html,,,False,A1 Telekom Austria,Tam,fr
866.0,TRT Tamil Olli,,,DVB-S2,30000,3/4,11727 V,tp E1,44-45,,,TRT Tamil Olli,https://www.lyngsat.com/radiochannels/fr/TRT-Tamil-Olli.html,,,False,A1 Telekom Austria,Tam,fr
,Televisa Networks,1234-1,,DVB-S,14324,5/6,11759 V,tp E3,44-45,Viaccess,https://www.lyngsat.com/providers/mx/Televisa-Networks.html,,,,,True,Televisa Networks,,
1.0,Distrito Comedia,MPEG-2/SD,4112.0,DVB-S,14324,5/6,11759 V,tp E3,44-45,Viaccess,,Distrito Comedia,https://www.lyngsat.com/tvchannels/mx/Distrito-Comedia.html,,,False,Televisa Networks,Spa Qaa,mx
2.0,Telehit Música,MPEG-2/SD,4128.0,DVB-S,14324,5/6,11759 V,tp E3,44-45,Viaccess,,Telehit Música,https://www.lyngsat.com/tvchannels/mx/Telehit-Musica.html,,,False,Televisa Networks,Spa Qaa,mx
3.0,TeleHit,MPEG-2/SD,4144.0,DVB-S,14324,5/6,11759 V,tp E3,44-45,Viaccess,,TeleHit,https://www.lyngsat.com/tvchannels/mx/TeleHit.html,,,False,Televisa Networks,Spa Qaa,mx
4.0,De Película Europa/Australia,MPEG-2/SD,4160.0,DVB-S,14324,5/6,11759 V,tp E3,44-45,Viaccess,,De Película Europa/Australia,https://www.lyngsat.com/tvchannels/mx/De-Pelicula-Europa-Australia.html,,,False,Televisa Networks,Spa Qaa,mx
