SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,Pkg_Name,Pkg_URL,is_Provider,Provider,Languages,Channel_Country
,,,,,,,10729 V,tp 50,0.0,,,,,,,False,,,
,SES,1-1053,,DVB-S2,22000.0,3/4,10773 H,tp 53,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1053,,DVB-S2,22000.0,3/4,10773 H,tp 53,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1053,,DVB-S2,22000.0,3/4,10773 H,tp 53,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1053,,DVB-S2,22000.0,3/4,10773 H,tp 53,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1053,,DVB-S2,22000.0,3/4,10773 H,tp 53,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1055,,DVB-S2,22000.0,3/4,10803 H,tp 55,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1055,,DVB-S2,22000.0,3/4,10803 H,tp 55,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1055,,DVB-S2,22000.0,3/4,10803 H,tp 55,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1055,,DVB-S2,22000.0,3/4,10803 H,tp 55,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1055,,DVB-S2,22000.0,3/4,10803 H,tp 55,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,133-15,,DVB-S,22000.0,7/8,10921 H,tp 63,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,133-15,,DVB-S,22000.0,7/8,10921 H,tp 63,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,133-15,,DVB-S,22000.0,7/8,10921 H,tp 63,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,133-15,,DVB-S,22000.0,7/8,10921 H,tp 63,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,133-15,,DVB-S,22000.0,7/8,10921 H,tp 63,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1002,,DVB-S2,22000.0,2/3,11229 V,tp 2,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1002,,DVB-S2,22000.0,2/3,11229 V,tp 2,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1002,,DVB-S2,22000.0,2/3,11229 V,tp 2,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1002,,DVB-S2,22000.0,2/3,11229 V,tp 2,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1002,,DVB-S2,22000.0,2/3,11229 V,tp 2,0.0,,https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
,SES,1-1015,,DVB-S,22000.0,5/6,11421 H,tp 15,0.0,"Marlin,Nagravision,TVkey,Viaccess,Videoguard",https://www.lyngsat.com/providers/lu/SES.html,,,,,True,SES,,
