SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
,RMS Radio,65535-1,,DVB-S,2150,5/6,3871 L,,39.7-41.7,,https://www.lyngsat.com/providers/ke/RMS-Radio.html,,,True,RMS Radio,,
1.0,Hot 96,,,DVB-S,2150,5/6,3871 L,,39.7-41.7,,,Hot 96,https://www.lyngsat.com/radiochannels/ke/Hot-96.html,False,RMS Radio,Eng,ke
1.0,Hot 96,,,DVB-S,2150,5/6,3871 L,,39.7-41.7,,,Hot 96,https://www.lyngsat.com/radiochannels/ke/Hot-96.html,False,RMS Radio,Eng,ke
1.0,Radio Citizen,,,DVB-S,2150,5/6,3871 L,,39.7-41.7,,,Radio Citizen,https://www.lyngsat.com/radiochannels/ke/Radio-Citizen.html,False,RMS Radio,,ke
1.0,Radio Citizen,,,DVB-S,2150,5/6,3871 L,,39.7-41.7,,,Radio Citizen,https://www.lyngsat.com/radiochannels/ke/Radio-Citizen.html,False,RMS Radio,,ke
,Kenyan mux,.-.,,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,,,False,RMS Radio,,
,Kenyan mux,8192-4096,,DVB-S2,2083,3/4,3940 L,,39.7-41.7,,,,,False,RMS Radio,,
1.0,NTV (Kenya),MPEG-4/SD,544.0,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,NTV (Kenya),https://www.lyngsat.com/tvchannels/ke/NTV.html,False,RMS Radio,Eng,ke
1.0,NTV (Kenya),MPEG-4/SD,544.0,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,NTV (Kenya),https://www.lyngsat.com/tvchannels/ke/NTV.html,False,RMS Radio,Eng,ke
2.0,Citizen TV,MPEG-4/SD,545.0,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,Citizen TV,https://www.lyngsat.com/tvchannels/ke/Citizen-TV.html,False,RMS Radio,Eng,ke
2.0,Citizen TV,MPEG-4/SD,545.0,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,Citizen TV,https://www.lyngsat.com/tvchannels/ke/Citizen-TV.html,False,RMS Radio,Eng,ke
3.0,Inooro TV,MPEG-4/SD,546.0,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,Inooro TV,https://www.lyngsat.com/tvchannels/ke/Inooro-TV.html,False,RMS Radio,Eng,ke
3.0,Inooro TV,MPEG-4/SD,546.0,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,Inooro TV,https://www.lyngsat.com/tvchannels/ke/Inooro-TV.html,False,RMS Radio,Eng,ke
4.0,QTV (Kenya),MPEG-4/SD,547.0,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,QTV (Kenya),https://www.lyngsat.com/tvchannels/ke/QTV.html,False,RMS Radio,Swa,ke
5.0,Ramogi TV,MPEG-4/SD,548.0,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,Ramogi TV,https://www.lyngsat.com/tvchannels/ke/Ramogi-TV.html,False,RMS Radio,,ke
5.0,Ramogi TV,MPEG-4/SD,548.0,DVB-S2,2150,5/6,3878 L,,39.7-41.7,,,Ramogi TV,https://www.lyngsat.com/tvchannels/ke/Ramogi-TV.html,False,RMS Radio,,ke
1.0,Nation FM (Kenya),,,DVB-S2,2083,3/4,3940 L,,39.7-41.7,,,Nation FM (Kenya),https://www.lyngsat.com/radiochannels/ke/Nation-FM.html,False,RMS Radio,Eng,ke
2.0,NRG Radio,,,DVB-S2,2083,3/4,3940 L,,39.7-41.7,,,NRG Radio,https://www.lyngsat.com/radiochannels/ke/NRG-Radio.html,False,RMS Radio,Eng,ke
2.0,NRG Radio,,,DVB-S2,2083,3/4,3940 L,,39.7-41.7,,,NRG Radio,https://www.lyngsat.com/radiochannels/ke/NRG-Radio.html,False,RMS Radio,Eng,ke
,Myanmar mux,,,DVB-S2,15000,3/4,4049 L,,,,,,,False,RMS Radio,,
,Myanmar mux,,,DVB-S2,5415,3/4,4061 L,,,,,,,False,RMS Radio,,
,Myanmar mux,,,DVB-S2,30000,3/4,11140 V,,,,,,,False,RMS Radio,,
51.0,MRTV,MPEG-4/HD,100.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,Bur,mm
53.0,MRTV Parliament,MPEG-4/SD,102.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV Parliament,https://www.lyngsat.com/tvchannels/mm/MRTV-Parliament.html,False,RMS Radio,Bur,mm
53.0,MRTV Parliament,MPEG-4/SD,102.0,DVB-S2,15000,3/4,4049 L,,,,,MRTV Parliament,https://www.lyngsat.com/tvchannels/mm/MRTV-Parliament.html,False,RMS Radio,Bur,mm
53.0,MRTV Parliament,MPEG-4/SD,102.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV Parliament,https://www.lyngsat.com/tvchannels/mm/MRTV-Parliament.html,False,RMS Radio,Bur,mm
53.0,MRTV Parliament,MPEG-4/SD,102.0,DVB-S2,30000,3/4,11140 V,,,,,MRTV Parliament,https://www.lyngsat.com/tvchannels/mm/MRTV-Parliament.html,False,RMS Radio,Bur,mm
