SID,Provider/Channel,Compression,VPID,system_alt,sr_alt,fec_alt,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,Languages,Channel_Country
6.0,Perviy kanal America,4369-2MPEG-2/SD,527.0,DVB-S,10808.0,1/2,3662 R,tp 6,,,,,,False,,Rus,
,,,,DVB-S,10808.0,1/2,11601 H,tp D5,,,,,,False,,,
,,,,DVB-S,10808.0,1/2,11612 H,tp D5,,,,,,False,,,
,,,,DVB-S,10808.0,1/2,11621 H,tp D5,,,,,,False,,,
,,,,DVB-S,10808.0,1/2,11629 H,tp D5,,,,,,False,,,
,,,,,,,,,,,,DVB-S108081/2,,False,,,
